Gene ID	CV-H3K9ac_1.sort.bam	CV-H3K9ac_2.sort.bam	CV-H3K9ac_3.sort.bam	CV-H3K9ac_4.sort.bam	CV-H3K9ac_5.sort.bam	CV-H3K9ac_6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
Gm4814	1040	591	1989	349	396	241	2050	2700	1850	1950
Gm4827	743	440	1969	398	100	199	1400	2300	1600	1450
Gm4832	838	149	1587	297	98	296	1550	1403	1750	1450
Gm4836	396	196	695	49	149	50	0	800	350	200
Gm4841	981	585	1835	149	295	199	1200	1900	1650	1150
Gm4846	496	597	1786	349	97	249	1100	1400	1750	950
Gm4847	739	692	1585	497	0	346	700	1300	1100	900
Gm4850	546	395	1587	542	148	248	800	1500	1250	1550
Gm4858	539	590	1735	245	298	147	1100	2050	1300	700
Gm4861	545	645	1826	198	146	348	1750	2200	1600	2450
Gm4871	823	786	1719	200	347	150	2400	1550	1750	800
Gm4884	782	294	2232	348	147	248	850	2150	1200	700
Gm4890	1686	1882	16773	1831	1884	646	28747	31749	28601	41450
Gm4894	595	248	1187	248	298	99	1350	1100	1550	1350
Gm4902	791	547	2330	740	247	347	1700	2750	2200	1450
Gm4906	297	300	945	199	99	0	650	1200	750	550
Gm4907	347	398	650	199	99	249	650	850	900	700
Gm4922	694	546	1937	97	445	247	1150	2350	2200	700
Gm4925	1682	1790	19643	2138	2133	641	28701	30701	27902	33003
Gm4926	644	245	1479	249	100	150	1350	1250	1602	1000
Gm4934	941	440	1738	345	348	98	2200	1750	2000	1350
Gm4937	386	198	984	99	99	49	600	902	600	600
Gm4944	1596	1389	9716	1239	943	496	16200	16950	18000	22750
Gm4951	734	498	1590	345	397	393	1450	1650	1300	1650
Gm4952	792	497	1781	197	149	198	950	2800	2150	2000
Gm4956	692	297	2061	348	248	100	1900	2200	1700	1550
Gm4961	648	643	2422	392	249	198	1500	2500	2100	1850
Gm4971	694	445	1540	244	49	348	850	1799	1400	1000
Gm4975	739	693	1495	100	99	344	1000	1800	900	600
Gm4980	642	690	2176	498	495	447	2050	3000	2000	2000
Gm4981	2429	1842	7494	1377	1149	939	3668	5959	4865	4500
Gm4984	551	199	1289	248	0	50	1000	1000	850	1300
Gm5	494	395	1932	198	195	297	1450	2248	1900	2400
Gm5039	349	398	2368	199	198	98	950	1550	1350	900
Gm505	2282	2790	17247	2769	2980	1046	28297	33047	28799	37201
Gm5065	693	396	1538	197	0	149	1200	1400	1100	800
Gm5069	744	1489	5815	941	1189	603	10000	8847	9851	11049
Gm5071	646	298	985	50	50	50	400	1150	700	400
Gm5072	248	149	645	348	48	247	450	1300	450	800
Gm5077	891	597	1882	246	448	248	2750	2951	2600	2543
Gm5082	994	594	1833	296	199	349	1850	2100	2451	2400
Gm5083	586	300	1888	396	395	496	1400	2700	1750	1350
Gm5084	749	646	1188	346	100	200	799	1400	2049	500
Gm5086	1037	293	2480	493	397	446	1550	2400	1850	2250
Gm5087	788	497	1784	347	250	198	600	1350	1300	700
Gm5088	594	543	1488	694	249	249	900	1750	1750	1500
Gm5089	844	593	2078	99	445	150	1800	2850	2350	2900
Gm5091	891	644	2324	841	446	447	1600	1700	1750	1450
Gm5095	776	347	1938	396	193	349	1948	1750	1500	850
Gm5105	829	592	1928	545	250	592	1600	1700	1900	1300
Gm5108	680	546	1530	449	495	396	1301	2654	1600	1150
Gm5111	741	444	2036	298	199	151	2350	2551	1950	1750
Gm5113	1746	787	9324	1095	1431	667	13501	15352	12700	20102
Gm5114	645	399	1281	396	199	247	950	2000	1100	1400
Gm5122	693	893	1584	497	398	198	3150	2650	2000	2700
Gm5124	146	50	1236	145	247	99	1150	1550	1300	1500
Gm5126	247	249	1089	544	150	97	1350	950	1200	700
Gm5127	242	199	989	247	99	248	800	1150	700	450
Gm5128	399	147	695	197	100	47	400	650	750	200
Gm5129	1983	2285	28822	2678	3036	747	33949	48301	38998	53054
Gm5132	397	299	1236	244	149	50	650	1300	750	1150
Gm5134	846	930	2826	298	494	300	2250	2300	2450	2550
Gm5136	743	598	1728	297	99	196	950	1850	1400	901
Gm514	988	794	2825	294	442	98	2850	3449	3500	3900
Gm5141	741	893	2772	593	441	297	4650	5600	6200	7100
Gm5142	691	396	1883	296	248	299	950	2200	2200	1000
Gm5148	1293	1182	10354	1290	445	541	20857	28805	16201	28450
Gm5150	646	640	1877	100	50	99	650	1900	1750	1350
Gm5151	993	1242	5305	547	497	199	8300	7550	6846	12046
Gm5166	347	198	890	149	246	49	550	800	950	450
Gm5168	246	199	890	198	98	345	551	750	400	400
Gm5169	193	399	791	150	100	99	150	850	450	400
Gm5176	790	394	2038	248	296	397	2000	3500	2100	2400
Gm5177	797	746	2314	248	198	50	900	1650	1500	1250
Gm525	737	693	1987	296	299	331	2050	1750	2650	1750
Gm527	1393	546	4852	499	795	248	7099	7100	6600	10850
Gm5294	893	943	2375	642	346	347	2249	2200	1900	1650
Gm53	1045	1338	9064	547	896	341	9100	8550	10400	9400
Gm5325	791	498	2223	248	298	184	600	1650	1197	1200
Gm5326	495	496	1630	150	299	296	1000	1350	1250	600
Gm5334	447	745	1875	193	200	249	1900	2150	1500	1300
Gm5346	843	245	1834	198	248	100	1150	1550	950	1050
Gm5347	693	296	1386	397	249	298	700	2050	1650	650
Gm5382	297	293	734	248	50	148	650	750	800	1200
Gm5409	497	543	1338	247	149	199	850	1650	650	1250
Gm5414	843	643	1873	397	150	248	950	2300	1399	1750
Gm5415	598	349	1640	294	446	297	1150	1650	1700	600
Gm5416	546	287	1635	299	148	300	1850	1950	1350	1900
Gm5420	588	694	2209	249	293	49	1350	2000	2100	2200
Gm5424	642	792	3321	647	396	345	3200	5000	3750	5750
Gm5431	742	595	4257	343	690	396	5200	5100	4650	7500
Gm5434	542	546	2121	248	149	347	1850	1753	1753	2650
Gm5441	743	643	1731	295	295	196	1700	1800	1200	1600
Gm5458	684	499	1526	397	250	50	950	1600	1750	1050
Gm5460	581	543	1740	497	348	50	1500	1550	1050	1200
Gm5464	993	1239	7232	638	696	95	9000	8949	9201	13399
Gm5465	697	693	5213	742	546	199	5800	6500	6300	8000
Gm5468	638	498	2132	545	198	198	2400	2750	2250	3850
Gm5475	1486	1835	10579	1487	1337	548	17648	14998	17703	22406
Gm5476	738	741	1974	645	444	50	900	3100	2450	1500
Gm5477	692	398	2176	395	200	149	1150	1800	1500	1550
Gm5478	718	250	1636	540	199	296	1100	2000	1700	1451
Gm5480	1184	1486	12852	1438	1888	694	22002	21302	21700	24000
Gm5483	387	348	1930	295	246	198	1250	1600	1399	1150
Gm5485	548	346	5647	529	543	494	8901	12050	15850	19601
Gm5494	398	398	1982	198	147	149	600	1949	800	800
Gm5506	1541	1493	9727	1191	1482	547	15150	14749	14500	21350
Gm5512	696	797	2472	344	298	148	1900	2700	2301	1900
Gm5523	898	397	1586	398	249	345	1250	2102	1600	1200
Gm5531	449	736	1733	399	146	247	2351	2200	1750	1500
Gm5535	1034	993	4547	344	546	248	7797	4500	7254	8802
Gm5538	593	148	1683	249	98	98	1050	1699	1449	1800
Gm5544	844	842	2729	496	445	298	2655	2850	2750	2700
Gm5547	726	594	2322	199	394	98	2148	2450	2500	2800
Gm5567	889	394	1990	295	396	245	1550	2000	1150	1550
Gm5577	697	449	2473	597	497	345	2150	2200	2150	1600
Gm5591	1272	396	1872	492	246	592	850	2500	2103	1400
Gm5592	792	491	1524	395	249	247	900	1900	1700	1150
Gm5595	1209	985	5895	693	297	249	10701	11097	10802	12551
Gm5607	792	397	2242	245	297	200	3000	2200	2550	3800
Gm561	591	834	4362	444	697	449	8050	8000	8150	10000
Gm5615	936	647	1094	100	247	297	700	1800	1648	700
Gm5617	1384	1988	14402	1986	1831	692	22050	24549	19096	28750
Gm5622	842	333	2175	297	100	298	1150	2000	1500	950
Gm5627	886	797	1439	398	292	241	2251	2000	2250	1900
Gm5634	395	247	797	396	50	245	550	550	500	650
Gm5635	399	446	788	147	0	200	500	800	700	550
Gm5640	398	396	1173	147	100	50	1100	1250	1250	1250
Gm5643	493	245	895	346	198	139	549	1100	950	850
Gm5662	1087	838	2413	199	198	200	2050	3300	2050	1350
Gm5712	994	544	1724	445	200	198	1450	2248	1850	1700
Gm572	1091	646	3245	545	591	150	4250	3800	3904	4599
Gm5725	893	246	1786	350	349	299	800	2200	1600	1150
Gm5726	696	246	2561	347	298	399	950	1799	2200	1350
Gm5728	642	591	1871	296	199	199	1200	2350	1800	900
Gm5741	731	1037	3162	500	443	595	3448	2999	3749	4051
Gm5766	645	683	2126	346	396	398	1500	2000	1600	2000
Gm5771	795	346	2279	149	149	299	850	1500	850	600
Gm5779	940	493	1875	249	346	195	1850	2050	1200	1700
Gm5796	449	645	1922	348	99	247	1550	1750	1550	950
Gm5797	545	393	1929	343	248	248	800	1350	1300	650
Gm5800	892	444	1922	199	99	398	1350	1950	1500	1250
Gm5801	1186	741	2513	298	149	348	1600	2350	1700	600
Gm5803	594	745	1785	297	150	338	1000	1699	1750	1750
Gm581	941	744	2222	596	395	345	2200	2750	2300	2950
Gm5820	643	498	1826	300	396	194	1700	1950	1750	1650
Gm5833	643	493	1538	296	149	100	1300	2300	1150	1150
Gm5860	546	442	1686	541	150	199	1000	1500	1150	1250
Gm5868	693	493	2119	548	495	248	2800	2600	2751	3600
Gm5878	648	498	2025	298	198	198	1350	2000	1300	1650
Gm5885	691	494	1581	342	50	100	800	2502	1650	850
Gm5886	499	449	1588	98	98	397	1050	2600	1500	1100
Gm5887	828	444	1783	199	348	200	2801	2750	2300	2500
Gm5891	891	398	1233	349	100	297	1200	1500	1401	800
Gm5894	448	499	1784	442	198	245	1301	1350	1000	400
Gm590	494	495	1878	149	295	327	1800	1400	1900	1550
Gm5901	1039	344	1832	200	394	399	2400	3900	2750	3700
Gm5916	489	249	1542	249	149	150	1050	1750	950	1150
Gm5918	1483	1332	7943	1196	1229	495	11349	12851	11100	15451
Gm5925	346	347	1189	200	0	196	300	1050	650	350
Gm5934	199	348	1289	152	0	150	350	800	950	100
Gm5935	295	199	843	148	50	48	450	1350	650	500
Gm5936	298	447	839	248	99	241	750	1050	1200	1100
Gm5938	238	198	641	99	0	194	350	1150	700	400
Gm5941	346	199	892	98	0	49	500	1400	350	300
Gm595	248	396	595	148	98	98	400	900	800	100
Gm597	345	842	1565	498	196	49	850	1700	1250	600
Gm600	1046	645	2078	147	246	446	1450	2100	2300	1700
Gm6026	95	100	1236	150	48	247	600	500	750	200
Gm6034	1044	1240	6189	644	744	298	12650	11250	12350	17150
Gm6040	397	491	2176	199	297	143	1100	1750	1350	600
Gm6042	994	645	1685	342	347	393	2050	2150	1800	1950
Gm606	595	344	1389	50	150	149	849	1850	850	950
Gm608	1921	2632	18367	1890	1837	447	27546	26850	25304	35948
Gm6084	891	294	1184	246	147	148	900	1550	1150	750
Gm6086	744	797	2480	543	393	344	2200	2950	3100	3099
Gm609	929	740	1978	239	198	148	3400	3355	3150	4150
Gm6116	787	740	2138	498	199	297	1800	2300	2450	1750
Gm6121	148	200	593	348	48	150	250	300	400	250
Gm614	488	347	1286	148	200	50	700	1600	1150	750
Gm6150	644	346	1876	147	248	248	1201	2054	1700	1399
Gm6164	645	543	1735	299	198	98	650	1850	1700	850
Gm6194	478	200	2024	148	347	247	1150	1400	700	500
Gm6213	100	541	1681	150	149	249	950	1403	1150	950
Gm6222	298	394	1931	50	99	346	950	1250	1700	550
Gm6225	1977	2732	24382	2833	2976	747	41407	54851	42354	59653
Gm6249	747	593	2582	628	395	34	1450	1500	1450	1050
Gm6251	741	643	2770	298	638	247	5251	4201	4950	8451
Gm6260	346	748	1323	196	198	50	1150	2200	1650	1800
Gm6268	298	345	1179	199	99	199	1000	750	1100	1000
Gm6277	1876	2327	22404	3263	2929	1145	28300	36800	27950	34702
Gm628	398	498	2022	248	542	396	1850	1550	1200	1200
Gm6289	889	594	2477	540	448	446	2500	2551	2000	2450
Gm6300	299	544	1284	98	149	199	1000	2301	1150	499
Gm6307	394	790	1881	540	345	249	2350	2452	1850	2200
Gm6313	537	347	1827	149	150	345	1550	2200	1300	1600
Gm6320	486	644	2182	490	347	289	3050	2650	3100	3000
Gm6329	844	248	1531	348	199	248	1050	1650	1150	1100
Gm6367	0	0	0	0	0	0	0	0	0	0
Gm6370	690	347	1490	494	493	248	2050	1500	1900	1200
Gm6377	246	299	840	0	150	247	751	800	800	850
Gm6402	794	690	2563	546	346	249	2550	2050	2950	2101
Gm6406	491	934	1487	446	397	250	700	1900	1000	1199
Gm6408	823	544	2271	345	344	247	1200	1800	1550	1250
Gm6416	741	344	1634	296	199	149	900	1850	1350	400
Gm6432	840	589	2026	399	296	297	2300	2851	1650	2800
Gm6455	615	597	1336	444	294	47	1050	1850	1200	1400
Gm6460	546	497	1791	248	100	99	1300	1600	1500	350
Gm648	247	198	839	199	50	99	800	1200	650	600
Gm6484	597	946	4300	546	893	744	7150	7250	8150	8350
Gm6498	745	435	1814	497	348	99	2050	2600	2100	2350
Gm6524	595	596	2132	198	346	298	2300	3000	1450	2200
Gm6525	595	496	1936	445	493	149	2300	3700	3250	2950
Gm6531	1087	697	942	348	99	195	1350	2150	2050	1050
Gm6537	1194	739	2133	747	494	250	3250	3250	2400	2752
Gm6548	839	544	2233	445	249	244	2000	1950	2300	2100
Gm6567	741	395	1687	495	243	98	1300	1950	1350	1300
Gm6568	495	200	1430	100	249	47	800	1101	650	750
Gm6578	643	344	1931	462	0	270	1600	1847	1750	1500
Gm6583	1024	695	2035	693	48	346	1500	2600	2200	2450
Gm6588	834	645	1967	150	147	299	1550	1700	1600	950
Gm6592	334	244	891	250	50	0	450	850	800	800
Gm6602	644	341	1436	98	149	195	1400	1500	1101	950
Gm6607	695	389	2723	100	397	249	2100	2850	2050	2200
Gm6614	890	349	2026	148	396	298	850	2300	1250	950
Gm6623	974	1187	4748	492	691	443	8600	9650	9650	13000
Gm6634	494	593	1677	198	100	100	750	1850	1050	750
Gm6639	886	398	1773	198	444	348	1145	1750	1500	1248
Gm6642	591	398	1472	443	349	248	1050	1500	1150	800
Gm6644	1176	935	6331	889	600	297	9100	9449	7850	13449
Gm6654	1034	445	1988	494	249	150	2300	3100	2850	2150
Gm6682	686	841	1885	497	482	248	1600	1950	2200	1850
Gm6696	639	447	2026	245	0	100	1100	1701	2000	1600
Gm6710	297	100	1139	299	98	98	550	850	900	550
Gm6760	347	296	1089	198	0	99	500	1100	899	550
Gm6772	542	347	1932	545	198	189	1700	1650	1500	1000
Gm6787	936	995	11513	691	1045	497	15307	17651	14000	22500
Gm6792	594	399	1487	397	490	247	800	1550	1100	750
Gm6793	3219	4658	50210	4259	4819	1039	55998	84496	67051	84046
Gm6812	493	297	685	148	249	100	700	1300	900	550
Gm684	1540	1342	9724	1531	1495	549	15551	15100	16000	19700
Gm6878	985	248	1332	198	246	299	950	1950	1700	1000
Gm6880	99	432	741	149	50	200	1050	1350	750	1100
Gm6890	445	149	843	199	197	149	700	700	750	500
Gm6904	784	444	2665	148	540	348	1600	2650	2350	2200
Gm6907	589	496	1684	249	297	48	2550	2850	2250	1850
Gm6927	790	300	947	149	148	100	499	850	500	400
Gm6936	843	590	2036	491	396	445	1100	2000	1950	1350
Gm6938	342	297	842	150	148	48	1050	1051	1000	1500
Gm694	636	349	1936	444	250	448	2350	2399	1899	2301
Gm6981	545	493	3379	449	495	248	3650	4349	3000	4300
Gm6994	796	394	2466	396	294	50	1500	1500	1350	750
Gm7008	1792	3072	26892	2783	3006	996	32502	54800	38149	55651
Gm7030	1383	1032	4499	1142	887	743	9700	9600	9951	13050
Gm7056	637	393	2032	98	198	148	1050	1700	1700	850
Gm7073	393	199	791	50	99	149	800	1100	750	1202
Gm7092	1281	1090	8548	894	1429	642	14250	16100	15450	21500
Gm7102	985	398	3517	250	620	347	3400	4350	3600	3950
Gm7104	1190	199	2321	542	447	148	1150	1850	1100	600
Gm711	2232	3725	27380	3480	3150	743	32750	41397	33398	41901
Gm7120	2381	2748	11865	2285	1748	1389	13249	13507	16050	24011
Gm7134	344	447	843	98	0	50	300	500	750	450
Gm7157	442	395	1139	150	247	199	750	850	800	550
Gm7168	795	389	2284	299	445	148	1700	2850	3150	2500
Gm7173	483	444	1933	147	299	100	2900	2750	2750	3400
Gm7244	1092	844	2032	498	250	246	2250	2000	1700	2200
Gm7257	883	345	1738	387	200	100	700	1400	1400	950
Gm7271	496	597	1337	347	100	248	1601	2300	2000	2300
Gm732	446	300	942	50	198	97	300	1100	250	650
Gm7325	870	894	2433	540	496	247	2500	3100	2350	2750
Gm7334	981	1880	7646	746	1444	547	12600	13203	10803	16400
Gm7337	341	544	2083	394	347	200	950	1950	1250	950
Gm7367	2038	2328	23046	2283	3471	747	25049	33798	27601	33254
Gm7444	639	595	2124	494	245	197	1900	1850	1500	1450
Gm7457	642	642	2565	199	396	450	4900	4450	4200	5000
Gm749	744	595	1927	349	0	148	1400	1850	1550	1950
Gm7534	845	739	1784	494	547	146	1800	1700	1700	1500
Gm7538	647	786	2665	249	597	389	1000	2499	2200	1350
Gm7550	1239	547	1731	249	250	149	1650	1750	1200	1300
Gm757	834	795	3708	692	544	547	5450	4196	4950	8450
Gm7609	1696	1137	4554	1190	596	932	2300	5153	3650	1900
Gm7616	878	636	2969	641	737	499	4701	4250	4300	5600
Gm765	494	368	1779	341	149	197	1400	1700	1050	1250
Gm766	826	196	1736	345	198	297	2100	3300	2450	2350
Gm7694	591	497	2277	297	299	445	1500	1950	1500	1150
Gm7714	643	448	1736	249	298	146	650	2050	1100	1250
Gm773	190	189	839	0	0	100	700	1000	600	300
Gm7849	784	643	2082	198	148	298	2250	2500	2200	1700
Gm7854	3325	4223	37187	5224	4224	1336	53196	55899	51347	59598
Gm7861	784	643	2082	198	148	298	2250	2500	2200	1700
Gm7903	399	147	695	197	100	47	400	650	750	200
Gm7904	838	297	2370	796	196	250	2450	2900	2900	1950
Gm7977	689	495	1929	345	50	148	1450	2350	1300	400
Gm805	493	779	1788	596	195	149	1700	2100	1950	1550
Gm806	743	342	1538	249	199	246	950	1250	1700	1100
Gm8096	543	545	2086	197	149	199	900	1550	850	450
Gm813	572	498	1474	198	98	245	1250	2000	2450	1300
Gm815	705	298	1836	495	50	50	1200	1101	1050	450
Gm8179	742	647	1980	148	147	148	750	2299	950	800
Gm8221	993	595	1790	591	247	347	1450	1500	2400	1351
Gm8234	831	495	1541	342	99	197	1200	1200	1600	1850
Gm826	634	299	2040	543	747	449	2400	2700	2350	2750
Gm8267	643	491	2625	397	397	195	1650	2299	2100	950
Gm829	1229	598	2231	397	348	247	2700	3450	4000	3800
Gm8298	888	199	2139	199	250	246	1150	1850	1050	1400
Gm8300	737	644	2081	394	246	196	750	1450	1650	900
Gm833	545	593	1832	594	298	150	1200	1850	1450	500
Gm8348	695	646	1881	198	198	299	2000	2100	2000	3400
Gm8369	1287	347	2175	292	192	247	950	1501	1249	700
Gm839	588	645	1777	445	148	98	1400	2500	1200	1150
Gm8439	844	495	3671	396	497	837	4102	4298	3900	6300
Gm8453	594	495	1432	447	199	543	950	1850	1400	1200
Gm853	541	591	2122	245	343	297	1650	2850	1650	2400
Gm8579	298	596	2524	200	445	100	3400	3400	3700	3550
Gm8580	594	544	1629	345	183	348	1500	2000	1800	1800
Gm8615	299	637	1673	250	100	196	2250	1701	2050	2350
Gm8633	398	293	1289	147	47	347	1150	1600	1699	1950
Gm8660	642	591	1871	296	199	199	1200	2350	1800	900
Gm8677	696	246	2561	347	298	399	950	1799	2200	1350
Gm8693	440	637	1489	250	97	396	950	1800	1699	950
Gm8709	451	541	1427	299	389	100	1152	1850	1600	1150
Gm872	939	399	1678	293	150	289	850	1850	1100	950
Gm8720	893	246	1786	350	349	299	800	2200	1600	1150
Gm8765	744	294	1481	248	199	150	850	1300	1151	1400
Gm8773	592	395	2115	396	150	295	2600	3150	3700	3050
Gm8787	541	296	621	100	50	50	600	1300	700	700
Gm88	649	796	2885	346	345	396	3800	3800	3900	5850
Gm8801	689	349	2373	500	300	395	2950	1950	2000	1900
Gm8817	340	291	1046	198	198	100	1050	1700	950	1550
Gm884	443	550	1483	397	199	294	1200	1750	1800	1500
Gm885	697	446	2315	249	445	246	2050	2700	2900	2800
Gm8882	445	246	1530	297	98	148	1350	1601	1500	800
Gm8883	890	545	1533	399	294	300	1052	2250	1550	1152
Gm8884	593	394	1821	346	246	447	1150	1750	1550	1600
Gm889	549	397	2979	248	200	147	3450	2650	2600	3152
Gm8898	448	447	2029	596	147	99	3450	3750	2800	4550
Gm8909	1280	1089	9319	946	991	396	13600	12900	12850	15100
Gm8979	446	644	2520	249	399	148	1550	2100	1200	1850
Gm8989	396	542	2085	346	196	200	1400	1850	1400	1900
Gm8994	644	985	1831	394	291	497	1350	1950	1196	1700
Gm9	296	344	689	150	198	98	550	900	950	800
Gm904	447	992	1629	295	348	149	1100	1750	1300	900
Gm9041	344	296	1578	148	98	99	1400	2050	1100	700
Gm9047	489	696	2378	347	394	191	1900	2150	1700	1550
Gm9054	888	740	3705	298	539	397	2899	3100	3300	6250
Gm906	599	395	1585	249	148	296	800	1750	1350	850
Gm9079	1181	787	1435	149	98	247	1400	1450	1750	1000
Gm9112	448	257	1041	192	150	100	500	1251	750	200
Gm9125	640	442	2116	99	199	249	1150	1700	1400	1450
Gm9159	297	392	1937	295	248	146	3101	3050	4100	5199
Gm9199	441	499	1633	250	98	50	1600	1900	1698	800
Gm9268	446	247	1338	100	100	347	700	1450	1050	1050
Gm9320	694	1093	2087	695	346	348	2150	2200	1950	2850
Gm933	787	348	2624	442	446	298	2748	2350	3450	3900
Gm9376	697	540	1932	494	299	640	1300	2900	1050	1650
Gm94	641	594	2022	299	199	249	1200	2250	1750	1450
Gm949	694	546	1730	347	249	196	1350	2350	2100	1050
Gm9513	348	298	1931	297	348	248	750	1950	1600	650
Gm9524	493	845	2221	494	199	494	2100	2100	2000	2850
Gm9573	680	843	1830	295	247	197	2950	2200	1298	2900
Gm960	892	643	2379	541	592	493	3200	2450	2750	4400
Gm962	1480	1636	11163	1637	1640	646	19499	21950	23051	32350
Gm9696	546	150	1085	147	99	441	1150	1850	1500	1100
Gm97	796	200	1784	344	199	148	1198	1750	1050	900
Gm9705	545	345	1784	299	99	396	1400	2050	1850	1750
Gm973	989	439	2379	248	449	299	2600	3350	2750	3000
Gm9731	693	593	1536	393	198	198	900	1800	1350	750
Gm9733	890	889	2628	545	348	347	1550	2800	2401	1350
Gm9758	1179	593	3404	199	149	491	1802	2996	2350	998
Gm9766	439	943	2729	494	349	149	3950	2600	3050	2950
Gm9767	783	249	1737	348	150	298	1550	1900	2698	1550
Gm9776	1816	2475	17347	2038	2535	837	26550	31649	25199	36950
Gm9781	1392	2177	18270	2036	2660	784	28503	32248	31903	46156
Gm98	1579	1289	7650	1043	1393	544	14200	15050	14750	18549
Gm9833	997	640	3666	496	149	138	2400	2450	3204	2249
Gm9839	593	495	1390	297	294	246	800	1201	750	1050
Gm9846	1681	2377	17120	1837	1435	644	26050	32251	27348	37751
Gm9855	1633	1989	14839	1637	1388	595	21998	25702	18847	29251
Gm9866	793	346	1683	593	392	199	1150	1250	1450	900
Gm9871	782	396	1783	299	249	144	1400	1500	1450	800
Gm9895	1043	1234	12042	1728	1043	347	16601	21450	19294	27600
Gm9897	791	1184	7589	936	645	627	13300	13850	12900	17750
Gm9899	827	599	1194	395	346	199	1599	1900	1750	1550
Gm9920	1185	1690	11129	1634	1340	943	18101	16849	16750	24300
Gm9926	1222	2227	24995	1686	1336	295	36462	52749	33801	50249
Gm9958	3022	3815	42859	4975	4822	1173	51747	67162	54095	66505
Gm996	743	696	1732	1188	496	493	4450	4450	4704	5200
Gm9961	542	645	1968	297	150	347	3000	2200	1850	2800
Gm9962	1077	397	1634	447	149	199	1300	1800	1800	1150
Gm9992	1237	1769	5997	648	978	447	11549	12700	12600	17950
Gm9994	943	745	2619	298	492	244	2650	3050	1900	2700
Gm9999	491	694	1587	646	149	396	2550	1950	2100	1800
Gmcl1	935	1533	14729	2439	1642	595	23452	23502	24247	36296
Gmcl1l	148	49	1371	200	0	148	550	1100	900	150
Gmds	2224	2865	23517	3049	2678	1041	19400	24899	23200	24350
Gmeb1	2128	3220	22184	2582	2535	592	31348	34152	34153	47548
Gmeb2	2087	2334	21604	2483	2982	693	27652	31998	29753	44551
Gmfb	1640	941	13023	1087	898	637	20700	24800	18600	25599
Gmfg	1830	2283	18929	2531	2733	745	24701	26649	24603	33351
Gmip	789	1188	5706	640	1143	843	11850	9099	10801	12151
Gml	496	992	2573	688	493	493	1400	2150	2000	2200
Gmnn	1319	1685	13400	1696	1490	835	14550	17105	14300	17100
Gmppa	1986	1792	12091	1389	1531	643	14900	19550	15350	22050
Gmppb	2190	2678	22603	1841	2433	906	25550	36949	28750	37200
Gmpr	494	447	2833	494	149	200	4100	3700	2750	5500
Gmpr2	1043	1631	9553	1232	749	447	16601	18200	16500	24550
Gmps	1386	2335	13234	1438	1432	497	19850	24300	18201	21148
Gna11	3135	6584	51326	6326	5947	2130	62200	70998	71754	61699
Gna12	694	1046	6596	851	760	196	7499	8600	6498	7748
Gna13	2026	4550	40756	3481	4999	1342	52004	63411	53297	68718
Gna14	1291	843	3126	696	345	287	3100	3450	3000	3852
Gna15	694	888	2433	547	348	394	3900	3151	4052	4550
Gnai1	979	644	2181	299	198	199	2550	3499	2650	2900
Gnai2	1615	2478	15817	2270	1972	696	26651	28052	24950	38850
Gnai3	1530	1973	17604	1637	1691	448	32600	40000	34148	49102
