Gene ID	CV-H3K9ac_F1.sort.bam	CV-H3K9ac_F2.sort.bam	CV-H3K9ac_F4.sort.bam	CV-H3K9ac_F5.sort.bam	CV-H3K9ac_F6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
Nxt2	2447	1640	1645	1543	850	5351	4451	4251	5950
Nynrin	2836	3040	1899	1396	1246	3350	3700	3800	5450
Nyx	1242	991	1650	1147	597	2950	2200	2400	4450
O3far1	2997	4133	2543	3894	1245	4350	6945	5500	7001
ORF61	6118	8721	7874	7021	2547	28701	32999	29350	40951
ORF63	2742	1942	849	795	396	1350	2250	1700	1850
OTTMUSG00000016609	1549	1544	1684	899	499	3500	3800	3800	4000
Oaf	4687	9220	6087	5135	2047	21702	23750	22599	26052
Oas1a	2341	2590	2145	2147	1045	4450	5750	4050	7605
Oas1b	3292	2798	2448	1543	1189	4901	6402	5451	8900
Oas1c	3342	2945	2398	1443	1239	4851	6352	5351	8900
Oas1d	3041	1849	1691	1299	1946	2350	2301	2650	2000
Oas1e	1892	2088	1847	1745	995	2350	2001	2300	2900
Oas1f	2590	2143	1600	1699	698	1950	2901	2354	2351
Oas1g	3395	2394	1844	1749	1449	4499	4950	3900	6502
Oas1h	2740	2195	1847	1294	1000	2150	2600	1500	3000
Oas2	2188	3044	991	1048	1401	1750	2500	1302	3650
Oas3	4190	3839	2895	2594	1447	8450	7999	7400	11250
Oasl1	9824	8410	6036	5483	3339	15693	17538	21000	28650
Oasl2	3334	3137	1897	2294	1195	6600	7002	8050	15802
Oat	5584	6788	6832	7829	2937	19150	22852	22451	27049
Oaz1	6237	8237	7184	7292	2444	24352	27747	22950	33449
Oaz1-ps	6188	8286	7233	7292	2444	24552	27747	22950	33499
Oaz2	2944	3750	2876	3283	1298	7300	7750	8250	10850
Oaz3	2690	2097	1495	1247	997	1850	2600	2150	2300
Obfc1	2684	3424	2547	1947	1398	7900	8550	8650	12150
Obfc2a	5478	6886	6885	5339	1945	22300	29249	21749	34103
Obfc2b	5442	6045	6142	6432	2139	20050	20157	22454	31351
Obox1	2441	2840	1902	1295	849	1000	2450	2049	1350
Obox2	2726	2790	1395	1346	749	2000	1950	1950	1200
Obox3	1998	1495	997	697	700	1100	1750	2100	950
Obox5	1796	1544	1195	795	697	1099	1200	1200	1200
Obox6	1796	2143	847	549	648	700	2099	1150	701
Obp1a	1047	450	499	299	400	700	1200	1000	500
Obscn	1978	2843	2389	1747	1147	2500	2500	2250	3401
Obsl1	2941	2444	1545	1342	1095	2000	3000	2250	2500
Oc90	1547	1692	1449	546	949	750	1800	1050	800
Oca2	2040	1891	1204	1046	993	850	1550	1250	900
Ocel1	5137	5587	4745	4538	1701	11200	14753	11451	16952
Ociad1	4748	6488	5841	6341	2445	17399	25606	17448	26800
Ociad2	5411	7036	5233	6293	3247	13050	12850	12350	16400
Ocln	12868	17757	18157	20600	4280	75101	93047	78650	113450
Ocm	3641	4040	3094	2649	1449	7400	7249	8400	11199
Ocrl	1598	2147	1799	2147	795	5400	4750	4797	5550
Ocstamp	1795	2842	1945	1245	1049	1800	2300	1750	1649
Odam	2048	1546	547	450	549	1050	2000	1600	1200
Odc1	5583	7288	6693	7227	2695	21999	28697	21800	28551
Odf1	2445	2190	1400	997	1049	1451	2450	2550	1250
Odf2	3696	4396	3543	3844	1593	10250	12150	9550	15753
Odf2l	6138	6637	7240	7265	1597	19700	22250	19950	26050
Odf3	2592	2343	1994	1598	1396	2850	2900	2650	3600
Odf3b	4244	7277	8131	6386	2441	34348	34151	40201	42549
Odf3l1	3041	2246	1449	1045	1048	3000	2150	2000	1800
Odf3l2	2649	3296	1495	1299	1149	2150	2400	2250	1700
Odf4	2100	2484	1246	948	999	1700	1850	2050	1450
Odz1	1000	448	249	199	399	450	1400	300	200
Odz2	2091	1592	1098	747	747	1000	1850	850	650
Odz3	2097	1547	1243	745	745	900	1551	1850	1400
Odz4	2089	1846	1645	750	950	1000	1750	1100	1150
Ofcc1	1593	1696	948	495	698	600	1350	1200	750
Ofd1	2343	4388	4194	5244	1446	13400	17550	14200	18701
Ogdh	8579	14582	16977	14327	3986	47650	73746	47998	64054
Ogdhl	1795	2144	1694	1635	1248	2300	3400	2850	2601
Ogfod1	4089	5140	4437	4343	2142	16500	19350	19748	26903
Ogfod2	4693	5319	4984	4942	1946	15600	17450	15100	19950
Ogfr	4545	6320	5174	6087	2695	19200	17550	18350	27300
Ogfrl1	2167	2291	1498	1399	1349	3099	3651	3350	2850
Ogg1	3589	3481	4238	4186	1392	11150	13948	11150	15350
Ogn	1745	1445	944	500	644	2150	2750	1650	1800
Ogt	3039	4243	4395	4686	1197	18999	23700	19050	23800
Oip5	4148	3994	2793	3647	1229	11151	11200	11650	16248
Oit1	4035	5236	3294	4669	1738	19100	13550	14000	19050
Oit3	2687	2097	1493	1349	300	2850	2150	2400	3100
Ola1	4193	5395	4330	4340	1348	15347	15499	12851	22600
Olah	1991	1248	1148	600	895	1400	2600	1850	1750
Olfm1	2441	2841	1345	1347	1000	1850	1950	2100	1600
Olfm2	2594	2593	2448	1448	997	3302	3601	2700	3950
Olfm3	2335	1798	1250	848	647	750	1749	1350	650
Olfm4	3470	3494	2995	3136	1898	6899	6550	8500	7350
Olfml1	2288	2187	1250	700	749	1600	2300	2100	1350
Olfml2a	2483	2295	2348	1845	1096	3900	2800	4150	3700
Olfml2b	2144	2297	1344	1049	895	2300	2350	2500	2950
Olfml3	1841	2442	1746	1345	798	2750	2550	2450	2750
Olfr1	2593	1545	896	449	498	600	2250	1750	1200
Olfr10	2390	1398	1399	1297	893	1300	1400	1450	1450
Olfr100	1542	1200	1095	600	448	850	1900	1350	1000
Olfr1000	1743	1289	1046	785	744	1000	2100	950	1050
Olfr1002	1994	1650	600	550	499	1250	2350	1150	950
Olfr1006	2439	1544	500	698	498	900	2101	1150	200
Olfr1008	1988	996	550	550	597	700	1600	950	750
Olfr1009	2346	1248	1048	649	498	1100	1800	1500	900
Olfr101	1881	1644	950	449	1243	1250	2450	1050	1450
Olfr1010	2244	1547	846	550	500	950	1750	1000	850
Olfr1012	2539	1647	995	549	1098	800	2200	1450	900
Olfr1013	1393	949	697	600	947	950	2000	1000	350
Olfr1014	2192	1300	698	698	398	850	1450	1050	1100
Olfr1015	2094	1445	950	749	1045	850	1600	1200	700
Olfr1016	1943	1150	1548	750	549	950	2098	1250	1100
Olfr1018	2196	2495	1149	749	599	450	1600	1300	550
Olfr1019	1944	1694	693	750	799	1350	1650	1450	950
Olfr102	1542	1150	1045	600	448	850	1850	1350	1000
Olfr1020	2647	1199	1045	550	599	750	1400	1200	650
Olfr1022	1644	1096	697	350	548	950	1699	1250	750
Olfr1023	1795	1197	949	598	746	600	1300	1450	1200
Olfr1024	1835	1593	1296	742	500	1150	1700	1150	1500
Olfr1026	2042	1647	946	599	799	800	1250	800	850
Olfr1028	1943	2043	1199	1049	599	1100	1650	1200	1300
Olfr1029	1596	1298	899	595	495	850	2050	1100	1200
Olfr103	2238	896	1198	598	846	500	1900	1150	850
Olfr1030	1698	796	896	748	542	650	1050	1099	800
Olfr1031	2344	949	1097	497	648	1050	2100	1050	850
Olfr1032	1842	1398	748	650	650	1250	1350	1300	600
Olfr1033	2788	2440	1795	1249	997	3550	4899	4050	5750
Olfr1034	1987	1047	1049	550	512	950	1750	850	600
Olfr1036	2209	1100	1047	749	499	700	1600	550	1250
Olfr1037	2094	1346	949	747	700	550	2400	1250	300
Olfr1038-ps	1892	799	647	800	250	900	1600	800	600
Olfr1039	1475	1048	947	698	449	900	2198	950	850
Olfr1040	1899	1497	997	598	447	1100	1700	1600	800
Olfr1042	1446	1545	1095	749	594	700	1449	1350	1500
Olfr1043	1450	1598	1249	699	648	950	1496	1100	1450
Olfr1044	1447	1448	998	694	750	550	1900	1100	950
Olfr1045	1792	1695	1048	894	549	1000	2550	1200	750
Olfr1046	1893	1450	892	599	350	950	1950	1450	750
Olfr1047	1987	947	649	700	547	850	1400	900	600
Olfr1048	2496	998	1197	847	500	750	2200	1050	750
Olfr1049	1994	1195	448	396	597	1050	2100	900	400
Olfr1051	1742	1095	697	349	250	850	1750	900	400
Olfr1052	1898	1638	1245	300	600	800	1800	1350	1100
Olfr1053	2437	897	799	696	548	850	1900	1200	600
Olfr1054	1894	1045	899	648	297	950	1900	1100	850
Olfr1055	2339	1299	849	547	548	650	2200	1100	948
Olfr1056	1941	995	800	549	498	700	1600	1200	700
Olfr1057	2044	1648	848	598	645	550	1550	1050	750
Olfr1058	1892	1445	1299	299	398	1050	1550	999	1150
Olfr1061	1841	1149	796	547	499	700	2450	1050	900
Olfr1062	2143	1498	749	750	649	1150	2050	1450	850
Olfr1065	1547	1099	997	647	750	950	1800	1000	1100
Olfr1066	1687	1099	649	548	599	750	1900	950	900
Olfr107	2294	1388	1291	950	699	800	1600	1300	1400
Olfr1076	1744	1490	847	400	494	1300	2150	1200	1100
Olfr1077-ps1	1700	1244	1101	648	898	650	1450	1400	802
Olfr1079	1390	1196	1147	450	598	700	2050	1050	950
Olfr108	2193	2295	1448	791	994	1350	1751	1650	1100
Olfr1080	2034	848	699	647	650	850	1251	700	750
Olfr1082	2043	943	650	398	594	650	1900	1050	900
Olfr1084	1895	999	448	599	349	650	1751	1900	1050
Olfr1085	1838	1299	748	944	650	950	1800	1300	450
Olfr1086	1642	1248	549	649	598	850	1650	2000	700
Olfr1087	2640	1449	1247	648	498	850	2100	1150	800
Olfr1089	2147	980	699	400	650	650	1300	800	1500
Olfr109	1891	1893	899	349	598	900	1600	1100	1452
Olfr1090	1740	1337	799	500	549	550	1600	1150	350
Olfr1093	1993	1544	899	399	649	650	1900	1050	550
Olfr1094	1897	1347	1100	700	697	1100	1800	950	650
Olfr1095	2439	1147	1100	699	698	800	2451	1400	900
Olfr1097	1395	847	749	697	446	500	1100	1250	651
Olfr1098	1541	797	798	795	399	850	1800	950	600
Olfr1099	1743	1141	499	997	649	700	1900	800	1350
Olfr11	1992	1795	1297	897	898	1000	1700	1200	900
Olfr110	1940	1542	699	298	846	1400	1649	1000	750
Olfr1100	2149	1100	649	600	449	650	1300	900	750
Olfr1101	1969	1247	846	599	548	700	1750	1400	550
Olfr1102	1349	1050	800	497	350	1050	1750	1100	900
Olfr1104	1686	1449	597	797	699	700	1300	900	550
Olfr1105	1495	1148	799	399	648	750	1650	700	650
Olfr1106	1791	1148	700	749	297	1150	1600	1200	1250
Olfr1107	1299	1100	749	548	499	1150	2600	1299	500
Olfr1109	2295	1049	800	550	498	850	1000	1400	951
Olfr111	1843	1244	946	598	497	1350	1450	1150	1050
Olfr1110	1094	1449	1046	549	495	800	1950	750	900
Olfr1111	1699	1249	648	549	450	900	1800	900	1200
Olfr1112	1591	999	797	498	750	650	2250	650	750
Olfr1113	1492	1498	850	749	698	800	1550	1150	550
Olfr1115	2241	1548	449	899	796	650	1500	1100	800
Olfr1116-ps	1692	1249	748	150	593	650	1700	1150	600
Olfr1118	1847	898	649	598	498	800	2100	1450	950
Olfr112	1834	1995	995	599	894	650	2100	1350	1050
Olfr1120	1890	1640	700	747	400	1150	1950	950	1050
Olfr1121	1443	1449	1588	400	648	500	1950	1100	750
Olfr1122	2046	1049	896	697	447	950	2050	650	1050
Olfr1123	1742	1593	945	896	748	800	1349	1050	950
Olfr1124	1940	997	750	250	450	700	1800	950	900
Olfr1126	1547	849	499	549	698	950	1750	750	650
Olfr1128	1396	1196	1246	696	598	850	1200	1400	700
Olfr1129	1997	1097	645	550	649	650	1950	1200	950
Olfr113	2287	1498	799	649	499	850	1550	1200	1250
Olfr1130	2038	1098	746	698	895	1150	1650	800	1100
Olfr1131	1348	1747	498	248	349	500	2150	1800	950
Olfr1132	1993	1398	847	900	642	650	1750	750	700
Olfr1133	2147	1047	846	595	498	900	1999	950	750
Olfr1134	1542	1498	1196	698	498	1050	1650	1100	1050
Olfr1135	2443	1043	798	698	500	600	1950	1100	550
Olfr1136	1880	849	749	300	397	1150	1750	1000	750
Olfr1137	2043	1697	847	450	846	450	1550	1200	600
Olfr1138	1736	1200	649	548	599	750	1900	800	950
Olfr114	1748	1296	800	496	600	700	1650	1599	750
Olfr1140	1498	1000	995	249	350	850	1250	1650	1250
Olfr1141	1840	1096	799	549	600	700	2050	1150	799
Olfr1143	1792	1096	799	498	599	900	2100	900	500
Olfr1145	2294	1547	645	699	700	850	1550	1500	1150
Olfr1148	1541	847	943	300	349	600	2300	900	1100
Olfr115	2099	1696	1047	650	546	1050	2000	1100	1350
Olfr1151	1744	849	799	399	300	950	1750	1200	900
Olfr1152	1545	595	748	600	499	950	2249	950	400
Olfr1153	1745	1094	692	599	449	800	1850	1100	1200
Olfr1154	1897	1388	1245	896	543	950	2350	850	1000
Olfr1155	1645	1148	699	447	849	700	2300	600	750
Olfr1156	1745	1294	796	739	550	899	2650	1050	699
Olfr1157	2397	950	746	350	499	1000	2450	1450	650
Olfr1158	1945	848	898	650	300	900	1902	950	750
Olfr116	1992	1249	990	300	645	750	1850	901	1000
Olfr1160	2045	946	598	400	448	1450	2450	2400	3350
Olfr1161	2245	896	898	349	801	1050	2050	1550	1550
Olfr1162	2339	1445	645	398	599	550	2050	750	550
Olfr1163	2493	1694	650	500	848	950	1801	1700	1300
Olfr1164	2091	948	848	650	799	748	1700	1001	750
Olfr1166	1793	1740	849	498	649	850	1850	1150	700
Olfr1167	1294	1340	799	745	496	1100	1900	1000	1000
Olfr1168	2091	1296	650	700	599	650	1500	1150	750
Olfr117	1594	1495	843	646	697	500	1200	1050	700
Olfr1170	1845	1493	998	698	497	450	2150	1250	1050
Olfr1173	1395	1147	1096	699	1004	1050	2051	1000	850
Olfr1176	1795	1442	796	597	647	700	1850	1000	1250
Olfr1178	2090	1245	795	496	498	1150	1500	1000	800
Olfr1179	1997	1590	946	900	597	850	1500	1000	501
Olfr118	1688	1798	1149	448	550	1149	1600	1100	750
Olfr1180	2291	1844	700	397	750	900	1700	1200	400
Olfr1181	2183	799	800	298	589	900	1450	1300	450
Olfr1182	2491	1593	797	347	650	1100	1900	1000	950
Olfr1183	1590	1147	696	350	699	800	1600	1201	850
Olfr1184	1626	1141	747	599	398	1300	1650	800	600
Olfr1186	1746	1396	650	850	844	750	1900	1250	900
Olfr1188	1947	1097	698	350	542	800	1900	1750	800
Olfr1189	1642	1145	600	694	550	800	1700	1000	1300
Olfr119	1892	1398	649	499	499	1000	1850	650	850
Olfr1193	1592	1095	600	300	400	850	1850	1100	850
Olfr1195	1793	1245	896	795	598	1300	1150	1150	1200
Olfr1196	2394	1649	799	699	648	1200	1850	1200	750
Olfr1197	1397	1197	744	499	597	850	1250	1050	900
Olfr1198	2542	1298	1198	748	649	999	2202	1200	1650
Olfr1199	1783	1593	749	949	699	949	1600	1200	600
Olfr12	2165	2047	1692	1500	1199	2150	1900	2050	2500
Olfr120	1779	1997	994	747	699	950	1250	1200	900
Olfr1200	2042	1347	1095	648	848	800	1600	1350	900
Olfr1201	1696	1246	796	645	697	800	1300	1150	1000
Olfr1202	2141	1698	800	700	750	900	2400	1250	700
Olfr1204	2188	1150	1048	550	991	1200	2400	800	900
Olfr1205	1948	1149	948	647	697	1100	2350	1300	700
Olfr1206	1549	1468	698	600	649	800	2300	900	751
Olfr1208	2490	999	1098	600	349	1250	1750	1050	1000
Olfr1209	1498	896	500	449	400	650	2949	1400	1050
Olfr121	1643	994	750	547	349	850	1200	851	900
Olfr1211	1948	1450	845	846	698	650	1650	1250	1050
Olfr1212	1791	998	1300	498	600	902	1701	1250	400
Olfr1213	1943	1579	896	546	650	950	1700	1500	700
Olfr1214	1846	1245	897	695	400	1000	1300	950	650
Olfr1215	1347	1497	1200	492	400	1050	2600	1050	850
Olfr1216	1893	1544	799	348	698	1000	1900	950	1350
Olfr1217	1496	1390	850	491	598	799	1800	1050	550
Olfr1218	1843	1495	946	549	648	1100	2050	1450	800
Olfr1219	1849	1148	999	850	746	500	2000	1050	800
Olfr122	2695	1001	549	596	795	700	1650	1050	1300
Olfr1220	2591	1599	998	696	888	1200	1600	1500	1101
Olfr1221	2047	1143	899	697	748	800	1800	1200	1200
Olfr1222	1945	1196	1242	1045	650	1000	1700	1500	950
Olfr1223	1847	1294	749	748	398	1150	1750	1400	900
Olfr1225	2190	1295	499	348	394	750	1200	1000	650
Olfr1226	1947	1546	1147	493	448	600	1600	1200	750
Olfr1228	1590	1249	1147	699	498	750	2100	1300	850
Olfr1229	1632	1348	647	649	500	750	1900	900	950
Olfr123	1693	1844	897	498	400	650	1850	1250	1150
Olfr1230	2130	1347	997	700	400	800	2000	1550	650
Olfr1231	1639	1245	747	699	449	950	1850	1150	1050
Olfr1232	2038	1441	895	794	799	1250	1400	850	1000
Olfr1233	1497	1448	648	300	450	800	1900	1400	700
Olfr1234	1946	1248	1098	199	350	750	1700	850	1500
Olfr1238	2188	1546	1199	849	350	900	1750	1100	700
Olfr1239	2144	1346	497	199	647	600	1850	1100	900
Olfr124	1844	1698	600	599	298	650	2150	1050	900
Olfr1240	1498	1146	549	750	498	500	1600	600	1000
Olfr1241	2042	1294	647	799	647	600	1750	1650	600
Olfr1242	2147	1448	898	649	300	1050	2250	950	400
Olfr1243	2091	1448	549	347	899	1100	1400	1050	600
Olfr1245	2139	1098	718	549	649	1249	1400	1550	1000
Olfr1246	1548	1538	549	397	447	700	1800	1550	750
Olfr1247	2192	1748	998	947	800	647	1650	1050	1000
Olfr1248	1994	1897	950	900	649	1451	1750	950	850
Olfr1249	1695	1195	947	846	444	850	1951	900	1150
Olfr125	2229	1396	1096	650	844	750	1500	1300	1050
Olfr1250	1945	1496	1047	547	546	1050	1801	1900	1050
Olfr1251	2096	978	946	650	150	1100	2001	900	1050
Olfr1252	2040	1692	797	549	499	900	1750	950	850
Olfr1253	2626	1245	998	500	548	1150	1700	1450	950
Olfr1254	1647	1791	798	546	399	748	2350	1598	700
Olfr1255	2241	2045	897	648	798	700	1700	1400	650
Olfr1256	1847	993	947	550	550	1300	1850	1750	1000
Olfr1257	2295	1346	547	597	249	850	1550	1050	1100
Olfr1258	1797	1244	698	648	600	1200	2000	950	1100
Olfr1259	1639	900	649	600	399	850	1050	1350	750
Olfr126	2042	1249	847	600	847	900	1900	850	800
Olfr1260	1941	1793	997	548	400	800	2551	1750	850
Olfr1261	1599	1644	949	898	449	950	1400	1450	650
Olfr1262	1841	1745	1047	796	597	1200	1300	800	700
Olfr1263	2039	1294	797	797	796	1050	2301	1351	550
Olfr1264	2149	1949	1100	1045	699	900	1600	1850	1051
Olfr1265	1794	1694	1148	1350	700	850	2050	1400	750
Olfr1269	2327	1695	1298	746	646	1300	1400	1250	800
Olfr127	1992	1596	800	550	500	550	1500	1150	800
Olfr1270	1999	1646	897	1048	896	850	1750	1150	700
Olfr1271	2288	849	897	447	1147	1050	1299	1550	1100
Olfr1272	2380	1842	1249	547	1046	1450	1450	1600	900
Olfr1273-ps	1697	1599	497	550	448	950	1950	1150	450
Olfr1274-ps	2194	1643	893	450	798	1200	1750	1150	1100
Olfr1275	1537	899	448	600	549	950	2150	1100	1050
Olfr1276	1649	1247	797	548	547	750	1850	850	350
Olfr1277	1644	1597	949	649	545	950	1797	1600	1250
Olfr1278	2267	1542	849	300	700	700	1850	1100	800
Olfr1279	2087	1347	1046	545	697	1150	1800	1150	550
Olfr128	1743	1644	750	448	497	700	1700	1150	650
Olfr1280	2686	1347	796	898	946	1250	1400	800	700
Olfr1281	1742	850	697	550	449	800	1950	1200	1200
Olfr1282	1650	1398	800	450	648	850	1600	1049	550
Olfr1283	2196	1346	400	398	647	700	1850	1050	750
Olfr1284	2038	1247	1147	649	948	700	2050	850	700
Olfr1286	1542	1363	946	748	895	900	1500	1400	1600
Olfr1287	1946	1097	796	449	487	750	1800	950	1050
Olfr1288	1297	1198	845	689	499	950	1800	1400	900
Olfr1289	1793	1796	849	547	646	900	2000	1050	1350
Olfr129	2542	1293	846	647	697	900	800	800	800
Olfr1290	1345	994	450	947	550	800	1950	800	1000
Olfr1294	1746	1196	499	499	500	1000	2050	750	950
Olfr1295	1893	1947	748	599	398	550	2100	1150	450
Olfr1297	1699	1248	996	549	698	1200	2150	1050	500
Olfr1298	2383	1845	746	450	350	850	1250	1100	1200
Olfr1299	2288	849	548	350	897	1100	1700	1000	850
Olfr13	2192	1641	650	649	948	1150	1550	1652	850
Olfr130	2089	1894	1298	798	150	550	1400	1150	900
Olfr1300-ps1	2344	1398	947	650	500	1250	1100	1400	550
Olfr1301	1245	892	598	746	499	1350	1900	800	900
Olfr1302	2042	1049	947	399	299	1100	1650	1700	1050
Olfr1303	1793	1596	748	447	843	950	1700	1400	700
Olfr1305	2478	1396	943	646	499	900	1750	1550	650
Olfr1306	1946	1497	799	495	947	700	1800	1301	1150
Olfr1307	1749	1096	799	350	849	550	1100	1100	1150
Olfr1308	1449	1347	896	550	800	1050	2250	1550	650
Olfr1309	1489	1297	1145	647	599	1700	2050	1850	1250
Olfr131	1792	890	700	200	448	1100	1850	1050	650
Olfr1310	1943	1493	845	545	600	600	1750	1300	950
Olfr1311	1983	1347	750	400	750	1150	1650	1050	700
Olfr1312	1696	1444	797	1042	547	1250	1400	1350	500
Olfr1313	1982	1395	1149	450	596	1100	1550	1050	1000
Olfr1314	1796	1249	1046	649	750	600	1550	1100	1000
Olfr1316	2333	1695	648	650	796	900	1700	1450	1150
Olfr1317	2041	1448	995	1099	998	1200	2300	1350	1050
Olfr1318	2328	1596	949	250	1097	1250	2400	800	1300
Olfr132	1894	950	750	545	499	1000	2000	950	1000
Olfr1320	1095	950	648	350	248	500	1100	601	550
Olfr1321	948	898	500	249	450	300	800	550	650
Olfr1322	993	748	595	300	299	201	800	350	350
Olfr1323	1243	700	596	198	499	550	750	850	750
Olfr1324	1297	1048	450	250	100	550	1200	500	650
Olfr1325	998	748	550	300	198	650	900	900	550
Olfr1328	2380	2348	1747	850	997	1350	1950	1150	1150
Olfr1329	2392	1794	1593	1299	1194	1300	1650	1400	1000
Olfr133	2046	1092	948	497	699	700	1600	1050	700
Olfr1330	2788	2543	1398	1744	698	700	2100	1450	1400
Olfr1331	2696	1993	1021	749	1145	1200	1650	1750	1550
Olfr1333	1989	1992	1644	897	799	1300	2250	1050	1400
Olfr1335	2644	2143	1893	1000	845	1500	1450	1200	1150
Olfr1336	2148	1395	948	648	897	1200	1399	1050	650
Olfr1337	2244	2191	1099	950	946	900	2200	1548	650
Olfr1338	2295	2147	898	1046	1345	1150	2000	1350	1000
Olfr1339	2391	2397	1096	1400	1144	1050	1650	1650	1350
Olfr134	1550	1395	948	598	648	1200	2450	1600	399
Olfr1340	1993	1747	1492	797	696	1150	1850	1200	1000
Olfr1341	2289	2340	1246	396	1099	850	1850	1600	800
Olfr1342	2540	2382	1939	549	997	1200	1750	1850	1400
Olfr1344	2636	1798	1548	896	792	1000	1650	1300	700
Olfr1346	2090	2342	999	1000	943	850	1350	1000	800
Olfr1347	1991	1439	748	750	300	800	1200	1300	850
Olfr1348	2085	2044	595	447	1146	1150	1350	1150	550
Olfr1349	2092	1648	1691	847	449	1000	1800	1200	600
Olfr135	1847	1249	849	350	547	500	1900	1400	851
Olfr1350	2268	2096	1194	698	750	800	2350	1300	800
Olfr1351	2591	1793	940	700	1197	700	1850	1000	1300
Olfr1352	1984	1798	1398	1100	745	1650	1601	1100	950
Olfr1353	2242	2246	1444	849	700	900	1450	1200	750
Olfr1354	2194	1842	899	400	700	1050	2000	1300	1250
Olfr1355	2290	1645	995	746	600	1150	1800	1350	1450
Olfr1356	1697	1895	894	996	700	799	1450	900	1150
Olfr1357	2048	1850	1098	749	750	1801	1850	1900	1850
Olfr1359	1589	1845	1047	899	948	2200	1849	1550	1000
Olfr136	2141	998	698	700	499	1100	1850	850	450
Olfr1360	1831	1894	1147	999	797	2700	1749	1600	1100
Olfr1361	1941	2497	1396	1051	950	1202	1899	1400	1150
Olfr1362	2588	1449	948	598	750	1300	1950	1500	1300
Olfr1364	1646	1499	749	549	799	850	1750	1500	1250
Olfr1366	2427	1699	898	998	699	1450	1750	1700	1550
Olfr1367	2640	1496	1099	599	996	1450	1850	1800	1900
Olfr1368	1991	1942	1394	649	795	1600	2251	1650	1000
Olfr137	1394	1347	771	497	896	1000	1650	1100	1150
Olfr1370	2094	1000	848	394	600	950	2200	1200	1400
Olfr1371	3078	2599	1249	1100	747	2001	2549	2550	2400
Olfr1372-ps1	2631	1996	1246	1044	1147	1100	1950	1350	1100
Olfr1373	2786	2444	1493	1047	1139	1650	2850	2850	2200
Olfr1377	2291	1942	1548	998	793	1500	1700	1650	1200
Olfr1378	2293	1690	1642	695	900	1350	1300	1300	1300
Olfr138	1393	797	548	650	749	900	1501	1250	600
Olfr1380	1793	1746	1245	600	947	950	1800	1350	1100
Olfr1381	2181	1440	997	950	1793	1250	1550	1850	1700
Olfr1382	1996	2091	1412	1289	550	1250	1800	1550	1400
Olfr1383	2287	2094	1096	1097	1496	1150	2000	1700	1450
Olfr1384	2288	1643	1049	1044	843	1000	1350	1400	600
Olfr1385	1747	1743	649	595	850	1600	2150	2000	1000
Olfr1386	2084	1097	1149	600	745	1050	1100	1350	800
Olfr1387	1940	1299	1195	650	893	1150	1400	1250	900
Olfr1388	1993	1096	1146	649	400	1550	2050	1500	1050
Olfr1389	2389	2441	1194	1293	848	1200	1800	1200	1050
Olfr139	2190	1645	1198	998	848	1850	1600	1450	600
Olfr1390	2424	1744	1346	849	850	1050	2000	1250	850
Olfr1391	2089	2046	1095	598	647	1600	2150	1550	1250
Olfr1392	2689	2088	946	750	896	1600	1950	1400	950
Olfr1393	2432	2045	1247	749	894	1550	2950	2450	1500
Olfr1394	2144	2639	1198	900	946	850	2250	1400	1100
Olfr1395	1849	2097	1698	1050	1143	1250	2151	1150	1100
Olfr1396	2399	1694	1728	1348	1149	1700	2350	2050	1000
Olfr140	2189	1642	1347	698	748	950	1597	1200	500
Olfr1402	2382	1845	1447	547	644	1200	2450	1350	1100
Olfr1404	2289	2093	1049	797	499	900	1200	1450	1000
Olfr1406	1742	1295	997	846	599	950	2250	1800	1350
Olfr1408	2191	1744	1100	994	699	1050	1500	1700	1251
Olfr141	1790	797	688	586	349	800	2849	1350	950
Olfr1410	2247	2291	1744	998	893	2150	1900	1550	1900
Olfr1411	2186	2592	1595	949	798	1400	2200	1650	1300
Olfr1412	2496	2441	896	947	648	1500	1000	1300	1250
Olfr1413	1984	2340	1444	896	1039	1050	1600	1900	1600
Olfr1414	2147	2038	1496	700	896	1550	2000	1800	1500
Olfr1415	2847	1348	1499	835	994	2200	1900	2150	1950
Olfr1416	2471	2091	1844	997	699	1850	1899	2050	1600
Olfr1417	2141	2000	1249	895	1037	1250	2000	1500	1500
Olfr1418	2040	2049	1397	650	550	950	1950	1000	1350
Olfr1419	1949	1892	1299	550	550	1050	1700	1600	850
Olfr142	2540	1595	1047	700	848	950	1601	1650	1050
Olfr1420	1743	1593	1397	600	599	1250	2749	1100	1400
Olfr1423	2576	2146	1544	1143	1096	2750	2550	2502	2250
Olfr1424	2445	1642	650	849	650	850	1450	1000	850
Olfr1425	2044	1395	894	500	746	1050	1899	1000	600
Olfr1426	2136	1848	849	599	897	900	2050	1100	1250
Olfr1427	2241	1849	1598	1149	643	900	1800	1600	1249
Olfr1428	2448	1747	1347	1050	396	950	1900	1000	700
Olfr143	1339	998	597	150	150	400	1600	900	1050
Olfr1431	1595	1790	997	799	600	1000	1750	1900	1050
Olfr1433	2690	1402	998	550	699	1050	1600	850	750
Olfr1434	2430	1745	1000	500	799	1050	2400	900	1000
Olfr1436	1497	1395	497	450	697	1150	1751	1099	1350
Olfr1437	1790	1246	950	350	795	750	1800	1450	800
