Gene ID	merged_CV-H3K9ac_1.sort.bam	merged_CV-H3K9ac_2.sort.bam	merged_CV-H3K9ac_3.sort.bam	merged_CV-H3K9ac_4.sort.bam	merged_CV-H3K9ac_5.sort.bam	merged_CV-H3K9ac_6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
Myst2	2433.4264744399447	3667.1040804928107	7866.130200526351	6864.165291262382	10128.400406279012	2195.0	14046.809251095812	13565.891657545728	12867.72444835416	18658.881602819838
Myst3	2254.3916788323686	3840.67466806138	4906.606545722922	5376.516785476165	7905.353676233953	2496.0	12803.728786397067	9473.958356171695	10774.42920673885	15719.659219567953
Myst4	2555.314810035406	4603.874751634942	6954.774740302549	7023.160576155872	10709.990756727499	3067.0	12679.420739927193	10889.213482962714	10468.657178322028	14444.934663913771
Myt1	936.4062339959895	995.4783698785589	826.4120506036397	1004.798070925251	933.3946206278935	998.0	720.9866695252717	1031.374166016182	567.0522638257765	627.9431308641291
Myt1l	685.7575201453828	657.696393090706	749.9365198241162	583.1999179494809	573.5745569507284	697.0	422.64735799757307	471.98478783791387	501.6231564612639	381.2511865960784
Myzap	2145.5240556447316	3225.5200856492447	4769.003514562534	4060.244344964487	5817.684791928817	2532.0	12903.175223572967	11135.694427722514	11101.138549512318	14689.38395414302
Mzf1	1208.0327622814232	1507.2563523417666	1649.3840254282698	1916.414478982596	2086.7782405831626	1289.0	2858.5878366212323	2115.1910862365767	2726.212806854695	3409.7312005922213
Mzt1	1570.4425909658503	2890.290617502106	4665.271998764703	3644.5107721692143	5772.261962108185	2247.0	10689.994764223322	8373.010136244591	8920.168304028562	13343.791530862743
Mzt2	1549.1030900752503	3056.203679148533	3623.7229013660717	4359.989554189919	4650.94151614395	1949.0	9424.04161897412	6677.710702003077	7872.866392147263	10991.695974968821
N28178	758.094811299959	1123.1038019142716	748.6134137552664	1234.1683179847116	1024.240280269158	997.0	1044.1875903469452	611.832132382481	697.9104785548019	897.0616155201844
N4bp1	2363.259302020006	3400.792345644957	4914.280560922252	4525.501039283961	5464.099234305464	1845.0	9993.372471806146	7499.313851202409	8505.783957386648	10944.15170934625
N4bp2	3157.884445353026	6394.45956309599	11695.728406205466	10471.533722288445	16324.60878004643	3497.0	24564.761679004827	18966.446485495548	18864.95642938539	26217.074244385152
N4bp2l1	1314.7302667344231	2209.621646644972	3306.7066872696387	4000.946923139456	3911.70722690621	2199.0	9422.549922416481	6276.698441521531	8875.676511020692	11325.402895942329
N4bp2l2	1721.6275294789145	2949.4237343453196	5030.713894981042	4197.0845491760965	5468.55245291533	1995.0	11536.283944590226	10208.156915030673	11122.948251967155	15337.510971356354
N4bp3	1120.1429535286131	1720.3908238414067	1840.4405417701935	2405.1294940240605	2800.1838618836805	1598.0	3702.8880882446197	3634.632484713298	3640.9117278105823	4259.697081297596
N6amt1	1260.4772983684911	1844.6129110228337	2482.146985162389	2017.4155820911653	2838.481541928527	1544.0	4077.3039242118816	3566.10728588646	3140.5971534966084	5113.251208465052
N6amt2	1044.550484272081	1780.8001950049775	2004.2410730938095	2044.7836229334873	2966.734237892665	1694.0	5991.647839847948	3478.7026955461056	5299.757696525527	7826.86259541361
Naa10	863.7072563856403	1250.7292339499843	1546.4463732717484	1948.9954799853604	2803.746436771573	1197.0	4226.473579975731	3006.717907708192	3643.528892105163	5360.840214348623
Naa11	737.8403697766777	680.2435527503485	787.7773533932229	325.810010027643	667.9827914798856	940.0	795.5714974071964	699.2367227228353	632.4813711902892	403.677726984083
Naa15	2834.1750674362975	4964.2038880824375	7282.37580294978	6991.882815193218	10227.261859418035	3394.0	17428.485347262274	13915.510018907145	15136.369697706363	20946.837253204067
Naa16	1988.913820295074	2761.3889311460366	3875.9069180888605	3381.256284066879	4355.247800448854	1992.0	9596.581187474307	6714.420629946027	8440.791044071233	10115.2667766056
Naa20	1750.924132396518	1987.553394902832	2647.799864982395	3119.956656024709	4040.8505665923212	1849.0	6040.873826250018	4772.290632583351	5648.276741753831	7490.464489593541
Naa25	1983.4885234584806	2737.565517166037	3473.4180519447245	4126.057966990071	5513.084639013989	2329.0	10067.95729968807	7046.558073239373	7982.351098470547	11841.661855674196
Naa30	2325.6439106196262	4349.900141883873	5681.417459641417	6118.0603682990795	7462.703746413282	2993.0	14942.324417864787	11066.469992172953	12715.056531170298	15877.990594707266
Naa35	1748.7540136618807	2123.6871890742586	2819.80365393288	3122.5631361049304	4632.237997982513	1533.0	7605.663515212797	5978.823597641604	5975.858472625491	9621.882888069498
Naa38	2095.611324748074	3204.674598416745	5241.881623569484	4781.587707165689	6529.3091257853885	2342.0	11461.201884522423	10505.68214054924	11275.17997510192	14868.796277247058
Naa40	1569.3575315985315	2545.276532898896	3208.796838174747	2827.379267019886	5024.121235650713	1843.0	6339.710369963596	4177.939418268941	4318.3210860578365	7467.140887590016
Naa50	3157.884445353026	4608.128932702799	9103.763617328535	7543.804972180045	10524.736862557076	3050.0	21080.655752547187	18564.385369929918	17952.438478674987	24511.76011328128
Naaa	1402.6200754872334	1909.7018813610473	2129.142285993239	2308.038111035823	2488.4585591930672	1287.0	4674.977011639038	3863.2828930436654	3794.8882271417356	6210.8060950539975
Naalad2	649.5888745680946	573.8890260539213	616.3028068702775	389.668771993061	399.89903116595815	250.0	472.3705765855229	454.50386976984294	458.0037515515888	583.0900500881199
Naaladl1	2380.981938352877	4609.405187023156	5950.272612831714	5038.977615087526	6572.950668162074	2744.0	16211.758188415144	12412.500683414411	16052.813394858636	16394.24955443913
Nab1	1983.1268370027078	3119.5909770596036	5373.398366813163	4679.283364017008	6134.753956951269	2594.0	12008.65452117575	8686.617806385782	9269.123543305963	13633.093901868004
Nab2	1282.5401721706369	1907.5747908271187	2209.851756193082	3210.5318388123937	3464.6040784756733	1245.0	10019.22854547188	5786.183880531462	7698.824966557659	11280.99834597408
Naca	3046.4850169749784	5328.78720559779	8375.526037033558	7279.8988640576545	12113.645262557231	3591.0	19814.205375112106	16782.03096370941	18429.198574337737	25790.521446205305
Nacad	1155.9499126501285	677.2656260028485	854.1972780494873	1005.4496909453062	1418.795449103277	1050.0	1492.1937898243727	943.9695756758277	1155.9142301063907	897.0616155201844
Nacc1	2993.317107976365	4888.479465074581	7035.219589288622	6770.332008374421	10005.491572646713	3547.0	15511.655270696812	12375.441137110101	12780.921832583907	17513.333919800563
Nacc2	1877.1527054612536	3228.0725942899594	4159.316238036507	3896.68771993061	6094.674989462476	2137.0	11038.55452652485	6712.672538139219	7722.8156392579795	11818.78678447843
Nadk	1925.9803769905925	2694.1728702738947	4435.580785212363	4784.194187245909	7290.809508072458	2387.0	10117.183286090141	9177.481985737213	9880.667600139608	11235.24820358255
Nadsyn1	1910.7895458481314	2414.2477560088983	3715.546462544254	3250.2806600357662	4845.992491256076	2140.0	9373.821168200291	7429.390178930125	8156.828718109247	9509.301655321715
Nae1	1784.9226592391688	2972.821730218534	3858.177296766272	4315.027772806104	4620.659629596862	2646.0	12057.88050757782	7253.8817615266935	9312.742948215639	14284.809165543418
Naf1	1589.611973121813	1996.0617570385461	3009.272442992184	3604.761950945842	4894.977895964602	1297.0	5842.975416269978	4807.602087080854	4492.798705696538	6683.109035625374
Naga	1691.9692401055383	2164.527327325687	3623.193658938532	3280.2551809583097	4086.2733964129534	1249.0	7980.576583365939	5943.861761505462	6169.092436375352	9777.97160917001
Nagk	2140.822131719684	3140.861882398889	5313.329351287378	5262.48328196649	6621.045429148626	2442.0	11039.05175871073	10401.146250502175	9334.552650670475	14891.222817635062
Naglu	1551.6348952656604	1719.5399876278354	1526.3351610252303	1852.555717017178	2313.8923896863234	1697.0	4301.058407857656	2831.908727027483	3096.9777485869336	5337.516612345098
Nagpa	1353.4307175021215	1886.729303594619	2193.1806197255733	2670.338842186562	3377.3209937223014	2196.0	5593.8620911443495	4020.6111556563033	4231.082276238487	5405.244764316872
Nags	2290.9220108654295	3610.9488903970973	4446.959497404472	6179.964270204332	6875.769533632955	2786.0	10292.706247705602	9089.378158674137	9792.556402222064	12244.891051850518
Naif1	2947.382928093209	4603.874751634942	7029.397922585682	7515.133691297613	10481.095320180391	2694.0	15315.24855727441	13214.874822738864	15615.746957663692	22313.510624449067
Naip1	1207.3093893698774	1232.010837251413	2138.404028475188	1720.276852945955	1510.5317524665145	1292.0	3778.964612684183	3233.9698425931133	3489.5523927740096	6100.018985537255
Naip2	1385.9824985216808	1563.4115424374802	2096.0646342719915	2137.9652858013933	2041.3554107625303	1347.0	6116.453118503702	4230.382172473153	4710.023342146719	7535.31757036955
Naip5	1047.0822894624912	1654.4510172896219	1677.1692528741173	1464.841805084283	2181.18647511232	1887.0	4997.183468088952	3601.0691220226017	3882.5632310101823	5090.824668077047
Naip6	1674.60829022844	1888.8563941285474	2779.5812294398434	2015.4607220309995	3242.833791704351	1547.0	5394.9692167925505	4824.733386787564	7088.153297822207	10652.60668430219
Naip7	1474.5956801860368	1611.909206611051	2436.102893966413	2016.1123420510548	2887.466946637052	1494.0	4127.524374985711	4142.977582132799	5605.093530893253	8522.085347441753
Nalcn	740.010488511315	658.5472293042774	777.4571260561938	910.9647880372897	488.96340336327626	697.0	1392.2501204625937	891.526821471615	741.529883464477	942.3632271039538
Nampt	1642.0565092088807	2420.203609503898	3970.9059338322822	3477.044427015006	5551.3823190588355	1596.0	9374.318400386172	8391.889527758109	8833.801882307405	12806.003092358394
Nanog	847.7930523316336	1208.612841378199	802.3315201505718	1234.819938004767	666.2015040359393	1188.0	447.50896729154795	699.2367227228353	545.242561370939	493.3838885361015
Nanos1	1063.3581799722708	1441.7419638967674	1505.694706351172	1430.957564041408	1910.4307836324726	947.0	3082.839552452886	2342.4430211214985	2704.4031043998575	2893.023710052595
Nanos2	938.2146662748539	994.6275336649874	964.015081764028	1431.6091840614633	1068.7724663678168	945.0	895.0179345830959	664.2748865866936	894.1978006483399	897.5101463279445
Nanos3	934.2361152613522	1188.192772252485	932.7897785391707	713.5239219605381	889.7530782512076	1194.0	1367.3885111686188	943.9695756758277	1112.2948251967155	1390.445504056286
Nanp	1749.8390730291994	2780.958164058179	4032.827297854457	4519.6364591034635	6970.177768162112	2377.0	10242.983029117653	8074.436055641941	8440.354850022135	12872.834182714647
Nans	1407.6836858680538	2375.5347082913986	2771.642593026744	2862.5667481028713	5340.299756951192	1948.0	6268.108935196949	4929.618895195989	5820.573391147048	7669.876812697577
Nap1l1	1011.6370167967488	1680.4015218035502	1778.5191777480188	1496.1195660469366	2088.559528027109	1439.0	2336.9912736336396	1730.6108887390174	1853.8247086611925	2601.9272158162953
Nap1l2	542.1679972035489	380.32378746642377	315.1638656000432	260.64800802211437	222.66093049329518	349.0	348.0625301156484	139.84734454456708	370.7649417322385	358.8246462080738
Nap1l3	431.1302552812744	552.6181207146359	601.7486401129288	553.2253970269378	1021.5683491032383	649.0	1292.8036832866942	856.9146036968347	871.5157100953089	1121.3270194002307
Nap1l4	2305.751155552118	4050.4057947067345	5403.565185182941	5394.762146037712	8333.753306503053	2396.0	12878.81084646487	11274.842535544358	11842.668432976794	16372.271544858888
Nap1l5	793.1783975099286	616.0054186257065	867.6929599517562	748.0597830234683	623.4506053812265	698.0	1143.634027522845	874.0459034035441	1003.2463129225277	941.9146962961937
Napa	2345.5366656871347	3924.9074532049503	5379.484654729872	5850.896160076412	6930.09880067332	2841.0	11461.201884522423	10715.802775727452	9051.026518757588	14756.663575307035
Napb	976.1917441310064	1505.5546799146239	1321.7829627810377	1724.1865730662867	2131.3104266818214	1148.0	2784.997473111067	2412.0170750324205	2595.3545921256696	3947.071108288812
Napepld	1461.21328132244	2352.987548631756	2888.3405482993044	3581.955250243907	4579.690018386095	1695.0	7607.652443956315	4877.176140991776	7066.34359536737	8925.763074425835
Napg	1928.1504957252298	2120.283844219973	2989.955094386976	3317.3975221014607	3509.136264574332	1645.0	7284.451523134642	5611.374699850753	6477.481629086755	10674.584693882436
Naprt1	2038.4648647359586	2626.531391294967	3531.1054765465797	3673.182053051647	4843.3205600901565	2844.0	9422.052690230603	7009.848145296424	9443.601162944664	10450.76782081015
Napsa	775.4557611770573	871.2562826971318	1076.7437188300385	1007.4045510054721	977.9268067265525	1193.0	1814.8974784601667	821.6031491993315	1548.4888742934668	852.2085347441753
Narf	2039.5499241032771	3206.801688950674	4722.430180939018	4251.169010840686	6047.470872197898	2840.0	10864.523261467026	9246.706421286774	9509.030270309177	12064.58166713096
Narfl	1741.1585980906502	2500.607631686397	2470.23903054274	2633.848121063466	3503.792402242493	2447.0	7159.149012293008	4545.03869769843	5692.332340712603	8858.483453261822
Narg2	2231.243745662904	3435.676630401385	5001.076319038804	4132.5741671906235	6352.071025112725	1898.0	11958.434070401921	9964.123298800403	9509.030270309177	13769.447267427071
Nars	2091.6327737345723	3142.138136719246	4731.162680993428	4416.680495934728	6031.43928520238	1993.0	11459.710187964785	10102.222551538163	11579.207227322357	17092.612022121597
Nars2	1568.6341586869858	2039.8798220374742	3283.9492628854205	3119.956656024709	4839.7579852022645	1395.0	6588.326462903345	6939.924473024141	7415.29883464477	9710.691988005998
Nasp	1371.1533538349927	1486.410865109267	2772.4364566680542	2797.4047460973425	3557.231025560884	1793.0	6662.41405859939	4649.924206106855	5626.90323334809	7198.919464549481
Nat1	740.7338614228607	784.4709889128472	698.0707619252006	485.456914941188	577.1371318386211	699.0	845.2947159951461	769.1603949951188	545.242561370939	493.3838885361015
Nat10	1658.3323997186603	1924.1660969917614	2306.173878005354	2016.1123420510548	3374.649062556382	1841.0	5991.150607662068	4614.962369970714	5059.850969522314	7111.0074262285025
Nat14	938.5763527306268	1189.0436084660564	998.945081981665	1202.890557022058	1330.621720627932	1694.0	1814.8974784601667	1188.7024286288201	1416.7582714662478	1255.8862617282582
Nat15	2033.0395678993652	3078.3254207013897	5042.886470814461	5293.109422909088	6896.254339238339	2544.0	12455.666256281418	10347.654641213878	12561.952419937337	14509.971631038985
Nat2	1009.1052116063386	1718.689151414264	2345.8670600708506	1688.9990919833012	2088.559528027109	750.0	5370.107607498576	4964.580731332131	4798.134540064263	7266.199085713494
Nat3	811.2627202985726	827.8636358049895	883.8348539917248	830.8155255704896	1069.66311008979	797.0	770.7098881132215	594.3512143144101	719.7201810096394	560.6635097001154
Nat6	1516.189622599918	2841.7929533285355	2796.252365907352	3245.7193198953796	4621.550273318835	2386.0	7581.796370290582	5401.953301395264	6259.38460453838	10361.06165925813
Nat8	1118.6962077055216	1800.36942791712	2112.47114952573	2467.685015949368	2614.0393239912855	1550.0	6016.509449141923	5349.16092882969	6150.336092264191	8275.393403173703
Nat8l	792.8167110541557	1188.192772252485	1040.7552337573215	1204.8454170822238	1465.9995663678556	745.0	720.9866695252717	576.8702962463392	916.0075031031776	605.5165904761245
Nat9	1696.309477574813	2459.767493434969	3751.270326403201	3385.1660041872105	4356.138444170827	2140.0	10090.829980238528	7289.193216024197	9379.044443678344	12491.582996118568
Nav1	792.4550245983828	1186.4910998253422	892.567354046134	1236.1231780448775	1015.333843049426	992.0	1168.4956368168198	839.0840672674024	916.0075031031776	1166.1801001762399
Nav2	866.9624344875963	911.6710028417742	798.8914443715621	877.7321670144702	753.4845887893109	995.0	646.4018416433471	698.8871043614739	676.5369701490611	807.355453968166
Nav3	558.8055741691015	594.3090951796354	460.44091195976085	488.7150150414645	575.3558443946748	697.0	522.0937951734726	384.5801974975594	501.6231564612639	403.677726984083
Nbas	1875.705959638162	3268.0618963278157	3371.0096422157435	3995.7339629790135	4752.474900448892	1745.0	8850.73290865506	6712.672538139219	8484.846643030005	9372.948289762648
Nbea	1317.9854448363792	1487.687119429624	2034.672512677357	2340.619112038587	2715.572708296228	1147.0	4450.228063621505	3460.8721591166736	3729.459119777223	6167.747137509028
Nbeal1	1825.0698558299587	3417.3836518095995	5978.851703918872	4979.680193262496	6401.05642982125	2246.0	14618.626264857234	11239.880699408217	12453.776295761343	19353.20729323246
Nbeal2	1641.333136297335	2249.6109486828286	3150.580171145352	3123.214756124986	4927.931713677609	1498.0	7284.451523134642	4702.3669603110675	5953.612576121557	8611.79150899377
Nbl1	1463.0217136013046	2759.6872587188936	3058.75660996717	3477.044427015006	5198.687405157456	2096.0	7035.835430194893	4929.618895195989	6998.733517757373	10024.663553438062
Nbn	1828.6867203876875	2542.724024258182	3155.6079742069815	3736.38919499701	5464.099234305464	1748.0	8154.607848423763	7551.756605406622	6542.910736451267	10159.222795766089
Nbr1	2578.824429660643	3710.496727384953	6688.0365568224115	4979.02857324244	6615.701566816787	2341.0	17627.378221614075	15068.20175631574	14436.278248906077	22718.982474664193
Ncald	919.0452841188912	867.8529378428461	1164.862583015441	911.6164080573451	1286.9801782512461	691.0	1392.2501204625937	1066.3360021523238	1592.1082792031418	1637.1374483243367
Ncam1	720.8411063553523	848.7091230374892	577.6681096598609	680.9429209577738	800.6887060538895	597.0	597.1758552412767	506.9466239740556	588.8619662806141	538.6855001198708
Ncam2	812.3477796658913	888.6984250753459	814.2394747702208	975.4751700227631	978.8174504485256	747.0	1616.0046041083676	890.8275847488921	1352.2015521999288	1996.4106253401706
Ncan	920.1303434862099	1080.5619912357006	987.830991003326	1268.7041790476417	1200.5877372198477	849.0	1118.77241822887	891.526821471615	937.8172055580151	1300.7393425042676
Ncapd2	1873.8975273592976	2882.2076734731777	4320.470557222423	4777.026367025302	6890.9104769065	2338.0	12281.634991223595	8688.016279831229	10796.675103242786	15294.900544619146
Ncapd3	2073.548450945928	3116.1876322053176	4078.3421466228933	3479.650907095227	5735.745569507284	2145.0	10019.22854547188	7376.597806364552	8157.264912158344	11303.424886362085
Ncapg	1589.9736595775857	2947.2966438113913	3863.9989634692115	3381.256284066879	5107.841745516192	1537.0	9472.273141004433	7184.657325977133	7609.841380541921	12603.267167250831
Ncapg2	1787.454464429579	2354.263802952113	3340.842823845966	3282.2100410184753	6084.877908520771	1649.0	6638.546913677174	4737.678414808571	5801.380852986791	7961.421837741637
Ncaph	1229.0105767162504	1927.1440237392612	2851.0289571577373	2044.132002913432	4579.690018386095	1543.0	5867.339793378073	4439.803570928643	5932.239067715816	8993.04269558985
Ncaph2	1839.175627605101	3014.938122790319	4670.299801826332	3447.721526112518	5557.616825112648	1796.0	10666.127619301105	8339.097155192534	9289.188469564413	11886.963467257965
Ncbp1	2225.456762370538	4031.687398008163	5906.874733773438	5428.646387080587	8254.48601524744	2449.0	17155.007645028552	13022.235105628724	14482.078624061236	18367.78510858354
Ncbp2	2127.0780464003146	3738.9997405395957	5174.40321405814	4940.582992059178	7163.447455830293	2645.0	12928.036832866941	11030.459300952727	10664.944500415566	15810.710973543251
Nccrp1	792.8167110541557	1254.1325788042698	1077.0083400438084	876.4289269743596	1378.7164816144839	998.0	895.0179345830959	821.6031491993315	1177.7239325612281	1591.3873059328073
Ncdn	2524.209774838938	4161.014502471019	6583.5111773832705	5491.201909005895	8972.344855157822	2494.0	16753.7412710238	14439.937560949273	14896.462970703149	18994.831177832148
Nceh1	1154.8648532828097	1799.0931735967629	1829.0618295780844	2276.7603500731693	2359.3152195069556	1689.0	4923.095872392907	3583.23858559317	5016.231564612639	6011.209885600756
Ncf1	1028.997966673847	1336.2382734139117	1248.7475077805238	970.913829882376	1728.7394643499438	1329.0	1616.0046041083676	1433.4352815818124	937.8172055580151	1120.8784885924706
Ncf2	1116.8877754266573	1121.8275475939145	1367.0331903357037	1169.6579359992384	1779.5061565024153	945.0	1939.2055249300413	1450.9161996498833	1526.6791718386291	3050.4580235763874
Ncf4	757.3714383884133	1187.3419360389134	1116.172279681765	1431.6091840614633	1286.9801782512461	1148.0	1267.9420739927193	786.6413130631897	1308.5821472902535	1233.4597213402537
Nck1	2560.016733960453	3758.994391558524	5202.982305145298	5010.306334205094	7464.485033857228	2388.0	13624.161893098239	9684.078991349908	11253.370272647084	14913.649358023067
Nck2	3034.1876774787006	5455.987219526717	9605.220817422643	9105.08654023251	13298.201412781562	3586.0	19415.922394222627	14246.598607116408	13565.634926908962	16730.19912945144
Nckap1	2704.691316269606	4754.8981795438685	7762.13406351475	6734.49290727138	10628.942178027939	3932.0	21953.795470951583	16327.177475578204	19583.36802824774	27427.21036372188
Nckap1l	522.9986150475862	912.9472571621313	790.4235655309228	813.8734050490522	489.8540470852494	600.0	870.156325289121	854.1176568059434	807.3951848780864	717.6492924161475
Nckap5	687.2042659684744	1166.9218669131994	1142.8990222725329	1041.288792048347	1511.4223961884877	700.0	2486.160929397489	1276.1070189691745	1308.5821472902535	2377.2132811284887
Nckap5l	937.4912933633082	1024.8322192467729	1078.5960673264283	1332.5629410130598	1334.1842955158247	1243.0	1889.979538527971	1433.7848999431737	1853.8247086611925	2220.2274984124565
Nckipsd	1181.9913374657758	1657.8543621439076	1920.6207695424966	2270.8957698926715	2492.0211340809597	2040.0	3679.518175508283	2692.061382482916	3773.0785246868977	5694.547135322131
Ncl	2871.428772380904	4356.706831592445	6910.053755175422	7378.9451071060585	10840.024740135583	3090.0	15165.084437138801	15190.568182792236	12890.842732956287	18210.799325867505
Ncln	1946.5965049696467	3543.3074114181695	4043.676767619026	5006.396614084762	7823.41445381242	2791.0	10863.031564909386	7779.008540291543	9487.220567854338	14420.265469486965
Ncoa1	2126.3546734887686	3738.57432243281	5517.616928317801	5661.926354260379	9201.240291704931	2747.0	12232.906237007404	9387.253002554064	10228.314257269718	13074.673046206688
Ncoa2	2888.0663493464567	6008.605340241353	9315.989830772058	8816.41887134802	14757.966473095605	4785.0	21727.057594190534	15854.493451017568	17687.66869087326	22158.767495771837
Ncoa3	2042.8051022052332	3847.4813577699515	4057.1724495212948	5885.432021139342	7731.678150449182	2744.0	10914.246480054975	8338.397918469811	9553.085869267949	12490.685934503048
Ncoa4	2127.439732856087	3499.9147645260273	5191.603592953188	5431.252867160809	7862.60277757924	3086.0	11611.366004658032	10488.55084084253	11559.578495113003	14734.23703491903
Ncoa5	1878.5994512843452	2588.6691797910385	3694.3767654426556	5072.210236110346	7734.350081615102	2496.0	9099.349001594808	6625.6175661602265	7982.351098470547	9173.352080309407
Ncoa6	840.197636760403	743.6308506614191	839.6431112921385	813.2217850289969	978.8174504485256	800.0	1118.77241822887	769.1603949951188	1003.2463129225277	1054.0473982362168
Ncoa7	1046.3589165509454	1125.6563105549858	1551.209555119608	1847.994376876791	1911.3214273544459	747.0	3877.913817674203	3162.9973152367456	3645.7098623506463	5449.20078347736
Ncor1	4341.322528641893	8175.685176207754	14004.81311756229	11907.05262647024	17276.70691883576	5390.0	35576.96289967807	25906.021340158324	33104.51116214883	43483.2676891099
Ncor2	1319.7938771152435	2334.6945700399706	2384.501757281267	2470.9431160496442	3735.3597699555203	1732.0	5419.830826086525	3635.6813397973824	4318.3210860578365	7019.058610637683
Ncr1	793.5400839657015	1039.7218529842726	605.4533371057086	553.2253970269378	221.77028677132202	698.0	745.8482788192466	699.2367227228353	763.3395859193146	695.222752028143
Ncrna00085	938.5763527306268	1041.4235254114153	787.7773533932229	1006.1013109653616	711.6243338565714	645.0	795.5714974071964	577.2199146077006	501.6231564612639	560.6635097001154
Ncrna00086	324.43275082827444	615.5800005189208	352.47545674161	519.9927760041182	578.9184192825675	203.0	348.0625301156484	349.61836136141767	436.1940490967512	583.0900500881199
Ncs1	921.2154028535284	1466.8416321971242	1061.3956884313798	1301.9368000704615	1824.0383426010742	948.0	1988.928743517991	1031.374166016182	1570.2985767483042	1435.298584832295
Ncstn	2633.800770938121	4120.174364219591	7277.612621101921	5261.831661946434	8748.793280942555	2442.0	20188.621211079368	17027.812671746487	17818.963099651384	29558.180231390077
Nctc1	867.3241209433692	1143.0984529331997	868.2222023792962	1070.6116929508348	710.7336901345982	896.0	919.8795438770708	821.6031491993315	916.0075031031776	627.9431308641291
Ndc80	1727.052826315508	2910.7106866278205	3890.461084846209	3635.3880918884406	4577.018087220176	2295.0	7806.5453183081145	6345.573258709731	6891.429781679572	8948.18961481384
Nde1	1044.1887978163081	1678.2744312696216	2336.869938802671	2601.918740080757	2932.889776457684	1446.0	5345.743230390481	4038.092073724374	3707.649417322385	5159.001350856581
Ndel1	2419.6823891205754	3565.4291529710263	7629.294214202221	7221.904682272734	9734.735881166866	2140.0	17152.024251913273	17795.574593296158	14831.90625143683	22586.217355567205
Ndfip1	1994.339117131667	3311.454543219958	4716.079271808539	4750.96156622309	5998.485467489372	2097.0	10492.593586429162	8337.698681747088	9356.362353125312	12087.456738326726
Ndfip2	2420.0440755763484	4905.070771239224	8498.574901436597	8796.87027074636	11864.26502040474	3846.0	20384.53069231589	22603.875917099736	22418.629347376624	31420.480145209982
Ndn	576.5282105019727	808.7198209996326	655.7313677220043	707.6593417800406	620.778674215307	800.0	198.8928743517991	559.3893781782683	414.3843466419136	291.54502504405997
Ndnl2	1553.443327544525	2421.054445717469	3308.5590357660285	3576.0906700634096	5242.328947534142	1344.0	8005.4381926599135	6188.594614458454	7240.385020956973	9172.455018693887
Ndor1	1929.958928004094	2906.0310874531774	3612.3441891739626	3417.0953851699196	5644.89990986602	2496.0	9646.304406062256	6817.558046547644	7829.683181286684	12491.582996118568
Ndp	430.40688236972863	253.97460975106821	317.01621409643303	520.6443960241735	356.2574887892723	150.0	372.9241394096233	471.98478783791387	305.33583436772585	336.3981058200692
Ndrg1	1298.4543762246435	1445.9961449646246	2313.583271990913	2664.4742620060642	2001.2764432737372	1694.0	6437.665110581857	6258.168668369376	4623.656920425563	7490.464489593541
Ndrg2	755.5630061095488	1483.0075202549813	1442.4502362601472	1651.2051308200946	1906.86820874458	1195.0	3008.2547245709616	1730.6108887390174	2551.7351872159943	4059.652341036595
Ndrg3	1765.0299041716603	2565.2711839178246	3141.053807449633	3578.045530123575	4617.097054708969	1895.0	9248.02142517278	5610.675463128031	6456.108120681014	10383.488199646135
Ndrg4	955.9373026077251	1252.430906377127	1115.9076584679951	1494.1647059867707	1553.2826511212272	848.0	1492.1937898243727	1258.6261009011037	1133.6683336024564	1525.0047463843136
Ndst1	632.5896111467692	1252.8563244839127	1026.9949306412827	1460.9320849639512	1066.9911789238706	1398.0	1814.8974784601667	821.6031491993315	1068.6754202870404	1233.4597213402537
Ndst2	2183.862819956657	3911.7194918945934	5222.299653750506	5455.362807902854	8048.7473154716345	2639.0	14370.010171917485	11502.793707152003	11929.907242796146	17493.15003345136
Ndst3	720.1177334438065	530.0709610549933	619.2136402217474	617.0841589923558	399.89903116595815	498.0	472.3705765855229	576.8702962463392	523.4328589161014	403.677726984083
Ndst4	540.3595649246845	508.3746376089221	698.6000043527406	227.4153869992948	486.2914721973567	350.0	273.47770223372373	611.832132382481	654.2910736451267	426.55279817984774
Ndufa1	631.8662382352235	1145.6509615739142	1391.6429632163117	976.7784100628736	1821.3664114351548	646.0	3928.1342684480323	3024.1988257762628	3336.8844755901464	3992.372719872581
Ndufa10	2163.6083784333755	2866.041785415321	4553.866467767542	4552.217460106228	6694.9688580724	2442.0	11062.918903632946	9405.433157344858	9727.563488906648	13389.990204062035
Ndufa11	1983.4885234584806	3690.5020763660245	5024.362985850563	5332.858244132461	6400.165786099277	2847.0	12107.60372616577	9806.795036187765	9661.698187493039	14801.965186890804
Ndufa12	1388.514303712091	2290.8765050410425	3383.4468392629324	2798.707986137453	4310.715614350195	1895.0	8428.085550657486	6398.016012913943	9007.407113847912	10339.083649677887
Ndufa13	2429.447923426443	2863.063858667821	3965.6135095568825	4065.457305124929	6881.113395964794	2487.0	12256.773381929619	7655.942877092324	10794.057938948205	14575.905659779717
Ndufa2	1767.9233958178434	3457.798371954242	4734.338135558667	4126.057966990071	5653.806347085751	1947.0	11486.560726002277	9230.623976664148	10032.463129225278	12828.429632746398
