GeneName	GF-H3K9ac_1	GF-H3K9ac_4	GF-H3K9ac_3	GF-H3K9ac_2	merged_CV-H3K9ac_6	merged_CV-H3K9ac_5	merged_CV-H3K9ac_4	merged_CV-H3K9ac_3	merged_CV-H3K9ac_2	merged_CV-H3K9ac_1
Gm16796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm16998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17019	94.47411531710458	73.11052166489503	99.88843724315602	94.39695756758277	139.0	143.3936392376821	164.85986507398735	136.5445463053084	158.2555357242837	179.0347956075762
Gm17066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17252	63.64571979257571	61.00018985537255	74.1529883464477	56.63817454054966	99.0	75.70471636772037	78.19440240663431	68.00765193888421	85.5090394639275	70.89054533148472
Gm17296	789.6047111766425	824.8481554708096	682.2074927873189	578.6183880531462	585.0	717.8588399103837	648.3619199550095	582.4312915077205	604.5191297424924	547.5932940401422
Gm17359	72.09866695252717	61.00018985537255	68.48246570818993	76.21680277678905	86.0	86.39244103139853	73.63306226624731	78.32787927591333	84.23278514357037	69.4437995083932
Gm17365	32.81732426804685	26.463317657845444	47.10895730244913	42.65344008609296	40.0	58.78248565022993	51.47798158436759	44.985606340896176	48.923082280356525	49.91273089665761
Gm17384	106.40768777821252	115.27241759434371	119.08097540341308	129.70841206508595	135.0	104.20531547086215	112.73026346956448	128.0766674646691	129.75252256964123	144.6745823091525
Gm17455	44.2536645432753	39.91924189064821	31.842165584062837	25.52214037938349	42.0	38.29768004484677	39.097201203317155	33.077651721247186	45.519737426070854	39.785510135016935
Gm17495	28.342234595131373	23.323602003524798	35.33171797683685	30.766415799804754	54.0	37.407036322873594	45.613401403870014	39.69318206549662	48.072246066785105	47.38092570624744
Gm17660	270.4943091184468	294.2362098906205	276.54702712734024	221.30842274177738	306.0	399.89903116595815	350.5715707897439	433.4495481552231	415.6334903296376	389.53631286739306
Gm17677	29.336698966890367	25.117725234565164	30.969777485869333	34.61221777478035	43.0	23.1567367713027	32.581001002764296	41.545530561886466	37.43679339714238	49.55104444088473
Gm17689	19.392055249300412	23.772132811284887	26.607836994901824	44.401531892900046	46.0	40.96961121076632	37.1423411431513	42.60401541696638	41.265556358213765	34.7218997541966
Gm17727	20.386519621059406	36.77952623632756	37.948882271417354	40.55572991792445	30.0	32.95381771300769	32.581001002764296	46.04409119597609	39.563883931070926	42.679001781199986
Gm17745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm18409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm18756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm18853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19402	33.31455645392635	18.38976311816378	22.24589650393431	19.57862823623939	20.0	29.391242825114965	24.761560762100867	21.1696971015982	21.696323446071155	20.61612797905423
Gm19424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1965	54.69554044674475	43.95601916048904	44.49179300786862	44.401531892900046	52.0	65.0169917040422	57.99418178492045	47.10257605105599	62.536461697499206	61.48669748138981
Gm19668	22.375448364577398	16.14710907936332	17.011567914773295	14.683971177179542	20.0	22.26609304932952	24.761560762100867	15.083409184888717	20.42006912571403	14.82914468668813
Gm1968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1987	60.165094491419225	30.05156411992618	50.16231564612639	57.3374112632725	75.0	71.25149775785447	71.02658218602618	54.51197003661537	77.42609543499903	79.57102027003387
Gm19897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1993	31.822859896287856	33.639810582006916	48.41753944973938	42.65344008609296	60.0	53.438623318390846	50.17474154425702	67.47840951134427	62.536461697499206	62.57175684870845
Gm1995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2002	361.48779913439483	388.4276795202399	423.1082276238487	423.38783560867677	600.0	573.5745569507284	635.9811395739591	507.0142455832769	558.1485561028501	461.8736040219693
Gm20063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2012	30.33116333864936	26.911848465605534	48.41753944973938	56.63817454054966	74.0	57.89184192825675	43.65854134370416	65.8906822287244	56.15519009571358	77.76258799116947
Gm20125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2016	27.347770223372375	23.323602003524798	29.66119533857908	30.416797438443336	23.0	38.29768004484677	26.716420822266723	44.45636391335622	37.43679339714238	38.70045076769829
Gm20172	11.436340275228448	5.830900500881199	12.649627423805784	8.390840672674024	14.0	8.906437219731808	18.245360561548008	14.81878797111874	8.933780242499887	11.93565304050508
Gm20187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2022	32.320092082167356	18.838293925923875	28.78880724038558	29.018323992997665	45.0	34.73510515695405	29.974520922543153	37.31159114156683	38.713047717499514	47.019239250474556
Gm20257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2030	40.77303924211881	29.154502504405997	43.18321086057837	67.12672538139219	52.0	48.98540470852494	34.53586106293016	51.60113668514561	51.90100902785649	66.55030786221015
Gm20300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20408	44.2536645432753	22.875071195764704	34.459329878643345	51.393899120128395	42.0	39.188323766819956	38.44558118326187	63.244470091024624	31.48093990214246	60.039951658298286
Gm20410	19.88928743517991	24.669194426805074	25.73544889670832	35.311454497503185	50.0	40.07896748879313	25.413180782156154	34.93000021763703	40.414720144642345	36.530332033061
Gm20516	26.85053803749288	26.911848465605534	34.459329878643345	32.51450760661184	37.0	18.703518161436797	28.019660862377297	37.840833569106785	33.18261232928529	43.402374692745745
Gm20554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20571	289.8863643677472	309.48625735446365	237.28956270863264	200.68093942145373	51.0	145.17492668162848	106.8656832890669	119.34416741025984	88.91238431821316	60.039951658298286
Gm20579	27.347770223372375	17.044170694883505	30.097389387675832	42.65344008609296	37.0	21.37544932735634	24.10994074204558	38.89931842418669	30.63010368857104	33.27515393110507
Gm20580	22.375448364577398	26.911848465605534	31.405971534966085	31.46565252252759	44.0	42.75089865471268	40.40044124342773	38.63469721041671	38.2876296107138	47.019239250474556
Gm20581	19.392055249300412	19.735355541444058	19.628732209353803	40.55572991792445	25.0	23.1567367713027	29.32290090248787	35.72386385894696	37.862211503928094	45.93417988315591
Gm20594	13.922501204625936	13.90445504056286	15.702985767483042	17.8305364294323	17.0	6.234506053812265	13.032400401105718	13.76030311603883	10.635452669642723	23.87130608101016
Gm20597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm20604	419.1667326964166	578.1562112027589	416.5653168873974	343.67484921827355	76.0	255.61474820630286	169.42120521437434	186.55795570783414	122.09499664749846	74.86909634498642
Gm20605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm2061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
