gene	read_counts_per_gene_CV-H3K9ac_1.txt	read_counts_per_gene_CV-H3K9ac_2.txt	read_counts_per_gene_CV-H3K9ac_3.txt	read_counts_per_gene_CV-H3K9ac_4.txt	read_counts_per_gene_CV-H3K9ac_5.txt	read_counts_per_gene_CV-H3K9ac_6.txt	read_counts_per_gene_GF-H3K9ac_1.txt	read_counts_per_gene_GF-H3K9ac_2.txt	read_counts_per_gene_GF-H3K9ac_3.txt	read_counts_per_gene_GF-H3K9ac_4.txt
Lrrc24	22.062873802145756	27.65217694107108	35.98848507271694	41.05206126348302	57.00119820628357	30.0	108.89384870761	69.2244355495607	92.47313840851125	117.06654082538408
Lrrc25	9.403847850094913	15.74046995107123	8.997121268179235	13.032400401105718	12.46901210762453	14.0	27.845002409251872	9.789314118119695	11.777239325612282	15.250047463843137
Lrrc26	12.297339496277962	14.464215630714103	13.231060688498875	11.729160360995147	18.703518161436797	12.0	34.80625301156484	15.732826261263796	22.24589650393431	44.404549968249135
Lrrc27	12.659025952050843	12.337125096785558	19.84659103274831	24.761560762100867	14.250299551570892	4.0	44.750896729154796	40.55572991792445	35.7679120259336	67.72815197177393
Lrrc28	24.594678992555924	37.43679339714238	58.481288243165025	54.08446166458874	66.79827914798855	29.0	169.05894319902924	134.25345076278438	133.47537902360585	221.57421903348558
Lrrc29	15.552517598233893	28.07759504785679	36.782348714026874	31.277760962653726	56.110554484310384	22.0	82.54054285599662	62.232068322332346	84.62164552476973	140.39014282890886
Lrrc3	9.042161394322031	11.060870776428432	7.6740151993293475	10.425920320884575	13.359655829597711	8.0	20.386519621059406	10.138932479481113	15.266791718386292	15.250047463843137
Lrrc30	7.957102027003387	13.613379417142685	8.203257626869302	7.819440240663432	8.906437219731808	10.0	4.972321858794977	5.593893781782683	5.234328589161015	2.2426540388004614
Lrrc32	5.063610380820337	5.530435388214216	11.114090978339055	11.077540340939862	5.343862331839085	14.0	10.93910808934895	6.293130504505518	8.723880981935023	14.801516656083043
Lrrc33	7.595415571230506	8.508362135714178	8.997121268179235	7.167820220608146	7.125149775785446	5.0	11.933572461107946	7.341985588589771	7.851492883741521	8.522085347441752
Lrrc34	9.042161394322031	7.232107815357051	9.261742481949213	8.471060260718717	8.015793497758628	11.0	12.430804646987443	9.439695756758276	10.032463129225277	4.485308077600923
Lrrc36	7.595415571230506	5.955853494999925	7.938636413099324	9.122680280774004	10.68772466367817	8.0	7.955714974071964	10.838169202203947	8.723880981935023	12.11033180952249
Lrrc38	7.957102027003387	8.933780242499887	8.46787884063928	5.8645801804975735	6.234506053812265	10.0	5.966786230553973	5.244275420421265	5.670522638257766	5.830900500881199
Lrrc39	11.573966584732199	8.08294402892847	12.172575833418964	12.380780381050434	13.359655829597711	13.0	17.900358691661918	12.935879370372454	15.702985767483042	31.84568735096655
Lrrc3b	7.595415571230506	8.08294402892847	7.6740151993293475	6.516200200552859	8.906437219731808	8.0	3.480625301156484	5.244275420421265	4.361940490967512	4.485308077600923
Lrrc4	16.999263421325416	18.292978591785484	16.141894039968626	31.929380982709013	26.719311659195423	18.0	51.214915145588265	28.66870563163625	41.43843466419136	43.95601916048904
Lrrc40	28.934916461830497	54.878935775356446	91.55893996441222	78.19440240663431	101.5333843049426	32.0	202.3734996529556	187.04582332835844	174.04142558960373	282.5744088888581
Lrrc41	22.78624671369152	35.73512096999955	81.2387126273831	52.781221624478164	85.50179730942536	31.0	197.40117779416062	141.94505471273558	157.90224577302394	291.09649423629986
Lrrc42	13.382398863596606	17.442142378214065	30.166818369777435	36.490721123096016	51.657335874444485	11.0	70.10973820900918	43.00305844745437	72.40821215006069	90.60322316753863
Lrrc43	7.233729115457624	6.381271601785634	7.938636413099324	9.122680280774004	7.125149775785446	6.0	5.469554044674475	4.894657059059847	10.46865717832203	3.1397156543206455
Lrrc45	22.78624671369152	28.503013154642495	31.754545652397297	28.671280882432583	57.00119820628357	26.0	77.07098881132215	50.69466239740556	68.91865975728669	91.50028478305882
Lrrc46	19.531068611735584	22.121741552856864	37.31159114156683	27.36804084232201	47.20411726457858	21.0	105.41322340645353	70.97252735636779	94.21791460489825	124.69156455730564
Lrrc47	11.212280128959318	15.74046995107123	20.375833460288266	23.458320721990294	28.500599103141784	20.0	57.18170137614224	38.80763811111736	43.61940490967512	76.69876812697578
Lrrc48	27.849857094511854	59.133116843213536	133.63371295383863	90.57518278768475	105.98660291480851	29.0	228.72680550456897	285.2885828709168	217.2246364501821	267.77289223277506
Lrrc49	7.233729115457624	8.933780242499887	12.70181826095892	7.819440240663432	8.015793497758628	6.0	19.88928743517991	12.586261009011036	16.139179816579794	21.080947964724334
Lrrc4b	10.488907217413555	13.187961310356975	9.790984909489167	11.729160360995147	5.343862331839085	12.0	9.944643717589955	7.341985588589771	5.670522638257766	5.830900500881199
Lrrc4c	8.318788482776268	8.933780242499887	7.6740151993293475	6.516200200552859	9.797080941704989	4.0	12.430804646987443	8.390840672674024	10.90485122741878	9.867677770722029
Lrrc50	23.509619625237278	34.03344854285671	45.77946998220611	61.90390190525217	64.12634798206902	23.0	138.23054767450037	90.20153723124575	119.08097540341308	190.1770624902791
Lrrc51	18.084322788644062	23.8234139799997	46.83795483728601	34.53586106293016	53.438623318390846	30.0	88.5073290865506	62.232068322332346	78.07873478831846	119.75772567194463
Lrrc52	6.872042659684743	9.359198349285595	6.880151558019415	11.077540340939862	8.906437219731808	7.0	11.436340275228448	6.293130504505518	7.41529883464477	10.316208578482122
Lrrc55	7.233729115457624	11.060870776428432	6.35090913047946	9.122680280774004	7.125149775785446	15.0	6.464018416433471	3.146565252252759	7.851492883741521	4.9338388853610144
Lrrc56	23.87130608101016	43.39264689214231	58.745909456935	69.7233421459156	89.06437219731808	45.0	127.29143958515142	92.64886576077568	120.82575159980009	166.40492967899422
Lrrc57	16.637576965552537	32.33177611571388	46.573333623516035	51.47798158436759	73.03278520180082	16.0	132.2637614439464	101.03970643344971	109.48470632328456	164.16227564019377
Lrrc58	18.807695700189825	16.16588805785694	33.077651721247186	41.05206126348302	57.00119820628357	15.0	54.69554044674475	53.84122764965832	58.45000257896466	82.97819943561707
Lrrc59	18.446009244416942	22.97257776642828	36.517727500256896	27.36804084232201	47.20411726457858	16.0	64.14295197845522	54.890082733742574	47.54515135154588	78.49289135801614
Lrrc6	8.68047493854915	8.08294402892847	8.732500054409257	7.167820220608146	8.906437219731808	3.0	6.961250602312968	6.642748865866936	8.723880981935023	9.419146962961937
Lrrc61	10.850593673186436	15.74046995107123	17.729621322588493	16.942120521437435	19.594161883409978	15.0	40.275807056239316	32.51450760661184	39.257464418707606	54.720758546731254
Lrrc63	9.042161394322031	11.060870776428432	9.261742481949213	10.425920320884575	8.015793497758628	13.0	16.905894319902924	10.48855084084253	10.90485122741878	14.801516656083043
Lrrc66	10.127220761640674	6.8066897085713425	9.790984909489167	5.212960160442288	3.562574887892723	11.0	10.441875903469453	7.691603949951189	9.596269080128526	13.455924232802767
Lrrc69	6.148669748138981	10.210034562857015	5.821666702939504	6.516200200552859	6.234506053812265	6.0	6.961250602312968	7.341985588589771	4.361940490967512	7.176492924161476
Lrrc7	7.957102027003387	7.65752592214276	6.35090913047946	7.167820220608146	3.562574887892723	6.0	7.955714974071964	4.54503869769843	7.851492883741521	9.419146962961937
Lrrc8a	23.147933169464398	23.39799587321399	41.81015177565644	24.761560762100867	39.188323766819956	19.0	88.0100969006711	64.32977849050084	77.64254073922172	126.03715698058592
Lrrc8b	13.382398863596606	20.845487232499735	26.46212137699775	20.85184064176915	43.641542376685855	25.0	51.71214733146777	40.90534827928587	58.01380852986791	75.80170651145559
Lrrc8c	10.850593673186436	19.1438148053569	15.348030398658695	20.200220621713864	25.828667937222242	12.0	25.856073665733884	15.033589538540959	21.373508405740807	28.25744088888581
Lrrc8d	25.679738359874566	34.03344854285671	70.12462164904403	47.56826146403588	81.93922242153263	21.0	157.6226029238008	105.58474513114814	102.94179558683328	154.74312867723182
Lrrc8e	9.765534305867792	8.508362135714178	10.849469764569077	7.819440240663432	6.234506053812265	8.0	14.419733390505435	4.894657059059847	10.46865717832203	14.801516656083043
Lrrc9	5.7869832923660995	5.955853494999925	5.557045489169528	5.8645801804975735	5.343862331839085	5.0	8.950179345830959	7.691603949951189	10.032463129225277	4.03677726984083
Lrrcc1	11.93565304050508	8.508362135714178	7.6740151993293475	5.8645801804975735	8.015793497758628	8.0	18.39759087754142	15.732826261263796	20.93731435664406	15.698578271603228
Lrrfip1	8.318788482776268	13.187961310356975	9.790984909489167	15.638880481326863	14.250299551570892	12.0	12.928036832866942	10.48855084084253	7.851492883741521	9.867677770722029
Lrrfip2	11.212280128959318	13.187961310356975	20.11121224651829	18.896980581603295	21.37544932735634	10.0	43.7564323573958	28.31908727027483	39.69365846780436	55.61782016225144
Lrriq1	7.957102027003387	9.359198349285595	9.790984909489167	5.8645801804975735	7.125149775785446	9.0	7.955714974071964	10.838169202203947	10.90485122741878	6.727962116401383
Lrriq3	15.552517598233893	27.65217694107108	37.57621235533681	31.929380982709013	32.95381771300769	13.0	115.85509930992298	86.00611689490874	92.47313840851125	158.33137513931257
Lrriq4	10.488907217413555	9.784616456071305	6.086287916709482	6.516200200552859	10.68772466367817	9.0	6.961250602312968	10.48855084084253	7.851492883741521	4.9338388853610144
Lrrk1	17.3609498770983	28.928431261428205	26.197500163227772	29.32290090248787	34.73510515695405	23.0	88.5073290865506	47.89771550651422	82.00448123018923	100.91943174602075
Lrrk2	8.68047493854915	9.784616456071305	11.643333405879009	7.167820220608146	13.359655829597711	2.0	11.436340275228448	6.992367227228353	11.341045276515532	12.558862617282582
Lrrn1	5.7869832923660995	8.08294402892847	7.938636413099324	8.471060260718717	6.234506053812265	5.0	4.972321858794977	6.642748865866936	10.46865717832203	8.970616155201846
Lrrn2	7.233729115457624	8.933780242499887	10.320227337029122	11.077540340939862	10.68772466367817	10.0	6.464018416433471	10.138932479481113	6.106716687354517	7.176492924161476
Lrrn3	9.403847850094913	7.65752592214276	8.46787884063928	9.122680280774004	10.68772466367817	6.0	16.408662134023427	6.642748865866936	6.542910736451268	13.455924232802767
Lrrn4	9.042161394322031	11.91170698999985	9.52636369571919	7.167820220608146	15.140943273544073	10.0	6.464018416433471	9.09007739539686	9.160075031031775	6.279431308641291
Lrrn4cl	9.765534305867792	7.232107815357051	13.231060688498875	9.122680280774004	9.797080941704989	5.0	8.452947159951462	6.642748865866936	11.341045276515532	7.176492924161476
Lrrtm1	6.148669748138981	10.635452669642723	7.144772771789392	4.561340140387002	6.234506053812265	5.0	3.977857487035982	3.146565252252759	4.798134540064263	3.588246462080738
Lrrtm2	9.042161394322031	10.210034562857015	9.261742481949213	11.077540340939862	16.031586995517255	9.0	14.916965576384932	11.8870242862882	11.777239325612282	24.22066361904498
Lrrtm3	6.872042659684743	8.08294402892847	8.203257626869302	5.212960160442288	7.125149775785446	5.0	4.972321858794977	5.9435121431441	4.798134540064263	4.9338388853610144
Lrrtm4	5.7869832923660995	5.955853494999925	5.557045489169528	7.167820220608146	5.343862331839085	3.0	4.972321858794977	5.9435121431441	3.9257464418707606	3.588246462080738
Lrsam1	44.48743406006439	78.27693164857044	110.61166735585059	114.68512352973033	170.11295089687752	71.0	228.72680550456897	235.6427755575955	232.05523411947163	271.8096695026159
Lrtm1	9.042161394322031	10.210034562857015	6.880151558019415	9.122680280774004	6.234506053812265	4.0	4.972321858794977	5.9435121431441	5.670522638257766	4.03677726984083
Lrtm2	8.68047493854915	11.48628888321414	11.114090978339055	14.335640441216292	11.57836838565135	14.0	12.928036832866942	7.691603949951189	8.723880981935023	7.176492924161476
Lrwd1	17.3609498770983	27.22675883428537	33.87151536255712	32.581001002764296	48.98540470852494	22.0	84.03223941363512	61.18321323824809	89.85597411393074	96.43412366841983
Lsamp	7.595415571230506	8.933780242499887	7.6740151993293475	12.380780381050434	7.125149775785446	6.0	4.972321858794977	6.293130504505518	8.723880981935023	4.03677726984083
Lsg1	20.61612797905423	26.37592262071395	72.24159135920385	37.79396116320659	59.673129372203114	26.0	211.82091118466604	192.98933547150256	170.11567914773298	320.2509967407059
Lsm1	22.78624671369152	36.160539076785255	64.5675761598745	54.73608168464402	72.14214147982764	28.0	129.7776005145489	104.18627168570247	115.59142301063906	170.44170694883505
Lsm10	9.403847850094913	9.784616456071305	12.437197047188942	4.561340140387002	12.46901210762453	13.0	18.39759087754142	12.236642647649617	12.213433374709034	26.01478685008535
Lsm11	8.68047493854915	8.508362135714178	8.732500054409257	6.516200200552859	7.125149775785446	6.0	15.41419776226443	9.439695756758276	16.139179816579794	14.801516656083043
Lsm12	13.382398863596606	17.867560484999775	25.13901530814786	21.503460661824437	23.1567367713027	14.0	59.17063011966023	46.49924206106855	66.30149546270619	97.33118528394002
Lsm14a	25.318051904101686	45.09431931928514	85.47265204770272	75.58792232641318	90.84565964126443	36.0	170.55063975666772	170.2641419830104	165.3175446076687	214.39772610932408
Lsm14b	11.212280128959318	14.038797523928395	13.231060688498875	12.380780381050434	22.26609304932952	12.0	29.833931152769864	13.285497731733871	23.990672700321316	26.463317657845444
Lsm2	11.212280128959318	22.121741552856864	27.52060623207766	17.59374054149272	31.172530269061326	18.0	70.10973820900918	64.32977849050084	73.2806002482542	103.61061659258131
Lsm3	17.72263633287118	22.54715965964257	29.902197156007457	26.716420822266723	38.29768004484677	21.0	67.1263450937322	70.62290899500637	78.51492883741521	104.0591474003414
Lsm4	12.297339496277962	19.99465101892832	22.492803170448088	22.155080681879724	42.75089865471268	13.0	66.6291129078527	36.36030958158744	51.90709184251339	70.86786762609458
Lsm5	6.872042659684743	6.381271601785634	12.70181826095892	11.077540340939862	10.68772466367817	10.0	18.39759087754142	19.928246597600808	21.373508405740807	25.117725234565164
Lsm6	9.403847850094913	12.762543203571267	12.966439474728897	11.729160360995147	9.797080941704989	9.0	27.347770223372375	22.025956765769312	26.171642945805072	37.67658785184775
Lsm7	19.169382155962705	25.099668300356825	32.81303050747721	39.748821223372445	65.0169917040422	17.0	91.98795438770708	57.3374112632725	83.74925742657624	96.43412366841983
Lsmd1	22.78624671369152	41.69097446499947	73.03545500051379	44.96178138381473	73.923428923774	30.0	166.57278226963174	156.97864425127653	150.48694693837916	215.29478772484427
Lsp1	5.425296836593218	12.337125096785558	10.320227337029122	8.471060260718717	12.46901210762453	16.0	12.928036832866942	7.341985588589771	6.979104785548019	6.727962116401383
Lsr	23.147933169464398	48.923082280356525	96.3221218122718	69.7233421459156	93.51759080718398	19.0	237.67698485039992	213.26720043046478	205.44739712456982	289.7509018130196
Lss	8.68047493854915	15.31505184428552	14.554166757348762	15.638880481326863	17.812874439463616	11.0	31.32562771040836	18.529773152155137	23.554478651224564	32.74274896648674
Lst1	11.212280128959318	12.337125096785558	10.055606123259144	19.548600601658578	14.250299551570892	13.0	12.928036832866942	7.341985588589771	9.596269080128526	14.352985848322952
Lta	13.020712407823725	7.65752592214276	8.997121268179235	8.471060260718717	16.031586995517255	13.0	21.8782161786979	11.187787563565365	8.723880981935023	24.22066361904498
Lta4h	13.744085319369486	14.038797523928395	17.99424253635847	14.987260461271577	29.391242825114965	15.0	34.80625301156484	29.367942354359084	37.07649417322385	51.132512084650514
Ltb	9.403847850094913	8.508362135714178	9.261742481949213	17.59374054149272	9.797080941704989	15.0	14.419733390505435	9.439695756758276	8.723880981935023	12.11033180952249
Ltb4r1	7.233729115457624	7.232107815357051	11.114090978339055	10.425920320884575	9.797080941704989	15.0	19.88928743517991	7.691603949951189	12.649627423805784	11.661801001762399
Ltb4r2	10.488907217413555	17.442142378214065	15.348030398658695	14.987260461271577	23.1567367713027	10.0	41.27027142799831	25.87175874074491	31.842165584062837	58.75753581657209
Ltbp1	9.765534305867792	10.210034562857015	8.732500054409257	7.819440240663432	5.343862331839085	5.0	10.441875903469453	6.293130504505518	7.41529883464477	11.213270194002305
Ltbp2	10.488907217413555	11.48628888321414	10.320227337029122	10.425920320884575	12.46901210762453	11.0	14.419733390505435	10.138932479481113	13.958209571096038	14.801516656083043
Ltbp3	9.765534305867792	11.91170698999985	7.6740151993293475	14.335640441216292	8.906437219731808	7.0	9.944643717589955	6.293130504505518	10.032463129225277	12.11033180952249
Ltbp4	11.573966584732199	12.337125096785558	10.055606123259144	16.942120521437435	9.797080941704989	18.0	13.42526901874644	11.537405924926784	12.649627423805784	11.661801001762399
Ltbr	12.297339496277962	15.31505184428552	24.08053045306795	25.413180782156154	37.407036322873594	17.0	45.24812891503429	39.50687483384019	49.289927547932884	62.79431308641291
Ltc4s	9.042161394322031	14.464215630714103	11.378712192109033	14.335640441216292	14.250299551570892	5.0	22.375448364577398	12.935879370372454	18.32015006206355	17.492701502643598
Ltf	11.573966584732199	12.762543203571267	12.437197047188942	17.59374054149272	20.48480560538316	13.0	17.900358691661918	11.187787563565365	10.46865717832203	15.698578271603228
Ltk	8.318788482776268	14.464215630714103	11.378712192109033	9.122680280774004	7.125149775785446	6.0	9.447411531710458	9.09007739539686	9.596269080128526	13.90445504056286
Ltn1	11.212280128959318	9.784616456071305	11.643333405879009	14.987260461271577	17.812874439463616	14.0	15.911429948143928	11.537405924926784	11.341045276515532	18.838293925923875
Ltv1	7.957102027003387	11.48628888321414	13.231060688498875	6.516200200552859	12.46901210762453	12.0	21.8782161786979	26.221377102106324	16.575373865676546	32.29421815872664
Luc7l	12.297339496277962	17.867560484999775	21.963560742908133	21.503460661824437	16.031586995517255	10.0	52.209379517347266	49.29618895195989	49.289927547932884	82.97819943561707
Luc7l2	22.78624671369152	34.88428475642813	63.244470091024624	61.25228188519688	78.37664753363991	21.0	177.5118903589807	138.09925273775997	134.34776712179936	209.91241803172318
Luc7l3	20.254441523281347	22.54715965964257	39.163939637956666	33.88424104287487	58.78248565022993	21.0	127.29143958515142	99.64123298800403	110.79328847057481	162.3681524091534
Lum	8.68047493854915	6.8066897085713425	7.144772771789392	5.8645801804975735	6.234506053812265	8.0	3.977857487035982	7.341985588589771	6.542910736451268	7.176492924161476
Luzp1	17.3609498770983	19.1438148053569	44.19174269958624	29.32290090248787	41.860254932739494	18.0	94.47411531710458	75.86718441542763	85.49403362296323	123.34597213402537
Luzp2	6.872042659684743	6.8066897085713425	7.938636413099324	4.561340140387002	3.562574887892723	11.0	4.475089672915479	4.894657059059847	5.234328589161015	1.794123231040369
Luzp4	2.8934916461830498	2.9779267474999624	3.704696992779685	2.606480080221144	3.562574887892723	3.0	0.9944643717589955	3.146565252252759	2.180970245483756	1.3455924232802767
Lxn	13.020712407823725	16.16588805785694	23.286666811758018	20.200220621713864	19.594161883409978	12.0	60.165094491419225	45.100768615622876	53.651868038900396	78.94142216577623
Ly6a	9.042161394322031	11.91170698999985	9.52636369571919	13.032400401105718	14.250299551570892	7.0	10.93910808934895	9.789314118119695	11.777239325612282	7.625023731921568
Ly6c1	10.850593673186436	8.508362135714178	8.203257626869302	11.077540340939862	12.46901210762453	10.0	13.42526901874644	7.691603949951189	7.41529883464477	4.9338388853610144
Ly6c2	9.042161394322031	6.381271601785634	8.46787884063928	11.077540340939862	10.68772466367817	7.0	7.458482788192466	7.341985588589771	4.798134540064263	6.727962116401383
Ly6d	12.297339496277962	13.613379417142685	10.5848485507991	12.380780381050434	14.250299551570892	12.0	8.452947159951462	6.992367227228353	8.723880981935023	7.176492924161476
Ly6e	9.765534305867792	10.210034562857015	10.849469764569077	18.245360561548008	14.250299551570892	21.0	13.42526901874644	7.691603949951189	8.723880981935023	12.558862617282582
Ly6f	6.872042659684743	12.762543203571267	8.46787884063928	11.077540340939862	8.906437219731808	10.0	4.972321858794977	3.8458019749755943	6.106716687354517	5.382369693121107
Ly6g5b	9.403847850094913	14.464215630714103	11.378712192109033	8.471060260718717	10.68772466367817	12.0	16.905894319902924	8.041222311312605	12.213433374709034	13.455924232802767
Ly6g5c	11.573966584732199	12.337125096785558	10.320227337029122	11.729160360995147	12.46901210762453	17.0	15.911429948143928	7.341985588589771	13.958209571096038	12.558862617282582
Ly6g6c	10.127220761640674	14.889633737499812	10.849469764569077	14.335640441216292	19.594161883409978	16.0	13.922501204625936	12.236642647649617	10.032463129225277	22.875071195764704
Ly6g6d	7.957102027003387	6.8066897085713425	8.203257626869302	14.987260461271577	8.906437219731808	9.0	8.950179345830959	6.293130504505518	9.160075031031775	6.279431308641291
Ly6g6e	9.042161394322031	10.635452669642723	10.320227337029122	14.987260461271577	13.359655829597711	14.0	9.944643717589955	8.740459034035442	8.287686932838273	8.970616155201846
Ly6g6f	11.212280128959318	12.762543203571267	9.52636369571919	10.425920320884575	7.125149775785446	11.0	7.458482788192466	6.642748865866936	11.777239325612282	8.522085347441752
Ly6h	7.233729115457624	8.933780242499887	6.35090913047946	6.516200200552859	11.57836838565135	9.0	4.475089672915479	5.9435121431441	7.41529883464477	4.03677726984083
Ly6i	6.148669748138981	10.210034562857015	12.437197047188942	5.8645801804975735	8.015793497758628	10.0	8.452947159951462	6.992367227228353	4.361940490967512	12.11033180952249
Ly6k	7.233729115457624	9.359198349285595	8.203257626869302	10.425920320884575	6.234506053812265	9.0	3.977857487035982	6.992367227228353	4.361940490967512	5.830900500881199
Ly75	9.765534305867792	18.292978591785484	13.495681902268853	6.516200200552859	20.48480560538316	9.0	22.872680550456895	17.131299706709466	22.24589650393431	27.360379273365627
Ly86	6.510356203911862	8.08294402892847	9.52636369571919	9.122680280774004	8.015793497758628	6.0	7.458482788192466	6.992367227228353	4.798134540064263	6.279431308641291
Ly9	6.510356203911862	8.508362135714178	6.35090913047946	9.122680280774004	14.250299551570892	12.0	5.469554044674475	7.341985588589771	9.596269080128526	5.382369693121107
Ly96	17.3609498770983	15.31505184428552	19.581969818978333	13.684020421161005	16.031586995517255	6.0	45.24812891503429	25.52214037938349	31.842165584062837	43.058957544968855
Lyar	23.509619625237278	32.757194222499585	46.04409119597609	43.006921323648875	65.0169917040422	22.0	127.29143958515142	90.55115559260717	107.30373607780079	145.32398171426988
Lyg1	7.233729115457624	8.933780242499887	8.46787884063928	7.167820220608146	8.906437219731808	7.0	5.966786230553973	9.09007739539686	8.723880981935023	4.03677726984083
Lyg2	6.148669748138981	8.508362135714178	7.938636413099324	5.212960160442288	6.234506053812265	2.0	4.475089672915479	4.54503869769843	8.287686932838273	5.830900500881199
Lyl1	9.403847850094913	8.933780242499887	10.055606123259144	12.380780381050434	10.68772466367817	10.0	20.386519621059406	13.285497731733871	13.958209571096038	13.90445504056286
Lyn	11.93565304050508	13.187961310356975	17.200378895048537	13.684020421161005	18.703518161436797	11.0	38.28687831272133	22.72519348849215	27.480225093095324	26.911848465605534
Lynx1	7.957102027003387	8.933780242499887	10.320227337029122	7.819440240663432	4.453218609865904	11.0	9.944643717589955	11.187787563565365	11.777239325612282	10.764739386242214
Lypd1	5.063610380820337	9.359198349285595	10.320227337029122	9.122680280774004	7.125149775785446	14.0	8.950179345830959	11.187787563565365	10.46865717832203	11.661801001762399
Lypd2	9.403847850094913	14.464215630714103	6.880151558019415	7.167820220608146	9.797080941704989	14.0	6.961250602312968	7.691603949951189	10.46865717832203	11.213270194002305
Lypd3	7.595415571230506	11.91170698999985	7.6740151993293475	11.077540340939862	4.453218609865904	10.0	10.93910808934895	11.537405924926784	15.702985767483042	11.213270194002305
Lypd4	8.68047493854915	4.679599174642798	6.6155303442494375	11.077540340939862	11.57836838565135	6.0	3.977857487035982	7.691603949951189	6.542910736451268	11.213270194002305
Lypd5	9.765534305867792	10.210034562857015	9.52636369571919	9.774300300829289	12.46901210762453	7.0	11.933572461107946	4.54503869769843	6.542910736451268	6.727962116401383
Lypd6	9.403847850094913	5.955853494999925	8.46787884063928	5.212960160442288	13.359655829597711	10.0	13.922501204625936	6.992367227228353	9.160075031031775	8.07355453968166
Lypd6b	6.148669748138981	12.762543203571267	8.732500054409257	11.729160360995147	13.359655829597711	10.0	13.42526901874644	7.691603949951189	6.979104785548019	13.455924232802767
Lypla1	17.72263633287118	31.90635800892817	41.545530561886466	44.96178138381473	55.21991076233721	30.0	71.10420258076817	66.77710702003077	75.89776454283471	104.95620901586159
Lypla2	11.93565304050508	13.613379417142685	21.434318315368177	12.380780381050434	34.73510515695405	19.0	52.70661170322676	33.563362690696096	47.98134540064263	67.72815197177393
Lyplal1	10.127220761640674	11.060870776428432	10.320227337029122	13.684020421161005	8.906437219731808	10.0	11.436340275228448	9.789314118119695	11.341045276515532	15.250047463843137
Lyrm1	31.828408108013548	54.878935775356446	98.43909152243162	80.14926246680017	120.2369024663794	36.0	204.85966058235306	195.78628236239388	193.23396374986078	270.9126078870957
Lyrm2	16.637576965552537	19.1438148053569	17.99424253635847	22.806700701935007	28.500599103141784	9.0	59.17063011966023	45.80000533834571	57.141420431674405	70.41933681833449
Lyrm4	22.062873802145756	37.43679339714238	66.15530344249437	65.81362202558388	83.72050986547899	24.0	165.08108571199324	144.7420016036269	144.81642430012138	208.1182948006828
Lyrm5	12.297339496277962	11.48628888321414	10.849469764569077	10.425920320884575	8.015793497758628	11.0	16.905894319902924	15.033589538540959	17.447761963870047	30.05156411992618
Lyrm7	15.552517598233893	20.42006912571403	28.31446987338759	22.806700701935007	21.37544932735634	17.0	58.673397933780734	55.58931945646541	49.289927547932884	68.17668277953402
Lysmd1	20.97781443482711	29.353849368213915	42.60401541696638	32.581001002764296	55.21991076233721	13.0	101.43536591941753	72.72061916317487	101.19701939044627	142.18426605994924
Lysmd2	6.510356203911862	12.762543203571267	16.406515253738604	19.548600601658578	24.93802421524906	14.0	23.867144922215893	13.984734454456706	16.139179816579794	23.772132811284887
Lysmd3	18.807695700189825	16.591306164642646	24.874394094377884	24.10994074204558	24.93802421524906	16.0	62.15402323493722	53.84122764965832	57.141420431674405	84.77232266665743
Lysmd4	14.82914468668813	18.292978591785484	20.640454674058244	19.548600601658578	22.26609304932952	19.0	49.72321858794977	37.758783027033104	41.002240615094614	81.63260701233679
Lyst	10.850593673186436	8.933780242499887	11.114090978339055	5.212960160442288	12.46901210762453	13.0	22.375448364577398	17.8305364294323	13.522015521999286	25.117725234565164
Lyve1	6.872042659684743	10.635452669642723	10.5848485507991	10.425920320884575	10.68772466367817	12.0	19.392055249300412	11.8870242862882	10.46865717832203	20.632417156964244
Lyz1	9.765534305867792	10.635452669642723	12.172575833418964	9.774300300829289	5.343862331839085	13.0	9.944643717589955	8.740459034035442	6.979104785548019	12.11033180952249
Lyz2	8.68047493854915	8.933780242499887	9.261742481949213	14.335640441216292	13.359655829597711	11.0	13.922501204625936	7.691603949951189	11.341045276515532	9.867677770722029
Lyzl1	8.318788482776268	7.232107815357051	6.35090913047946	7.167820220608146	4.453218609865904	8.0	6.464018416433471	8.041222311312605	6.106716687354517	3.1397156543206455
Lyzl4	27.12648418296609	46.370573639642274	76.74015199329347	94.48490290801647	119.34625874440623	49.0	183.97590877541415	155.58017080583085	153.10411123295967	211.25801045500344
Lyzl6	12.297339496277962	8.933780242499887	6.880151558019415	14.335640441216292	9.797080941704989	5.0	16.408662134023427	5.593893781782683	7.41529883464477	11.213270194002305
Lzic	17.3609498770983	22.54715965964257	28.31446987338759	24.761560762100867	37.407036322873594	14.0	73.59036351016567	39.856493195201615	47.54515135154588	91.50028478305882
Lztfl1	14.82914468668813	10.210034562857015	17.729621322588493	12.380780381050434	14.250299551570892	11.0	26.35330585161338	22.72519348849215	26.171642945805072	37.228057044087656
Lztr1	15.914204054006774	18.292978591785484	26.726742590767728	29.32290090248787	32.95381771300769	16.0	71.10420258076817	62.93130504505518	63.248137119028925	98.2282468994602
Lzts1	8.68047493854915	6.381271601785634	7.40939398555937	9.774300300829289	4.453218609865904	6.0	10.441875903469453	8.041222311312605	8.287686932838273	7.625023731921568
