tracking_id	q27_FPKM	q28_FPKM	q29_FPKM	q30_FPKM	q31_FPKM	q32_FPKM	q27_FPKMr	q28_FPKMr	q29_FPKMr	q30_FPKMr	q31_FPKMr	q32_FPKMr
Mesdc2	3.28067	3.33595	2.97589	2.19648	2.45713	2.51862	3.28067	3.33595	2.97589	2.19648	2.45713	2.51862
Mest	1.2352	1.30157	0.987515	0.862246	0.747198	0.906311	1.2352	1.30157	0.987515	0.862246	0.747198	0.906311
Met	7.43201	7.36541	7.56205	8.669	8.83983	7.96489	7.43201	7.36541	7.56205	8.669	8.83983	7.96489
Metap1	20.8508	19.1241	17.1359	17.1874	18.1503	18.5443	20.8508	19.1241	17.1359	17.1874	18.1503	18.5443
Metap1d	2.97003	3.65635	4.16687	4.47596	2.57263	2.08504	2.97003	3.65635	4.16687	4.47596	2.57263	2.08504
Metap2	11.2983	12.6879	11.0614	10.0747	10.5246	11.7563	11.2983	12.6879	11.0614	10.0747	10.5246	11.7563
Metrnl	39.7547	37.6512	42.871	57.0712	56.0249	51.4232	39.7547	37.6512	42.871	57.0712	56.0249	51.4232
Mettl1	1.29008	1.35434	1.00396	1.2677	1.37042	1.18107	1.29008	1.35434	1.00396	1.2677	1.37042	1.18107
Mettl10	2.77854	5.90138	3.77419	4.41268	4.34969	4.47085	2.77854	5.90138	3.77419	4.41268	4.34969	4.47085
Mettl11a	3.31056	3.41171	3.75148	3.18655	2.82507	2.83586	3.31056	3.41171	3.75148	3.18655	2.82507	2.83586
Mettl14	3.21401	3.11287	2.99384	2.71163	2.81791	2.63778	3.21401	3.11287	2.99384	2.71163	2.81791	2.63778
Mettl16	1.56522	1.0566	1.11315	1.15211	1.08159	1.0376	1.56522	1.0566	1.11315	1.15211	1.08159	1.0376
Mettl17	5.41593	3.6115	3.94022	4.35002	4.28097	4.68599	5.41593	3.6115	3.94022	4.35002	4.28097	4.68599
Mettl2	1.55607	1.72656	1.25369	1.3192	1.02351	1.24767	1.55607	1.72656	1.25369	1.3192	1.02351	1.24767
Mettl21a	1.23908	1.44272	1.28569	1.25484	0.843361	1.15082	1.23908	1.44272	1.28569	1.25484	0.843361	1.15082
Mettl21d	10.7151	10.7943	12.5636	13.2786	10.7234	13.6791	10.7151	10.7943	12.5636	13.2786	10.7234	13.6791
Mettl3	5.64549	4.88018	5.02463	4.94179	4.62568	4.60408	5.64549	4.88018	5.02463	4.94179	4.62568	4.60408
Mettl5	4.25611	7.0983	5.56564	5.2199	4.10719	4.62595	4.25611	7.0983	5.56564	5.2199	4.10719	4.62595
Mettl6	4.98738	5.28241	5.04022	5.89919	4.90876	5.15255	4.98738	5.28241	5.04022	5.89919	4.90876	5.15255
Mettl7a1	6.26312	7.48483	7.01752	5.9476	5.41433	5.19316	6.26312	7.48483	7.01752	5.9476	5.41433	5.19316
Mettl7b	141.053	137.037	180.823	158.105	141.035	136.199	141.053	137.037	180.823	158.105	141.035	136.199
Mettl8	1.48031	1.65063	1.0508	1.15399	0.929164	1.68013	1.48031	1.65063	1.0508	1.15399	0.929164	1.68013
Mettl9	41.3972	47.8875	42.8695	44.4839	43.3604	44.2476	41.3972	47.8875	42.8695	44.4839	43.3604	44.2476
Mex3b	0.715985	1.0964	0.814353	0.646438	0.538868	0.980426	0.715985	1.0964	0.814353	0.646438	0.538868	0.980426
Mex3c	9.25531	9.80386	10.2429	8.31101	9.94079	8.88071	9.25531	9.80386	10.2429	8.31101	9.94079	8.88071
Mfap1a	6.41035	6.5242	6.03772	6.77377	5.90664	5.8211	6.41035	6.5242	6.03772	6.77377	5.90664	5.8211
Mfap3	12.3707	10.7308	8.19997	10.2789	13.2657	14.1604	12.3707	10.7308	8.19997	10.2789	13.2657	14.1604
Mff	23.0092	27.8654	23.8195	24.1058	24.1521	22.5396	23.0092	27.8654	23.8195	24.1058	24.1521	22.5396
Mfge8	12.7704	13.3649	11.6542	13.0635	16.0069	13.9746	12.7704	13.3649	11.6542	13.0635	16.0069	13.9746
Mfhas1	9.95652	8.45687	10.9083	9.68725	11.3565	12.0361	9.95652	8.45687	10.9083	9.68725	11.3565	12.0361
Mfi2	0.945946	0.393257	1.42556	2.82796	2.49325	1.54645	0.945946	0.393257	1.42556	2.82796	2.49325	1.54645
Mfn1	11.1131	9.98194	11.0856	14.4443	13.7183	11.6477	11.1131	9.98194	11.0856	14.4443	13.7183	11.6477
Mfn2	37.2188	31.3763	37.398	35.4633	39.8158	39.1538	37.2188	31.3763	37.398	35.4633	39.8158	39.1538
Mfng	1.27394	1.11761	1.09686	1.45012	1.18203	1.29588	1.27394	1.11761	1.09686	1.45012	1.18203	1.29588
Mfsd1	14.9521	21.8361	23.5364	18.4312	11.6036	14.6096	14.9521	21.8361	23.5364	18.4312	11.6036	14.6096
Mfsd10	2.36829	2.35899	3.0223	3.06134	2.49599	2.18756	2.36829	2.35899	3.0223	3.06134	2.49599	2.18756
Mfsd11	12.8197	12.3304	15.8642	13.531	11.5735	12.2962	12.8197	12.3304	15.8642	13.531	11.5735	12.2962
Mfsd12	5.98611	4.1632	3.85528	3.96015	4.81409	4.76938	5.98611	4.1632	3.85528	3.96015	4.81409	4.76938
Mfsd2a	10.4699	8.18847	9.4969	10.0923	10.7422	16.1023	10.4699	8.18847	9.4969	10.0923	10.7422	16.1023
Mfsd2b	1.92266	1.73432	2.48196	5.07453	3.55494	1.78638	1.92266	1.73432	2.48196	5.07453	3.55494	1.78638
Mfsd3	1.52945	1.493	1.26025	1.98916	1.55931	1.48716	1.52945	1.493	1.26025	1.98916	1.55931	1.48716
Mfsd4	14.8139	14.7928	13.7433	9.83323	8.96137	13.659	14.8139	14.7928	13.7433	9.83323	8.96137	13.659
Mfsd5	17.6359	18.9101	18.0609	17.0603	13.65	18.4071	17.6359	18.9101	18.0609	17.0603	13.65	18.4071
Mfsd6	23.7203	22.6213	24.9655	24.8389	26.9336	27.0536	23.7203	22.6213	24.9655	24.8389	26.9336	27.0536
Mfsd6l	14.6911	14.7745	22.8038	24.0734	17.9716	18.8921	14.6911	14.7745	22.8038	24.0734	17.9716	18.8921
Mfsd7a	3.97179	3.84726	5.39538	6.07536	4.69866	4.1573	3.97179	3.84726	5.39538	6.07536	4.69866	4.1573
Mfsd7b	17.6799	19.5724	13.8769	14.4652	19.9731	14.3574	17.6799	19.5724	13.8769	14.4652	19.9731	14.3574
Mfsd7c	6.50183	2.05561	2.98262	4.3042	8.9998	4.03791	6.50183	2.05561	2.98262	4.3042	8.9998	4.03791
Mfsd8	9.67652	9.58039	9.17023	9.58158	10.2991	8.9426	9.67652	9.58039	9.17023	9.58158	10.2991	8.9426
Mfsd9	14.4606	19.4268	16.4054	16.6894	15.9348	14.2824	14.4606	19.4268	16.4054	16.6894	15.9348	14.2824
Mga	1.08478	1.03583	0.992007	0.892565	1.03163	1.03776	1.08478	1.03583	0.992007	0.892565	1.03163	1.03776
Mgam	290.086	223.187	351.134	433.201	424.317	393.003	290.086	223.187	351.134	433.201	424.317	393.003
Mgat1	60.1436	58.1733	59.2016	61.3763	59.1477	58.5165	60.1436	58.1733	59.2016	61.3763	59.1477	58.5165
Mgat2	17.7612	17.9914	15.2532	13.2485	13.0558	15.4755	17.7612	17.9914	15.2532	13.2485	13.0558	15.4755
Mgat3	48.4633	40.6958	41.9722	36.5537	50.9641	41.9038	48.4633	40.6958	41.9722	36.5537	50.9641	41.9038
Mgat4a	66.2398	72.567	73.4839	65.3122	59.4771	68.248	66.2398	72.567	73.4839	65.3122	59.4771	68.248
Mgat4b	49.9075	49.6235	59.4949	46.725	53.3621	65.9042	49.9075	49.6235	59.4949	46.725	53.3621	65.9042
Mgat4c	79.1534	115.309	99.631	86.2653	71.9864	101.156	79.1534	115.309	99.631	86.2653	71.9864	101.156
Mgat5	2.92773	1.9599	2.97457	1.96458	2.74517	2.28015	2.92773	1.9599	2.97457	1.96458	2.74517	2.28015
Mgea5	17.116	17.382	13.8221	14.1027	17.2756	17.0777	17.116	17.382	13.8221	14.1027	17.2756	17.0777
Mgll	5.13185	4.39003	4.31918	4.08162	7.16127	4.70787	5.13185	4.39003	4.31918	4.08162	7.16127	4.70787
Mgmt	0.644379	0.801972	0.520037	1.09442	0	0.582647	0.644379	0.801972	0.520037	1.09442	0	0.582647
Mgp	1.33368	0.389629	0.230642	0.242694	0.124275	0	1.33368	0.389629	0.230642	0.242694	0.124275	0
Mgrn1	29.5682	35.3024	42.3188	44.1547	36.9649	35.0046	29.5682	35.3024	42.3188	44.1547	36.9649	35.0046
Mgst1	193.526	266.162	227.105	180.434	150.845	212.086	193.526	266.162	227.105	180.434	150.845	212.086
Mgst2	279.989	327.76	339.731	361.964	268.591	341.403	279.989	327.76	339.731	361.964	268.591	341.403
Mgst3	596.18	670.12	744.887	795.83	665.272	677.472	596.18	670.12	744.887	795.83	665.272	677.472
Mia2	13.4614	9.23555	14.8367	17.8471	16.2315	14.9868	13.4614	9.23555	14.8367	17.8471	16.2315	14.9868
Mia3	12.252	11.3397	11.9332	11.5369	11.6866	11.6849	12.252	11.3397	11.9332	11.5369	11.6866	11.6849
Mib1	2.50176	1.59243	1.49614	1.69543	2.63207	1.75507	2.50176	1.59243	1.49614	1.69543	2.63207	1.75507
Mib2	10.6327	8.3963	9.82075	10.1316	9.67066	9.94672	10.6327	8.3963	9.82075	10.1316	9.67066	9.94672
Mical1	33.1943	40.9424	31.2868	14.9918	13.9993	35.3853	33.1943	40.9424	31.2868	14.9918	13.9993	35.3853
Mical2	8.99862	7.17324	10.797	9.88395	9.91451	11.033	8.99862	7.17324	10.797	9.88395	9.91451	11.033
Mical3	0.805439	0.585617	0.579899	0.753778	1.43365	0.886193	0.805439	0.585617	0.579899	0.753778	1.43365	0.886193
Micalcl	10.1995	7.42179	9.47465	12.5007	13.6138	13.9634	10.1995	7.42179	9.47465	12.5007	13.6138	13.9634
Micall1	3.84833	2.53765	2.79443	3.40944	4.7039	3.54403	3.84833	2.53765	2.79443	3.40944	4.7039	3.54403
Micall2	9.30383	8.4454	9.69762	9.0825	9.39611	14.0028	9.30383	8.4454	9.69762	9.0825	9.39611	14.0028
Micu1	95.7464	99.7352	132.804	127.83	105.821	116.054	95.7464	99.7352	132.804	127.83	105.821	116.054
Mid1	3.40898	3.44271	5.35603	2.38388	2.68728	5.12645	3.40898	3.44271	5.35603	2.38388	2.68728	5.12645
Mid1ip1	13.2347	13.1642	12.6969	16.8745	13.1241	15.3344	13.2347	13.1642	12.6969	16.8745	13.1241	15.3344
Mid2	3.4238	5.26872	4.70196	3.75514	2.99692	3.11243	3.4238	5.26872	4.70196	3.75514	2.99692	3.11243
Midn	53.5704	40.7849	60.6019	71.7897	76.5708	62.1329	53.5704	40.7849	60.6019	71.7897	76.5708	62.1329
Mier1	13.118	13.6364	11.5266	13.3271	13.8856	12.5455	13.118	13.6364	11.5266	13.3271	13.8856	12.5455
Mier2	13.499	12.4696	16.1078	13.9813	14.0671	17.7365	13.499	12.4696	16.1078	13.9813	14.0671	17.7365
Mier3	8.06713	9.57428	8.52442	9.97921	10.5126	8.55205	8.06713	9.57428	8.52442	9.97921	10.5126	8.55205
Mif	39.8437	26.4575	34.5821	36.5259	39.9292	39.2554	39.8437	26.4575	34.5821	36.5259	39.9292	39.2554
Mif4gd	35.5344	43.4321	43.6421	41.7805	32.8754	40.0073	35.5344	43.4321	43.6421	41.7805	32.8754	40.0073
Miip	6.50757	5.33468	5.84066	6.74545	7.30737	6.31241	6.50757	5.33468	5.84066	6.74545	7.30737	6.31241
Mina	3.77199	3.1437	2.97078	2.55539	2.85926	3.49024	3.77199	3.1437	2.97078	2.55539	2.85926	3.49024
Mink1	9.20336	8.15729	9.47172	8.13697	7.88401	9.19352	9.20336	8.15729	9.47172	8.13697	7.88401	9.19352
Minos1	36.118	33.6877	32.9608	35.1655	37.0806	31.5416	36.118	33.6877	32.9608	35.1655	37.0806	31.5416
Minpp1	24.2015	26.9216	28.1511	24.825	22.5378	25.9963	24.2015	26.9216	28.1511	24.825	22.5378	25.9963
Mios	1.45326	1.95948	1.53415	1.58672	1.58262	1.59398	1.45326	1.95948	1.53415	1.58672	1.58262	1.59398
Mipep	4.1755	3.82892	3.79106	3.22193	3.14255	3.36926	4.1755	3.82892	3.79106	3.22193	3.14255	3.36926
Mir103-2	0	0	23.8155	0	0	0	0	0	23.8155	0	0	0
Mir1199	8.08876	0	0	17.6632	0	0	8.08876	0	0	17.6632	0	0
Mir135a-1	79.5626	96.8469	20.6389	21.7173	66.7242	40.4664	79.5626	96.8469	20.6389	21.7173	66.7242	40.4664
Mir1839	38.2011	0	39.6381	41.7094	42.7159	0	38.2011	0	39.6381	41.7094	42.7159	0
Mir1892	192.82	1501.22	245.694	0	7.36035	266.151	192.82	1501.22	245.694	0	7.36035	266.151
Mir1893	33.7181	37.9479	55.1577	39.784	0.216634	39.5199	33.7181	37.9479	55.1577	39.784	0.216634	39.5199
Mir1894	27.6806	0	86.1656	30.2227	61.904	0	27.6806	0	86.1656	30.2227	61.904	0
Mir1895	29.9197	0	0	0	0	0	29.9197	0	0	0	0	0
Mir1896	0	0	0	0	0	28.1573	0	0	0	0	0	28.1573
Mir1901	217.887	617.816	193.785	271.882	174.027	158.314	217.887	617.816	193.785	271.882	174.027	158.314
Mir1905	0	0	0	0	29.7902	0	0	0	0	0	29.7902	0
Mir192	61.8138	60.7026	42.7593	112.484	0	41.9189	61.8138	60.7026	42.7593	112.484	0	41.9189
Mir1936	0	0	18.604	0	0	0	0	0	18.604	0	0	0
Mir1938	14.225	0	0	0	0	0	14.225	0	0	0	0	0
Mir194-1	0	0	0	271.356	0	101.125	0	0	0	271.356	0	101.125
Mir194-2	22.952	23.1583	0	75.1795	25.6646	46.6946	22.952	23.1583	0	75.1795	25.6646	46.6946
Mir1943	0	0	0	0	128.149	0	0	0	0	0	128.149	0
Mir1949	0	0	0	0	0	44.2116	0	0	0	0	0	44.2116
Mir1954	140.579	363.474	182.335	306.98	471.581	286.001	140.579	363.474	182.335	306.98	471.581	286.001
Mir1962	7.65757	0	0	0	0	0	7.65757	0	0	0	0	0
Mir1966	0	0	0	0	0	11.2909	0	0	0	0	0	11.2909
Mir196a-1	53.3953	131.725	180.063	160.322	134.338	67.8937	53.3953	131.725	180.063	160.322	134.338	67.8937
Mir1981	26.6415	28.0067	0	58.1764	59.5803	0	26.6415	28.0067	0	58.1764	59.5803	0
Mir1982	146.527	170.915	38.0098	239.976	0	186.314	146.527	170.915	38.0098	239.976	0	186.314
Mir199a-1	0	0	0	48.2459	0	0	0	0	0	48.2459	0	0
Mir200a	0	0	0	0	0	20.2332	0	0	0	0	0	20.2332
Mir214	0	16.0351	0	0	0	0	0	16.0351	0	0	0	0
Mir215	121.858	121.984	84.2946	133.049	124.905	103.297	121.858	121.984	84.2946	133.049	124.905	103.297
Mir22	103.726	3.50707	0	103.255	218.841	95.8814	103.726	3.50707	0	103.255	218.841	95.8814
Mir23a	0	40.386	0	0	0	0	0	40.386	0	0	0	0
Mir24-2	0	9.99711	0	24.9796	0	0	0	9.99711	0	24.9796	0	0
Mir25	0	0	0	0	27.6291	25.1345	0	0	0	0	27.6291	25.1345
Mir26b	71.4292	0	0	0	53.2474	0	71.4292	0	0	0	53.2474	0
Mir27a	0	0	45.9318	72.4979	74.2473	0	0	0	45.9318	72.4979	74.2473	0
Mir2861	0	0	0	0	29.7902	0	0	0	0	0	29.7902	0
Mir29c	160.821	74.139	86.7475	237.758	67.3054	117.272	160.821	74.139	86.7475	237.758	67.3054	117.272
Mir3057	0	0	19.9304	0	0	0	0	0	19.9304	0	0	0
Mir3061	0	18.553	0	0	0	0	0	18.553	0	0	0	0
Mir3064	1093.54	3419.18	1031.52	1031.15	1723.01	1668.56	1093.54	3419.18	1031.52	1031.15	1723.01	1668.56
Mir3074-1	71.4292	0	0	0	0	48.4396	71.4292	0	0	0	0	48.4396
Mir3096	0	0	0	0	0	14.0154	0	0	0	0	0	14.0154
Mir3101	0	21.1512	0	0	0	0	0	21.1512	0	0	0	0
Mir3109	0	0	0	23.3124	71.6248	21.7192	0	0	0	23.3124	71.6248	21.7192
Mir343	0	0	36.4669	0	39.2984	0	0	0	36.4669	0	39.2984	0
Mir365-1	22.1333	0	0	0	0	0	22.1333	0	0	0	0	0
Mir3960	38.2011	90.5205	79.2762	41.7094	42.7159	155.436	38.2011	90.5205	79.2762	41.7094	42.7159	155.436
Mir3968	0	0	14.7601	15.5314	47.7186	0	0	0	14.7601	15.5314	47.7186	0
Mir425	0	0	0	0	0	24.2198	0	0	0	0	0	24.2198
Mir5107	21.3515	105.756	110.773	93.2495	95.4997	65.1577	21.3515	105.756	110.773	93.2495	95.4997	65.1577
Mir5109	22.1333	22.1244	0	0	0	0	22.1333	22.1244	0	0	0	0
Mir5113	22.8453	0	0	48.3499	0	17.2182	22.8453	0	0	48.3499	0	17.2182
Mir5121	36.6318	85.4575	0	0	0	0	36.6318	85.4575	0	0	0	0
Mir5123	25.6519	0	0	28.0077	28.6836	52.1875	25.6519	0	0	28.0077	28.6836	52.1875
Mir5136	0	35.4111	0	0	0	0	0	35.4111	0	0	0	0
Mir546	30.6838	187.44	0	35.2746	0.766963	66.4271	30.6838	187.44	0	35.2746	0.766963	66.4271
Mir568	0	0	0	28.0077	0	0	0	0	0	28.0077	0	0
Mir677	0	0	0	0	0	63.3255	0	0	0	0	0	63.3255
Mir678	78.5032	418.016	464.288	180.466	0	412.065	78.5032	418.016	464.288	180.466	0	412.065
Mir680-2	0	0	19.265	20.2587	20.7552	18.8743	0	0	19.265	20.2587	20.7552	18.8743
Mir680-3	0	0	0	168.475	0	0	0	0	0	168.475	0	0
Mir682	32.4154	15.089	0	17.6962	0	32.9737	32.4154	15.089	0	17.6962	0	32.9737
Mir686	130.449	297.365	193.928	271.855	204.506	242.175	130.449	297.365	193.928	271.855	204.506	242.175
Mir687	20.6046	0	0	0	0	0	20.6046	0	0	0	0	0
Mir690	0	9.32626	11.1781	0	0	10.9584	0	9.32626	11.1781	0	0	10.9584
Mir692-1	0	0	11.1781	0	0	0	0	0	11.1781	0	0	0
Mir697	0	9.32626	0	11.7622	36.1382	10.9584	0	9.32626	0	11.7622	36.1382	10.9584
Mir7-1	0	0	0	0	24.8539	0	0	0	0	0	24.8539	0
Mir703	204.684	456.987	257.096	176.433	180.691	164.376	204.684	456.987	257.096	176.433	180.691	164.376
Mir704	0	0	0	35.3723	0	0	0	0	0	35.3723	0	0
Mir719	23.0177	37.32	98.6934	7.50339	5.65167	3.83563	23.0177	37.32	98.6934	7.50339	5.65167	3.83563
Mir762	101.205	420.358	70.0078	110.499	301.775	102.948	101.205	420.358	70.0078	110.499	301.775	102.948
Mir877	0	24.2578	0	0	0	0	0	24.2578	0	0	0	0
Mira	1.41054	1.19549	0.385158	1.05374	0.913142	1.05725	1.41054	1.19549	0.385158	1.05374	0.913142	1.05725
Mirlet7a-1	17.3308	0	0	0	0	0	17.3308	0	0	0	0	0
Mirlet7d	25.8727	11.5408	13.423	14.1244	0	0	25.8727	11.5408	13.423	14.1244	0	0
Mis12	5.28085	3.93026	3.77835	4.54106	5.24886	4.00252	5.28085	3.93026	3.77835	4.54106	5.24886	4.00252
Mitd1	12.2267	15.1732	13.8927	13.3495	14.2975	12.8314	12.2267	15.1732	13.8927	13.3495	14.2975	12.8314
Mki67	2.07587	1.29293	1.13048	1.16018	1.01271	0.994243	2.07587	1.29293	1.13048	1.16018	1.01271	0.994243
Mki67ip	3.9217	3.65413	2.55005	2.08384	1.90025	3.05842	3.9217	3.65413	2.55005	2.08384	1.90025	3.05842
Mkks	9.83459	10.6938	10.8462	9.83694	8.60186	8.41752	9.83459	10.6938	10.8462	9.83694	8.60186	8.41752
Mkl1	5.68004	5.48094	5.87675	6.50687	6.56348	6.26294	5.68004	5.48094	5.87675	6.50687	6.56348	6.26294
Mkl2	3.64505	4.05541	4.0502	2.74474	3.46823	3.88659	3.64505	4.05541	4.0502	2.74474	3.46823	3.88659
Mkln1	13.4202	11.6139	12.2789	13.3183	14.1784	13.0417	13.4202	11.6139	12.2789	13.3183	14.1784	13.0417
Mknk1	11.6071	10.8348	9.55881	11.3235	12.0934	12.4749	11.6071	10.8348	9.55881	11.3235	12.0934	12.4749
Mknk2	21.9634	22.8192	21.4594	31.8896	29.8786	34.3609	21.9634	22.8192	21.4594	31.8896	29.8786	34.3609
Mkrn1	93.8252	96.1598	97.5394	90.5489	85.4586	91.1606	93.8252	96.1598	97.5394	90.5489	85.4586	91.1606
Mkrn2	5.94824	7.08355	5.22592	4.45609	4.34515	6.0286	5.94824	7.08355	5.22592	4.45609	4.34515	6.0286
Mlana	0	0.119507	0	1.11402	0.3803	0.345963	0	0.119507	0	1.11402	0.3803	0.345963
Mlec	53.0446	43.3856	44.0495	36.1229	36.8655	34.6488	53.0446	43.3856	44.0495	36.1229	36.8655	34.6488
Mlf2	222.672	207.321	230.462	243.141	244.536	247.858	222.672	207.321	230.462	243.141	244.536	247.858
Mlh1	2.30838	2.25776	2.29941	1.95581	1.42482	1.87851	2.30838	2.25776	2.29941	1.95581	1.42482	1.87851
Mlkl	12.2966	14.6949	15.5129	14.3596	13.8488	14.6681	12.2966	14.6949	15.5129	14.3596	13.8488	14.6681
Mll1	1.95754	1.88641	2.14999	2.19983	2.02122	2.10774	1.95754	1.88641	2.14999	2.19983	2.02122	2.10774
Mll2	6.51006	4.19714	7.43138	7.3222	8.17992	6.72085	6.51006	4.19714	7.43138	7.3222	8.17992	6.72085
Mll3	3.43374	3.59332	3.71493	4.04575	4.00934	3.8614	3.43374	3.59332	3.71493	4.04575	4.00934	3.8614
Mll5	5.01226	4.38924	5.79314	5.58216	5.56956	5.6729	5.01226	4.38924	5.79314	5.58216	5.56956	5.6729
Mllt1	8.05335	8.31053	8.93584	9.21841	9.23752	8.57523	8.05335	8.31053	8.93584	9.21841	9.23752	8.57523
Mllt10	5.51771	5.62102	5.42174	5.99691	6.41208	6.50884	5.51771	5.62102	5.42174	5.99691	6.41208	6.50884
Mllt11	5.20544	5.05397	5.56011	5.99691	7.46839	6.03484	5.20544	5.05397	5.56011	5.99691	7.46839	6.03484
Mllt3	4.36039	4.85577	5.42579	4.81103	4.32286	4.34682	4.36039	4.85577	5.42579	4.81103	4.32286	4.34682
Mllt4	14.6087	13.7219	14.9343	16.0647	17.7481	16.804	14.6087	13.7219	14.9343	16.0647	17.7481	16.804
Mllt6	2.51091	3.11317	3.47599	3.12436	3.03872	2.94907	2.51091	3.11317	3.47599	3.12436	3.03872	2.94907
Mlph	7.16273	7.3196	8.47246	8.54278	8.18261	8.04309	7.16273	7.3196	8.47246	8.54278	8.18261	8.04309
Mlst8	5.95624	6.16301	5.33609	5.02561	4.57529	5.57245	5.95624	6.16301	5.33609	5.02561	4.57529	5.57245
Mlx	106.414	120.352	122.493	125.435	113.911	110.987	106.414	120.352	122.493	125.435	113.911	110.987
Mlxip	5.33212	4.72843	4.73548	4.89936	4.87865	6.22214	5.33212	4.72843	4.73548	4.89936	4.87865	6.22214
Mlxipl	14.7387	17.4953	13.7745	12.1533	14.3559	19.903	14.7387	17.4953	13.7745	12.1533	14.3559	19.903
Mlycd	12.4937	17.2156	14.5357	12.5722	9.93032	13.1356	12.4937	17.2156	14.5357	12.5722	9.93032	13.1356
Mmaa	9.81831	8.52084	7.38865	8.726	9.89205	9.33976	9.81831	8.52084	7.38865	8.726	9.89205	9.33976
Mmab	3.65444	3.27426	3.24786	3.93801	3.58888	4.23459	3.65444	3.27426	3.24786	3.93801	3.58888	4.23459
Mmachc	1.43362	1.18074	1.46099	1.62119	1.45993	1.69269	1.43362	1.18074	1.46099	1.62119	1.45993	1.69269
Mmadhc	43.3336	45.6458	47.5497	51.8338	45.9378	43.9163	43.3336	45.6458	47.5497	51.8338	45.9378	43.9163
Mmd	8.34931	9.01332	6.7776	6.03155	7.88737	7.98059	8.34931	9.01332	6.7776	6.03155	7.88737	7.98059
Mme	43.6872	26.0415	34.2425	51.3372	61.0936	58.8218	43.6872	26.0415	34.2425	51.3372	61.0936	58.8218
Mmgt1	6.24745	6.17883	4.86185	4.96653	4.79318	4.81268	6.24745	6.17883	4.86185	4.96653	4.79318	4.81268
Mmgt2	16.8157	18.9236	17.0387	17.5555	16.7138	19.9428	16.8157	18.9236	17.0387	17.5555	16.7138	19.9428
Mmp10	6.90403	4.04836	3.85506	4.02457	6.31338	4.67204	6.90403	4.04836	3.85506	4.02457	6.31338	4.67204
Mmp13	2.5765	2.51244	1.67089	1.4847	2.34082	1.43784	2.5765	2.51244	1.67089	1.4847	2.34082	1.43784
Mmp14	7.38991	6.5825	6.24933	7.14069	6.40404	5.95737	7.38991	6.5825	6.24933	7.14069	6.40404	5.95737
Mmp15	5.6665	7.86963	5.68817	7.88177	14.5174	9.19826	5.6665	7.86963	5.68817	7.88177	14.5174	9.19826
Mmp2	9.77293	9.40727	7.97336	9.71743	12.3397	9.54487	9.77293	9.40727	7.97336	9.71743	12.3397	9.54487
Mmp23	2.51271	1.45549	1.9368	1.80285	2.28788	1.89873	2.51271	1.45549	1.9368	1.80285	2.28788	1.89873
Mmp28	1.006	1.01695	1.06605	1.05165	0.868028	1.13219	1.006	1.01695	1.06605	1.05165	0.868028	1.13219
Mmp7	15.752	7.73109	10.6477	15.0577	8.33179	11.1033	15.752	7.73109	10.6477	15.0577	8.33179	11.1033
Mmp9	1.70257	1.43136	1.2976	0.74028	1.54998	1.24144	1.70257	1.43136	1.2976	0.74028	1.54998	1.24144
Mmrn2	1.98037	1.38317	1.40272	1.79971	2.74482	2.05067	1.98037	1.38317	1.40272	1.79971	2.74482	2.05067
Mms19	6.91538	7.87745	8.12158	8.07695	6.78582	7.95567	6.91538	7.87745	8.12158	8.07695	6.78582	7.95567
Mms22l	1.17315	0.601809	0.657117	0.838814	0.963535	0.813173	1.17315	0.601809	0.657117	0.838814	0.963535	0.813173
Mnat1	2.19021	2.88585	1.8739	2.0767	1.56826	1.91524	2.19021	2.88585	1.8739	2.0767	1.56826	1.91524
Mndal	2.93012	2.77247	2.69057	3.99194	3.10245	2.95421	2.93012	2.77247	2.69057	3.99194	3.10245	2.95421
Mnt	7.64224	6.26796	6.00228	5.87502	7.03276	7.80467	7.64224	6.26796	6.00228	5.87502	7.03276	7.80467
Moap1	0.529433	0.977968	0.00187498	2.74662	0.539165	2.58633	0.529433	0.977968	0.00187498	2.74662	0.539165	2.58633
Mob1a	10.927	9.79753	7.28872	6.88843	8.72741	8.36946	10.927	9.79753	7.28872	6.88843	8.72741	8.36946
Mob1b	5.23153	4.67465	4.02098	4.60538	5.13317	4.51808	5.23153	4.67465	4.02098	4.60538	5.13317	4.51808
Mob2	18.1271	20.6602	19.0652	17.7511	15.8528	19.8743	18.1271	20.6602	19.0652	17.7511	15.8528	19.8743
Mob3a	9.04859	9.6718	11.8301	12.9225	12.5261	10.8612	9.04859	9.6718	11.8301	12.9225	12.5261	10.8612
Mob3b	5.33905	6.91052	5.36652	4.32849	4.66224	6.31943	5.33905	6.91052	5.36652	4.32849	4.66224	6.31943
Mob3c	21.9102	19.3888	24.1906	26.5364	28.6537	26.2177	21.9102	19.3888	24.1906	26.5364	28.6537	26.2177
Mob4	15.7334	15.9623	14.3306	15.6686	15.349	14.4777	15.7334	15.9623	14.3306	15.6686	15.349	14.4777
Mocos	28.5594	25.0449	26.3125	21.887	27.4516	24.2849	28.5594	25.0449	26.3125	21.887	27.4516	24.2849
Mocs1	17.4569	26.4849	30.0613	19.3881	10.5943	20.0317	17.4569	26.4849	30.0613	19.3881	10.5943	20.0317
Mocs2	91.7635	92.2565	88.3339	97.0391	93.9795	101.292	91.7635	92.2565	88.3339	97.0391	93.9795	101.292
