tracking_id	q21_FPKM	q22_FPKM	q23_FPKM	q24_FPKM	q25_FPKM	q26_FPKM	q21_FPKMr	q22_FPKMr	q23_FPKMr	q24_FPKMr	q25_FPKMr	q26_FPKMr
Pgd	200.629	179.75	157.525	208.07	182.294	190.617	200.629	179.75	157.525	208.07	182.294	190.617
Pggt1b	1.76251	1.88312	1.77263	1.56571	1.54054	1.96817	1.76251	1.88312	1.77263	1.56571	1.54054	1.96817
Pgk1	318.384	244.449	164.356	368.588	328.773	350.523	318.384	244.449	164.356	368.588	328.773	350.523
Pgls	60.0365	50.1556	57.2157	64.1122	45.4609	40.2216	60.0365	50.1556	57.2157	64.1122	45.4609	40.2216
Pglyrp1	656.311	474.369	545.216	643.45	574.256	488.686	656.311	474.369	545.216	643.45	574.256	488.686
Pglyrp2	0.591964	0.859798	0.607765	0.674201	1.06097	0.584551	0.591964	0.859798	0.607765	0.674201	1.06097	0.584551
Pgm1	82.5002	70.1779	55.5231	90.4977	117.519	109.597	82.5002	70.1779	55.5231	90.4977	117.519	109.597
Pgm2	28.4501	24.1622	24.067	36.607	30.1158	28.166	28.4501	24.1622	24.067	36.607	30.1158	28.166
Pgm3	8.61741	7.93649	7.81237	7.57752	7.59452	7.2843	8.61741	7.93649	7.81237	7.57752	7.59452	7.2843
Pgm5	0.388892	1.02636	0.916052	0.0684116	0.247366	0.347402	0.388892	1.02636	0.916052	0.0684116	0.247366	0.347402
Pgp	82.9966	64.1381	63.3428	90.1508	71.6301	75.5916	82.9966	64.1381	63.3428	90.1508	71.6301	75.5916
Pgpep1	49.0978	41.0114	42.377	45.0522	40.2776	43.4255	49.0978	41.0114	42.377	45.0522	40.2776	43.4255
Pgrmc1	181.278	171.472	176.723	248.448	267.239	240.253	181.278	171.472	176.723	248.448	267.239	240.253
Pgrmc2	11.1283	10.84	10.1587	10.3149	10.7509	11.1132	11.1283	10.84	10.1587	10.3149	10.7509	11.1132
Pgs1	23.8749	17.8686	19.2421	22.2536	18.4336	23.4202	23.8749	17.8686	19.2421	22.2536	18.4336	23.4202
Phactr2	5.37151	5.45818	5.24439	3.81781	4.18727	5.02704	5.37151	5.45818	5.24439	3.81781	4.18727	5.02704
Phactr4	16.0216	14.3316	15.2989	13.4203	18.0699	17.4701	16.0216	14.3316	15.2989	13.4203	18.0699	17.4701
Phax	8.66664	7.85418	9.38087	7.97188	9.81284	8.90581	8.66664	7.85418	9.38087	7.97188	9.81284	8.90581
Phb	27.7582	23.2093	23.4885	19.3615	16.2556	13.3334	27.7582	23.2093	23.4885	19.3615	16.2556	13.3334
Phb2	72.6706	64.4693	74.5546	78.5654	58.3467	59.2717	72.6706	64.4693	74.5546	78.5654	58.3467	59.2717
Phc1	0.896699	1.04343	1.30992	1.48694	1.43044	1.26848	0.896699	1.04343	1.30992	1.48694	1.43044	1.26848
Phc2	43.4006	34.9232	40.9635	41.7677	41.0983	36.8983	43.4006	34.9232	40.9635	41.7677	41.0983	36.8983
Phc3	1.87346	1.69536	1.7674	1.75994	2.05761	1.99898	1.87346	1.69536	1.7674	1.75994	2.05761	1.99898
Phf1	27.1069	23.7767	23.3058	26.3327	23.853	27.2218	27.1069	23.7767	23.3058	26.3327	23.853	27.2218
Phf10	17.0171	16.5442	17.1553	16.3505	15.6277	16.2685	17.0171	16.5442	17.1553	16.3505	15.6277	16.2685
Phf12	5.95963	5.67534	5.32882	4.42246	6.0234	6.03953	5.95963	5.67534	5.32882	4.42246	6.0234	6.03953
Phf13	8.53447	6.20628	5.58275	6.00244	5.54968	6.46331	8.53447	6.20628	5.58275	6.00244	5.54968	6.46331
Phf14	5.09899	5.50017	5.1771	4.05032	4.2415	4.68133	5.09899	5.50017	5.1771	4.05032	4.2415	4.68133
Phf16	1.33284	0.818477	1.09926	0.490246	0.697807	1.05269	1.33284	0.818477	1.09926	0.490246	0.697807	1.05269
Phf17	1.8112	2.29774	2.0903	2.24612	2.13449	1.83198	1.8112	2.29774	2.0903	2.24612	2.13449	1.83198
Phf2	3.43679	3.44064	4.21719	3.95042	3.99424	3.96571	3.43679	3.44064	4.21719	3.95042	3.99424	3.96571
Phf20l1	2.55391	2.67769	2.44196	2.52072	2.96619	2.63537	2.55391	2.67769	2.44196	2.52072	2.96619	2.63537
Phf21a	2.8359	2.80677	3.073	2.25918	3.13899	3.58155	2.8359	2.80677	3.073	2.25918	3.13899	3.58155
Phf23	26.6373	23.9757	24.3085	31.6439	26.5338	27.4608	26.6373	23.9757	24.3085	31.6439	26.5338	27.4608
Phf3	4.00648	3.75419	4.91564	2.93867	3.38388	3.94767	4.00648	3.75419	4.91564	2.93867	3.38388	3.94767
Phf5a	32.3184	27.499	27.8523	34.502	28.8241	28.5152	32.3184	27.499	27.8523	34.502	28.8241	28.5152
Phf6	1.11138	1.64958	1.26911	1.71458	1.54155	1.54082	1.11138	1.64958	1.26911	1.71458	1.54155	1.54082
Phf7	1.3745	1.16091	1.19642	1.03183	1.26965	0.932701	1.3745	1.16091	1.19642	1.03183	1.26965	0.932701
Phf8	2.88695	2.79233	2.77867	3.05666	2.39903	3.03855	2.88695	2.79233	2.77867	3.05666	2.39903	3.03855
Phgdh	0.748181	2.45359	2.60907	2.78326	1.86388	1.52482	0.748181	2.45359	2.60907	2.78326	1.86388	1.52482
Phgr1	2522.13	1621.01	1531.02	2115.16	1808.73	1834.8	2522.13	1621.01	1531.02	2115.16	1808.73	1834.8
Phip	1.12668	1.39655	1.14694	1.1673	1.38176	1.50086	1.12668	1.39655	1.14694	1.1673	1.38176	1.50086
Phka2	1.49811	1.40199	1.4615	1.53466	1.46158	1.43851	1.49811	1.40199	1.4615	1.53466	1.46158	1.43851
Phkb	5.7429	5.66364	5.49934	4.9751	4.85776	5.66121	5.7429	5.66364	5.49934	4.9751	4.85776	5.66121
Phkg2	8.70195	8.59637	9.65034	8.56339	8.18103	7.60362	8.70195	8.59637	9.65034	8.56339	8.18103	7.60362
Phlda1	17.033	14.0086	21.7092	18.5978	11.0476	17.056	17.033	14.0086	21.7092	18.5978	11.0476	17.056
Phlda3	0.949228	2.66916	2.50938	1.8362	4.02301	1.39558	0.949228	2.66916	2.50938	1.8362	4.02301	1.39558
Phldb1	3.09541	2.86742	3.40018	1.84911	2.57184	3.14225	3.09541	2.86742	3.40018	1.84911	2.57184	3.14225
Phldb3	3.87897	3.41038	3.86055	3.18696	3.58996	4.69507	3.87897	3.41038	3.86055	3.18696	3.58996	4.69507
Phlpp2	25.3442	19.8371	20.0907	31.3628	28.2645	25.0094	25.3442	19.8371	20.0907	31.3628	28.2645	25.0094
Phospho1	3.15554	2.69665	2.3128	3.66423	2.1525	3.70986	3.15554	2.69665	2.3128	3.66423	2.1525	3.70986
Phospho2	11.7162	10.4998	10.065	10.3032	11.3012	11.3607	11.7162	10.4998	10.065	10.3032	11.3012	11.3607
Phpt1	18.6707	17.4599	18.6409	18.0483	13.3245	13.187	18.6707	17.4599	18.6409	18.0483	13.3245	13.187
Phrf1	10.3152	7.89754	8.8189	10.0466	10.3728	8.66091	10.3152	7.89754	8.8189	10.0466	10.3728	8.66091
Phtf1	1.30811	1.68966	1.71558	1.24422	1.80829	1.59363	1.30811	1.68966	1.71558	1.24422	1.80829	1.59363
Phyh	221.614	182.065	187.811	202.963	212.981	216.677	221.614	182.065	187.811	202.963	212.981	216.677
Phyhd1	1.09192	1.38822	1.94145	1.44913	1.13277	1.80561	1.09192	1.38822	1.94145	1.44913	1.13277	1.80561
Pi4k2a	32.7096	26.9575	21.4499	26.0144	26.9842	25.8851	32.7096	26.9575	21.4499	26.0144	26.9842	25.8851
Pi4k2b	40.3285	34.7554	32.1767	47.4379	43.346	43.5028	40.3285	34.7554	32.1767	47.4379	43.346	43.5028
Pi4ka	10.0834	8.17169	7.72348	8.7766	5.93282	8.22607	10.0834	8.17169	7.72348	8.7766	5.93282	8.22607
Pi4kb	11.517	8.8705	8.58165	10.1339	9.03072	8.91788	11.517	8.8705	8.58165	10.1339	9.03072	8.91788
Pias1	7.90062	7.41115	6.52183	7.11229	6.92402	8.64812	7.90062	7.41115	6.52183	7.11229	6.92402	8.64812
Pias2	3.0629	3.18773	3.54122	3.29752	2.84918	2.8857	3.0629	3.18773	3.54122	3.29752	2.84918	2.8857
Pias3	5.76781	5.43948	5.27738	5.45427	6.09229	5.76588	5.76781	5.43948	5.27738	5.45427	6.09229	5.76588
Pias4	15.005	12.4679	13.7363	14.3914	12.6147	12.5755	15.005	12.4679	13.7363	14.3914	12.6147	12.5755
Pibf1	0.71979	0.935747	0.872337	1.0405	0.497779	0.914185	0.71979	0.935747	0.872337	1.0405	0.497779	0.914185
Picalm	89.0902	93.4766	87.2563	120.662	116.751	119.969	89.0902	93.4766	87.2563	120.662	116.751	119.969
Pick1	12.5276	10.4656	10.1202	9.75926	10.3247	10.7683	12.5276	10.4656	10.1202	9.75926	10.3247	10.7683
Piga	4.0927	4.07272	3.86739	4.33744	3.70436	4.25964	4.0927	4.07272	3.86739	4.33744	3.70436	4.25964
Pigb	2.17093	2.03584	1.95954	1.72958	1.59105	1.82625	2.17093	2.03584	1.95954	1.72958	1.59105	1.82625
Pigc	11.2509	8.367	9.41046	10.0341	8.56231	10.1427	11.2509	8.367	9.41046	10.0341	8.56231	10.1427
Pigf	25.1932	22.7697	22.1347	20.4587	19.175	22.2764	25.1932	22.7697	22.1347	20.4587	19.175	22.2764
Pigg	3.43311	3.2883	2.85011	3.61292	2.0963	2.75208	3.43311	3.2883	2.85011	3.61292	2.0963	2.75208
Pigh	12.8381	12.6085	15.4462	24.6818	20.8337	16.6229	12.8381	12.6085	15.4462	24.6818	20.8337	16.6229
Pigk	4.90613	4.60494	4.85741	4.90017	3.52898	3.57378	4.90613	4.60494	4.85741	4.90017	3.52898	3.57378
Pigl	6.79999	5.91839	5.45499	5.02188	6.29668	6.53153	6.79999	5.91839	5.45499	5.02188	6.29668	6.53153
Pigm	2.53555	2.95307	2.7478	2.78444	3.06523	3.36493	2.53555	2.95307	2.7478	2.78444	3.06523	3.36493
Pign	3.01627	3.01318	2.91305	3.04628	2.58224	2.72685	3.01627	3.01318	2.91305	3.04628	2.58224	2.72685
Pigo	7.70194	6.79518	6.31105	7.91568	5.93362	5.8737	7.70194	6.79518	6.31105	7.91568	5.93362	5.8737
Pigp	34.8435	31.9114	34.9804	38.7705	24.4671	27.6262	34.8435	31.9114	34.9804	38.7705	24.4671	27.6262
Pigq	20.6622	18.6539	17.7438	17.7283	15.0577	15.3773	20.6622	18.6539	17.7438	17.7283	15.0577	15.3773
Pigr	818.473	975.723	970.103	694.344	726.992	724.588	818.473	975.723	970.103	694.344	726.992	724.588
Pigs	25.1047	22.5169	21.9703	28.468	22.8171	22.2247	25.1047	22.5169	21.9703	28.468	22.8171	22.2247
Pigt	46.0054	46.2434	41.1704	52.6378	36.1061	39.6403	46.0054	46.2434	41.1704	52.6378	36.1061	39.6403
Pigu	17.6345	15.9444	14.6703	13.436	11.8763	13.3576	17.6345	15.9444	14.6703	13.436	11.8763	13.3576
Pigv	7.20947	5.87043	7.20635	6.80772	8.28702	6.48802	7.20947	5.87043	7.20635	6.80772	8.28702	6.48802
Pigw	0.934154	0.995392	1.09936	0.963013	0.660123	0.884274	0.934154	0.995392	1.09936	0.963013	0.660123	0.884274
Pigx	24.4994	22.4195	26.8509	30.1682	20.4814	22.0197	24.4994	22.4195	26.8509	30.1682	20.4814	22.0197
Pigy	2.89522	2.61973	2.91932	3.00985	2.9556	2.33486	2.89522	2.61973	2.91932	3.00985	2.9556	2.33486
Pigyl	10.2202	10.0814	8.05451	8.41563	9.92793	7.9504	10.2202	10.0814	8.05451	8.41563	9.92793	7.9504
Pigz	1.13885	1.21427	1.71665	1.34271	0.627892	0.681401	1.13885	1.21427	1.71665	1.34271	0.627892	0.681401
Pih1d1	27.358	19.8973	24.6559	27.2404	20.6846	19.1094	27.358	19.8973	24.6559	27.2404	20.6846	19.1094
Pik3ap1	23.1662	19.1975	16.1891	14.6578	6.54132	12.8314	23.1662	19.1975	16.1891	14.6578	6.54132	12.8314
Pik3c2a	7.20283	7.76444	5.45935	6.69536	7.00952	8.65725	7.20283	7.76444	5.45935	6.69536	7.00952	8.65725
Pik3c2b	8.83692	9.17365	9.59809	7.41313	10.8841	9.65818	8.83692	9.17365	9.59809	7.41313	10.8841	9.65818
Pik3c3	12.635	11.5044	10.7023	8.94259	9.54047	13.3829	12.635	11.5044	10.7023	8.94259	9.54047	13.3829
Pik3ca	3.5098	3.79061	4.0832	3.51949	4.01991	4.10281	3.5098	3.79061	4.0832	3.51949	4.01991	4.10281
Pik3cb	3.50966	3.11434	3.10228	3.27601	2.95598	3.30639	3.50966	3.11434	3.10228	3.27601	2.95598	3.30639
Pik3cd	2.12298	2.63821	2.52521	2.19319	2.71754	2.64204	2.12298	2.63821	2.52521	2.19319	2.71754	2.64204
Pik3cg	0.537522	1.03765	0.606841	0.925167	0.571913	0.672887	0.537522	1.03765	0.606841	0.925167	0.571913	0.672887
Pik3ip1	0.705911	0.972312	1.00024	0.64009	0.859197	0.916223	0.705911	0.972312	1.00024	0.64009	0.859197	0.916223
Pik3r1	6.23177	6.54367	6.4292	5.18036	5.41254	6.81756	6.23177	6.54367	6.4292	5.18036	5.41254	6.81756
Pik3r2	23.2724	23.2653	24.6443	26.0815	21.5834	23.1576	23.2724	23.2653	24.6443	26.0815	21.5834	23.1576
Pik3r3	1.06001	1.16989	0.935645	0.97729	1.29631	1.09296	1.06001	1.16989	0.935645	0.97729	1.29631	1.09296
Pik3r4	4.86153	3.78003	4.10988	4.12303	3.22712	3.58487	4.86153	3.78003	4.10988	4.12303	3.22712	3.58487
Pik3r5	1.23486	1.89819	1.04701	2.34873	1.01996	1.1364	1.23486	1.89819	1.04701	2.34873	1.01996	1.1364
Pikfyve	1.25118	1.37214	1.40858	1.3306	1.86392	1.74449	1.25118	1.37214	1.40858	1.3306	1.86392	1.74449
Pilra	0.8051	1.16806	0.912737	0.304179	1.37522	1.56764	0.8051	1.16806	0.912737	0.304179	1.37522	1.56764
Pilrb1	0.82218	1.23761	0.88649	0.355009	1.10539	0.888157	0.82218	1.23761	0.88649	0.355009	1.10539	0.888157
Pilrb2	0.478783	0.762775	0.734775	0.331635	1.12764	0.614813	0.478783	0.762775	0.734775	0.331635	1.12764	0.614813
Pim1	48.2141	39.3021	50.4161	37.719	28.9165	46.3421	48.2141	39.3021	50.4161	37.719	28.9165	46.3421
Pim2	2.71602	2.77794	3.25608	3.07846	3.19885	3.05037	2.71602	2.77794	3.25608	3.07846	3.19885	3.05037
Pim3	32.688	21.9603	27.6878	28.7868	18.5509	38.1698	32.688	21.9603	27.6878	28.7868	18.5509	38.1698
Pin1	5.03388	4.15793	4.27869	5.42052	3.86018	3.19884	5.03388	4.15793	4.27869	5.42052	3.86018	3.19884
Pin4	161.335	125.671	145.616	152.431	160.114	136.416	161.335	125.671	145.616	152.431	160.114	136.416
Pink1	50.9988	47.0443	49.5191	53.5953	40.1536	44.7452	50.9988	47.0443	49.5191	53.5953	40.1536	44.7452
Pinx1	1.33772	1.76299	1.65745	1.22141	1.2794	0.858527	1.33772	1.76299	1.65745	1.22141	1.2794	0.858527
Pip4k2a	0.8961	1.2661	1.49917	1.00643	1.31547	1.25563	0.8961	1.2661	1.49917	1.00643	1.31547	1.25563
Pip4k2c	39.847	32.7799	33.0314	38.026	26.8103	32.039	39.847	32.7799	33.0314	38.026	26.8103	32.039
Pip5k1a	8.46036	7.02269	5.87302	6.15959	4.92256	7.4372	8.46036	7.02269	5.87302	6.15959	4.92256	7.4372
Pip5k1b	48.6857	46.5328	43.0273	44.9914	29.2845	43.0076	48.6857	46.5328	43.0273	44.9914	29.2845	43.0076
Pip5k1c	4.40703	5.16725	5.40136	4.069	4.68561	4.62154	4.40703	5.16725	5.40136	4.069	4.68561	4.62154
Pipox	7.97414	9.23787	11.8587	16.9915	11.5849	9.44866	7.97414	9.23787	11.8587	16.9915	11.5849	9.44866
Pir	0.789621	0.935328	0.94012	1.03767	0.363804	0.519662	0.789621	0.935328	0.94012	1.03767	0.363804	0.519662
Pisd	20.4628	16.8411	17.629	39.3451	24.4503	24.3983	20.4628	16.8411	17.629	39.3451	24.4503	24.3983
Pisd-ps1	1.89995	1.3684	1.41898	1.56783	1.98254	1.9771	1.89995	1.3684	1.41898	1.56783	1.98254	1.9771
Pisd-ps2	1.34771	0.789527	0.883646	1.20696	1.41036	1.09272	1.34771	0.789527	0.883646	1.20696	1.41036	1.09272
Pisd-ps3	26.8722	20.3451	18.4835	21.6373	25.9179	25.049	26.8722	20.3451	18.4835	21.6373	25.9179	25.049
Pitpna	193.44	171.487	183.995	265.18	228.462	188.762	193.44	171.487	183.995	265.18	228.462	188.762
Pitpnb	19.7612	18.8289	19.7695	19.418	19.7651	17.8451	19.7612	18.8289	19.7695	19.418	19.7651	17.8451
Pitpnm1	23.5272	18.9173	20.418	30.2012	20.1289	19.6494	23.5272	18.9173	20.418	30.2012	20.1289	19.6494
Pitrm1	1.78713	2.19282	2.04282	1.62631	1.37551	1.38783	1.78713	2.19282	2.04282	1.62631	1.37551	1.38783
Pitx1	1.75335	1.44763	1.6766	1.44337	1.18383	1.38774	1.75335	1.44763	1.6766	1.44337	1.18383	1.38774
Pitx2	5.89485	5.45282	8.83177	11.1014	4.43426	4.90609	5.89485	5.45282	8.83177	11.1014	4.43426	4.90609
Pja1	45.1711	39.6907	37.6637	48.9413	41.3525	46.802	45.1711	39.6907	37.6637	48.9413	41.3525	46.802
Pja2	4.81758	5.40363	4.62596	6.75942	5.33976	5.38052	4.81758	5.40363	4.62596	6.75942	5.33976	5.38052
Pkd1	1.12757	1.1947	1.27713	0.893587	1.28453	1.22419	1.12757	1.1947	1.27713	0.893587	1.28453	1.22419
Pkd2	0.74762	1.55975	1.36786	0.820831	1.20862	1.31728	0.74762	1.55975	1.36786	0.820831	1.20862	1.31728
Pkd2l2	2.63279	2.79647	2.39348	2.65211	3.19825	2.90621	2.63279	2.79647	2.39348	2.65211	3.19825	2.90621
Pkdcc	4.86218	4.63134	5.37902	4.40452	3.74299	3.92147	4.86218	4.63134	5.37902	4.40452	3.74299	3.92147
Pkig	45.892	42.8437	44.18	54.7353	52.8646	46.4756	45.892	42.8437	44.18	54.7353	52.8646	46.4756
Pklr	201.9	172.827	165.821	209.063	201.152	193.69	201.9	172.827	165.821	209.063	201.152	193.69
Pkm2	455.696	336.346	311.296	596.029	507.876	474.727	455.696	336.346	311.296	596.029	507.876	474.727
Pkmyt1	1.90851	2.4592	1.95083	1.52774	1.72453	1.75304	1.90851	2.4592	1.95083	1.52774	1.72453	1.75304
Pkn1	22.6959	21.6634	19.813	24.033	18.9891	22.4596	22.6959	21.6634	19.813	24.033	18.9891	22.4596
Pkn2	11.4271	13.295	13.1812	14.1716	10.9982	14.2358	11.4271	13.295	13.1812	14.1716	10.9982	14.2358
Pkn3	0.703895	0.866578	1.0641	0.319131	1.07807	0.571125	0.703895	0.866578	1.0641	0.319131	1.07807	0.571125
Pknox1	3.98636	3.95906	3.66562	5.13851	4.72535	3.61411	3.98636	3.95906	3.66562	5.13851	4.72535	3.61411
Pkp1	1.37875	1.34088	1.4301	1.24228	0.805757	0.788415	1.37875	1.34088	1.4301	1.24228	0.805757	0.788415
Pkp2	24.9136	19.9921	19.6411	19.4147	16.2642	20.673	24.9136	19.9921	19.6411	19.4147	16.2642	20.673
Pkp3	79.0807	61.1102	66.6229	94.0926	72.6709	69.9233	79.0807	61.1102	66.6229	94.0926	72.6709	69.9233
Pkp4	22.0318	26.3885	30.3581	24.3254	27.4833	29.3882	22.0318	26.3885	30.3581	24.3254	27.4833	29.3882
Pla1a	0.650476	0.905373	0.537584	0.764587	1.08529	1.02589	0.650476	0.905373	0.537584	0.764587	1.08529	1.02589
Pla2g10	16.755	13.169	13.6519	19.6549	14.8864	15.4416	16.755	13.169	13.6519	19.6549	14.8864	15.4416
Pla2g12a	1.13497	2.0782	2.35184	1.59014	1.29253	1.37124	1.13497	2.0782	2.35184	1.59014	1.29253	1.37124
Pla2g12b	236.129	155.363	158.535	192.641	159.349	151.61	236.129	155.363	158.535	192.641	159.349	151.61
Pla2g15	0.747975	0.927539	1.1959	0.656977	1.1297	0.767648	0.747975	0.927539	1.1959	0.656977	1.1297	0.767648
Pla2g16	26.0571	21.2759	18.8289	30.5214	22.3026	25.314	26.0571	21.2759	18.8289	30.5214	22.3026	25.314
Pla2g2a	2.43125	8.75289	8.14109	1.47193	1.18261	2.45299	2.43125	8.75289	8.14109	1.47193	1.18261	2.45299
Pla2g2d	0.815174	1.10576	1.6941	0.469311	1.12479	1.68784	0.815174	1.10576	1.6941	0.469311	1.12479	1.68784
Pla2g2e	1.40655	1.88405	0.907446	1.34252	2.08895	1.27881	1.40655	1.88405	0.907446	1.34252	2.08895	1.27881
Pla2g2f	1.26777	1.66257	2.15173	0.995849	0.961845	1.09241	1.26777	1.66257	2.15173	0.995849	0.961845	1.09241
Pla2g4a	0.962648	2.53952	1.69892	1.02477	2.73897	2.04352	0.962648	2.53952	1.69892	1.02477	2.73897	2.04352
Pla2g4c	1.53651	81.1015	11.5357	148.153	6.6734	7.07469	1.53651	81.1015	11.5357	148.153	6.6734	7.07469
Pla2g5	2.84386	2.50045	2.23185	1.4784	1.08667	1.88294	2.84386	2.50045	2.23185	1.4784	1.08667	1.88294
Pla2g6	7.25476	6.04008	7.19207	7.71476	7.23359	6.13349	7.25476	6.04008	7.19207	7.71476	7.23359	6.13349
Pla2g7	6.44848	7.59084	8.57959	3.72866	7.19811	9.58113	6.44848	7.59084	8.57959	3.72866	7.19811	9.58113
Plaa	3.7396	4.20955	3.21889	3.74573	3.07233	3.32415	3.7396	4.20955	3.21889	3.74573	3.07233	3.32415
Plac8	4890.85	3666.38	4005.3	5715.23	5302.17	4489.55	4890.85	3666.38	4005.3	5715.23	5302.17	4489.55
Plag1	0.584957	0.352541	0.511871	0.491124	1.08505	0.644705	0.584957	0.352541	0.511871	0.491124	1.08505	0.644705
Plagl2	8.99511	7.84748	7.43765	5.94881	6.93662	7.11843	8.99511	7.84748	7.43765	5.94881	6.93662	7.11843
Plat	9.68732	8.64468	9.05454	3.30181	2.28235	6.33198	9.68732	8.64468	9.05454	3.30181	2.28235	6.33198
Plau	6.30315	9.66371	7.14102	2.64415	7.39825	5.89583	6.30315	9.66371	7.14102	2.64415	7.39825	5.89583
Plaur	10.6201	7.84688	7.17776	5.8768	4.26197	5.17466	10.6201	7.84688	7.17776	5.8768	4.26197	5.17466
Plb1	209.408	191.385	212.528	203.475	269.86	187.116	209.408	191.385	212.528	203.475	269.86	187.116
Plbd1	40.8987	41.0039	48.5617	41.3696	41.8156	40.303	40.8987	41.0039	48.5617	41.3696	41.8156	40.303
Plbd2	6.45387	5.92499	5.67061	8.59848	7.05415	7.24324	6.45387	5.92499	5.67061	8.59848	7.05415	7.24324
Plcb3	196.234	154.456	159.475	178.72	163.709	160.205	196.234	154.456	159.475	178.72	163.709	160.205
Plcd1	36.7831	34.1721	42.9989	80.7595	58.2848	39.7268	36.7831	34.1721	42.9989	80.7595	58.2848	39.7268
Plce1	3.93146	3.39066	3.41385	2.95254	2.98586	3.54592	3.93146	3.39066	3.41385	2.95254	2.98586	3.54592
Plcg1	1.3273	1.61646	1.41517	1.47442	1.56408	1.71858	1.3273	1.61646	1.41517	1.47442	1.56408	1.71858
Plcg2	8.3474	9.1775	9.71665	14.257	6.49315	6.87582	8.3474	9.1775	9.71665	14.257	6.49315	6.87582
Plcl2	13.8487	12.0048	12.8867	11.2878	9.29132	11.5018	13.8487	12.0048	12.8867	11.2878	9.29132	11.5018
Plcxd2	1.09027	1.21371	1.45673	1.30866	0.809067	1.31835	1.09027	1.21371	1.45673	1.30866	0.809067	1.31835
Pld1	33.2996	28.1206	29.0926	39.6058	29.6356	35.0786	33.2996	28.1206	29.0926	39.6058	29.6356	35.0786
Pld2	3.70937	3.4267	4.47614	3.65656	3.45891	3.62374	3.70937	3.4267	4.47614	3.65656	3.45891	3.62374
Pld3	11.676	11.1258	11.7922	12.6515	10.7541	10.484	11.676	11.1258	11.7922	12.6515	10.7541	10.484
Pld4	2.65013	3.47071	3.01391	1.63471	3.72627	3.68491	2.65013	3.47071	3.01391	1.63471	3.72627	3.68491
Pldn	12.5453	12.9062	12.199	13.1392	14.1285	11.9793	12.5453	12.9062	12.199	13.1392	14.1285	11.9793
Plek	0.539702	1.01411	0.996867	0.889779	0.7805	1.04851	0.539702	1.01411	0.996867	0.889779	0.7805	1.04851
Plek2	22.1458	12.9537	15.1955	47.5656	57.807	32.2573	22.1458	12.9537	15.1955	47.5656	57.807	32.2573
Plekha1	28.2684	25.3884	18.8548	28.7909	41.7058	38.78	28.2684	25.3884	18.8548	28.7909	41.7058	38.78
Plekha2	16.2846	14.4123	13.1605	11.9966	13.9729	14.3301	16.2846	14.4123	13.1605	11.9966	13.9729	14.3301
Plekha3	12.2412	11.6981	10.7572	11.5569	12.3041	13.8174	12.2412	11.6981	10.7572	11.5569	12.3041	13.8174
Plekha5	4.19727	4.69423	5.68793	4.23859	3.7987	3.49874	4.19727	4.69423	5.68793	4.23859	3.7987	3.49874
Plekha6	17.6974	14.5871	14.4278	11.7848	17.4486	17.8461	17.6974	14.5871	14.4278	11.7848	17.4486	17.8461
Plekha7	17.6427	13.0822	13.7248	14.2319	11.4964	17.662	17.6427	13.0822	13.7248	14.2319	11.4964	17.662
Plekha8	11.6072	7.69047	7.00529	11.2788	10.3604	11.55	11.6072	7.69047	7.00529	11.2788	10.3604	11.55
Plekhb2	185.24	158.789	135.221	156.577	123.229	137.478	185.24	158.789	135.221	156.577	123.229	137.478
Plekhf1	1.69892	1.89739	2.03864	1.2481	2.04196	1.98985	1.69892	1.89739	2.03864	1.2481	2.04196	1.98985
Plekhf2	30.39	32.364	34.5395	50.8938	41.6527	39.9876	30.39	32.364	34.5395	50.8938	41.6527	39.9876
Plekhg1	0.845332	1.17275	0.954907	0.459961	0.79193	1.05601	0.845332	1.17275	0.954907	0.459961	0.79193	1.05601
Plekhg3	5.0819	4.63892	4.58321	3.28783	4.05998	4.17638	5.0819	4.63892	4.58321	3.28783	4.05998	4.17638
Plekhg5	2.48026	2.45146	2.29746	2.69681	2.79242	2.43132	2.48026	2.45146	2.29746	2.69681	2.79242	2.43132
Plekhg6	50.0687	45.6339	45.3585	54.1889	58.3863	47.3618	50.0687	45.6339	45.3585	54.1889	58.3863	47.3618
Plekhh1	4.48289	4.12463	4.47533	9.24063	5.15574	5.29926	4.48289	4.12463	4.47533	9.24063	5.15574	5.29926
Plekhh3	18.5653	16.3109	15.292	23.122	18.3416	17.5095	18.5653	16.3109	15.292	23.122	18.3416	17.5095
Plekhj1	18.705	18.3467	18.1269	20.8123	24.0456	17.9586	18.705	18.3467	18.1269	20.8123	24.0456	17.9586
Plekhm1	36.0591	26.4104	24.4885	22.835	21.5746	36.5948	36.0591	26.4104	24.4885	22.835	21.5746	36.5948
Plekhm2	5.26511	4.373	4.24831	4.67694	4.86547	5.11549	5.26511	4.373	4.24831	4.67694	4.86547	5.11549
Plekhm3	2.68813	2.02631	1.92197	1.72452	2.0716	2.40582	2.68813	2.02631	1.92197	1.72452	2.0716	2.40582
Plekhn1	38.7219	25.5481	26.2977	33.6149	50.6519	36.9145	38.7219	25.5481	26.2977	33.6149	50.6519	36.9145
Plekho1	4.0993	5.23888	5.00344	3.21229	6.53137	6.40034	4.0993	5.23888	5.00344	3.21229	6.53137	6.40034
Plekho2	4.68474	3.56875	3.86402	2.52571	3.89513	3.67846	4.68474	3.56875	3.86402	2.52571	3.89513	3.67846
