CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK5_rep1	ZK6_rep1	ZK7_rep1	ZK8_rep1	ZK5_rep2	ZK6_rep2	ZK7_rep2	ZK8_rep2
Mbl2	0.0024261647883862	0.0125332287176618	23.4726194917713	6.13643894454992	2.51266232898853	1.77737147466675	0.707365830323179	2.45400295163395	4.63576203622308	1.69828473216783	1.1462253910586	2.45400295163395	4.63576203622308	1.69828473216783	1.1462253910586
Rpl31-ps20	0.0480205920129632	0.149776256112487	25.7437599165873	25.5525691564609	0.548461534616346	0.812583706217869	0.812583706217869	1.66861177677076	0.413913428140246	0.0	0.0	1.66861177677076	0.413913428140246	0.0	0.0
Il33	0.998271243015287	1.0	28.6170542635659	13.1584761732718	1.58201986724295	0.0981952654050797	0.0620695526259151	1.29886257623633	1.76259057083385	1.37474786808505	1.90211353246826	1.29886257623633	1.76259057083385	1.37474786808505	1.90211353246826
9930021J03Rik	0.0032901603871102	0.0155726660748838	23.3312440645774	1.79095761021478	10.822735556444	1.8157101758163	0.167768136470377	12.0596303168988	11.581807066408	8.67294290301015	11.0765740176472	12.0596303168988	11.581807066408	8.67294290301015	11.0765740176472
Ermp1	0.0030009673849843	0.0145596305553616	23.2682608549423	0.387321191724409	27.2514322717396	2.27855872934345	0.0836124393985107	28.7496338785972	27.507571727543	24.468933345342	28.5123088343453	28.7496338785972	27.507571727543	24.468933345342	28.5123088343453
Ric1	0.0020657177123091	0.0114764830452578	24.0086977745235	21.4425605959577	17.9638347120932	2.25303343937102	0.125420517137929	18.9626492791958	16.4269075047052	16.2574767941565	20.204702174056	18.9626492791958	16.4269075047052	16.2574767941565	20.204702174056
Gm36043	0.0047413446997913	0.0208621717026065	23.2149270482604	19.1709753361889	5.58843366862442	1.12359794327105	0.201057757843554	6.17299147730436	4.07513634281806	5.90135670202365	6.34792202090835	6.17299147730436	4.07513634281806	5.90135670202365	6.34792202090835
Rcl1	0.0626331296529452	0.186318451525256	23.6568203038791	17.2466446422698	6.23105882029981	0.955637333485492	0.153366764950473	5.97809373143258	5.14386938305262	6.95350542484426	6.88178612476428	5.97809373143258	5.14386938305262	6.95350542484426	6.88178612476428
Slc1a1	0.0018049565058871	0.0108972553869235	23.5822054084349	4.85157604822958	108.317388945569	25.1662955245123	0.2323384617142	123.134534427129	130.580332289754	90.0134458606875	88.764289008707	123.134534427129	130.580332289754	90.0134458606875	88.764289008707
Gm6788	0.0121620205330353	0.0458503911810999	26.0819366852886	15.0152786222148	32.8424214761099	10.0261686322815	0.305281041459586	24.0453137076284	25.7067833103635	39.6090319089158	41.5395477943016	24.0453137076284	25.7067833103635	39.6090319089158	41.5395477943016
Gm17894	0.0999807957607717	0.272312075250167	26.6626746506986	0.757847901914084	2.83299350547718	0.480552711723593	0.169627184388003	3.55053473647398	2.8454693733799	2.60167338476311	2.3217569032267	3.55053473647398	2.8454693733799	2.60167338476311	2.3217569032267
Pum3	0.637863309199193	1.0	24.5425629362898	21.8270410714838	8.84796932409991	0.685903639472658	0.0775210236776486	8.50497043383707	8.72402148541749	7.90704656153495	10.1890159120918	8.50497043383707	8.72402148541749	7.90704656153495	10.1890159120918
Smarca2	0.0555137790114868	0.168571841023529	23.9052823315118	21.0202880936162	11.5966477846162	1.93669214281734	0.167004480845448	13.5194619917127	9.3737719076173	11.0868213490802	12.440519089038	13.5194619917127	9.3737719076173	11.0868213490802	12.440519089038
Gm5249	0.999522233515693	1.0	24.6666666666667	20.1843864768613	9.03057913886479	0.247085932504879	0.0273610284241349	10.2597391716171	7.63504825652246	10.859158475533	7.3978962195981	10.2597391716171	7.63504825652246	10.859158475533	7.3978962195981
Dock8	0.0007259118773333	0.0076355813432864	24.0086977745235	22.4145357834871	18.7463184348712	2.10605078286009	0.112344767330021	20.7027641816266	17.1857209556447	17.2969227842829	19.7967047573847	20.7027641816266	17.1857209556447	17.2969227842829	19.7967047573847
Gm38581	0.178604911256867	0.437928501854313	26.8752556237219	14.8325548084973	2.6608244332549	0.49082999082617	0.184465380237716	2.02270886374512	2.53383871339474	2.65826486452311	3.3980401926404	2.02270886374512	2.53383871339474	2.65826486452311	3.3980401926404
Tmem252	0.0444839433845482	0.140395663980199	24.0086977745235	21.5725716418793	49.243244903099	11.2648265966903	0.228758819993631	61.6532396869546	38.0037085422837	44.4699107287952	52.8281874415892	61.6532396869546	38.0037085422837	44.4699107287952	52.8281874415892
Fam122a	0.0024452285002293	0.0125785368028004	24.5146005509642	23.7842165202647	19.9671454295537	4.34959726073574	0.217837711258307	25.4748612829748	18.556549238587	16.6201829523679	18.9060281320827	25.4748612829748	18.556549238587	16.6201829523679	18.9060281320827
