CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK1_newchange_rep1	ZK2_rep1	ZK3_rep1	ZK4_rep1	ZK1_newchange_rep2	ZK2_rep2	ZK3_rep2	ZK4_rep2
Nkiras1	0.0003853077825948	0.008450536839736	23.9052823315118	10.8311806432745	5.8779491313702	1.37783041754552	0.23440665898113	4.8868165896185	6.18724956193655	7.36066466487261	5.05549756778394	4.8868165896185	6.18724956193655	7.36066466487261	5.05549756778394
Gm4939	0.001382522240876	0.0165764084996599	24.2870791419778	11.1727870071852	85.8327283778722	18.1115906342795	0.211010310129542	63.8697392626832	95.8414070439126	98.9347844070841	85.4770694907735	63.8697392626832	95.8414070439126	98.9347844070841	85.4770694907735
Ube2e2	0.915825191498826	1.0	24.5331632033054	11.086499720588	4.46480014692012	0.793799712298755	0.177790648221137	2.25916064005878	7.09418756364852	3.51924818962257	5.05065351462256	2.25916064005878	7.09418756364852	3.51924818962257	5.05065351462256
Gm20769	0.164354353969829	0.629037985038651	23.2321163192353	5.33385930944741	8.87865497874423	1.85206903060517	0.208597927843697	8.9280642956532	11.1580585478591	7.2472683181881	8.0607179157521	8.9280642956532	11.1580585478591	7.2472683181881	8.0607179157521
Gm20784	0.991044631060005	1.0	24.6666666666667	7.2834835367817	7.33227379005022	0.308180360106069	0.0420306672841738	6.50270305808744	8.12991286525426	6.99152953572107	7.7402731700692	6.50270305808744	8.12991286525426	6.99152953572107	7.7402731700692
Zfp131	0.80014850344117	1.0	24.5493339188991	9.48358133620041	12.1290371007834	0.67802511237672	0.0559009842861252	10.8542088395005	14.3897974950075	11.0459352941719	12.2933208857229	10.8542088395005	14.3897974950075	11.0459352941719	12.2933208857229
Nim1k	0.0004587409832875	0.0094359175647016	23.9926335174954	9.84841767250426	2.44060181243827	0.733152483666095	0.300398237815632	1.86523715252651	3.10021612102348	2.85262937701043	1.94334911120839	1.86523715252651	3.10021612102348	2.85262937701043	1.94334911120839
Nnt	0.603405447457296	1.0	26.3476383265857	10.5948111445189	14.0021149964819	2.48559526655921	0.177515701533927	9.79816666807752	17.7977921528814	14.3855790770246	14.821658889122	9.79816666807752	17.7977921528814	14.3855790770246	14.821658889122
Mrps30	0.686288271437325	1.0	27.0985324947589	13.2796272967576	16.160652435728	1.17822780888853	0.0729071931702279	14.3002365103212	16.2669054804637	16.1946819713977	18.0124092796649	14.3002365103212	16.2669054804637	16.1946819713977	18.0124092796649
Gm35144	0.419685132338661	1.0	23.6695565944185	10.4298980917207	7.07246323813423	1.00539148903643	0.142155774471252	5.52389662087143	8.6134947374692	7.05635076485182	7.03794169921377	5.52389662087143	8.6134947374692	7.05635076485182	7.03794169921377
Emb	0.0016259301970411	0.0179859922382632	23.6166948198198	17.7035302794827	2.22983652794248	0.82870560470508	0.371644106785597	2.15736670689279	1.29368794757786	2.58906034845416	2.91689928201356	2.15736670689279	1.29368794757786	2.58906034845416	2.91689928201356
Arl15	0.0008422420279086	0.0131428749040221	24.1732580037665	18.073215844763	2.25233972789892	0.35632610833425	0.158202647638172	2.18440731530043	1.93322861906737	2.22302222712112	2.6604381430986	2.18440731530043	1.93322861906737	2.22302222712112	2.6604381430986
Esm1	0.0019137674511632	0.0192543578004628	23.7091478830609	17.2900163749929	2.87821840600757	1.10974705515293	0.385567354039779	2.47882044098744	1.71376743269543	3.56194794754124	3.79151754792584	2.47882044098744	1.71376743269543	3.56194794754124	3.79151754792584
Gzma	0.0139895174009977	0.0861085963327301	25.3707532720691	17.9974685599522	154.661274955835	34.358809093477	0.222155216962284	135.085986009045	133.554741642649	139.495519302696	204.28453084474	135.085986009045	133.554741642649	139.495519302696	204.28453084474
Mtrex	0.956345803992717	1.0	24.3761917490867	10.1496734166346	12.7412290640148	0.544414232925163	0.0427285491996027	11.1623164919743	14.8095946390599	11.6960236251355	13.3324904219249	11.1623164919743	14.8095946390599	11.6960236251355	13.3324904219249
Plpp1	0.0552631263515178	0.271003725044266	23.9926335174954	21.2006776937429	27.0269467298433	3.60957089208603	0.1335545197971	30.7919968636529	23.062094947643	25.8622773383047	28.3963336094434	30.7919968636529	23.062094947643	25.8622773383047	28.3963336094434
Gm3226	0.0023517710014178	0.0215419339879867	23.7404547404548	13.8547077629314	34.0463415369219	4.30947746546068	0.126576814744904	30.9361753285855	31.4734697728493	38.3625485236223	35.347879889714	30.9361753285855	31.4734697728493	38.3625485236223	35.347879889714
Il6st	0.148230415587139	0.584448380384478	26.7676767676768	13.6402159769753	25.4369326995358	3.33605240286555	0.131149948080274	20.2278952244093	25.8006935193021	26.7691459008689	29.1933226508613	20.2278952244093	25.8006935193021	26.7691459008689	29.1933226508613
Map3k1	0.34973518319557	0.896121078815368	24.0819366852886	10.6062953951872	42.2004117281987	6.34393428947558	0.150328729736931	32.5975126007036	50.65767800994	43.2323859130278	42.4014743992112	32.5975126007036	50.65767800994	43.2323859130278	42.4014743992112
Gpbp1	0.107327005494004	0.457726366155324	23.4634990929095	3.46287431813744	19.5873475153002	3.29498704276834	0.168220175814747	21.1029905435357	22.3946949728158	16.1090102593716	18.7373847795153	21.1029905435357	22.3946949728158	16.1090102593716	18.7373847795153
Plk2	0.0005432795163213	0.0104242967654125	23.9052823315118	8.3911625688233	6.53397971484672	3.66198796250206	0.560452912668396	4.03755567842462	10.5925894851196	7.43530415213966	4.00716497565059	4.03755567842462	10.5925894851196	7.43530415213966	4.00716497565059
Gm18923	0.194638497599965	0.693021539821622	24.2542296636855	8.92043344353385	2.31417027013473	0.416205700852914	0.179850941058319	2.33776643014447	2.48247204226373	2.74106284165662	1.7149082977965	2.33776643014447	2.48247204226373	2.74106284165662	1.7149082977965
Elovl7	0.0036176618513521	0.029051042811708	23.1863964593524	0.491876777573898	27.9055218523233	1.6873268846291	0.0604656989952911	28.9891223684164	28.1467635203828	25.8211992223479	28.8550085714248	28.9891223684164	28.1467635203828	25.8211992223479	28.8550085714248
Ercc8	0.726552817752195	1.0	26.9855072463768	16.0617095831209	1.94564761721911	0.29625180909513	0.152263856246775	1.58247664183844	1.88208216469912	1.78125630953057	2.47648562471902	1.58247664183844	1.88208216469912	1.78125630953057	2.47648562471902
Smim15	0.0681495944373476	0.321865982733102	23.5263835263835	9.79636448035265	46.5181382712093	7.81695467065225	0.168041004243935	38.6771025683474	56.8677876634449	47.5959681173623	42.2528216605874	38.6771025683474	56.8677876634449	47.5959681173623	42.2528216605874
Ipo11	0.0356547680519113	0.187563148261011	23.7635500480473	4.25250818240498	2.89898823398636	0.539421764469967	0.186072422835678	3.21120581787767	3.36126258185737	2.47426269925641	2.54258973319134	3.21120581787767	3.36126258185737	2.47426269925641	2.54258973319134
Shld3	3.37056790369328e-05	0.0028883481803869	23.9926335174954	23.0033483431432	2.01598909890205	0.753195779348513	0.373611037757457	2.58572584154902	1.69082236890871	1.29250361969158	2.4957936031326	2.58572584154902	1.69082236890871	1.29250361969158	2.4957936031326
Nln	0.845636955380122	1.0	24.5401706904319	10.2562350436952	12.1754147020116	1.29539121818871	0.106394012022826	9.10523509025169	16.907947076456	10.1062555583853	12.7010522444062	9.10523509025169	16.907947076456	10.1062555583853	12.7010522444062
Erbin	0.6942046493547	1.0	24.8448561788757	10.7536294247677	223.721010748165	20.0111633870089	0.0894469559210725	185.04534516703	273.816144733949	213.291543707328	225.35952602759	185.04534516703	273.816144733949	213.291543707328	225.35952602759
Gm6211	5.27600243028781e-05	0.0037542811145421	23.9926335174954	7.83892636762485	3.00296093356613	1.07941837932869	0.359451355914526	2.70277869766702	4.01810953122362	3.38031432025236	1.90923705597039	2.70277869766702	4.01810953122362	3.38031432025236	1.90923705597039
Mast4	0.535970034920748	1.0	26.0819366852886	10.507599622888	11.2661015529828	1.40191050846852	0.124436168258873	8.99175706203038	13.6026332028336	11.409577125126	11.4769075902287	8.99175706203038	13.6026332028336	11.409577125126	11.4769075902287
Hmgb1-ps9	0.0015663756689693	0.0176852138113936	23.3545059939312	12.0909562227904	2.40145474482322	0.372414875214022	0.155078864599398	2.10965576179546	2.31650507286593	2.8420084987148	2.30489720855872	2.10965576179546	2.31650507286593	2.8420084987148	2.30489720855872
Gm41041	0.0197384753348573	0.112929452806954	24.0980009423167	10.4811004714152	19.0122810033578	5.81256673464594	0.305726952679659	12.5587995283817	24.0051199986718	22.3205498619762	17.261729583144	12.5587995283817	24.0051199986718	22.3205498619762	17.261729583144
Slc30a5	0.886059298001742	1.0	28.2023584274602	1.75581261469533	44.4614471481281	3.01020441868126	0.0677036986369885	48.2368494030332	44.2407233651957	48.5609359004674	37.6137374380143	48.2368494030332	44.2407233651957	48.5609359004674	37.6137374380143
Mrps36	0.454380833169014	1.0	22.7734411405398	8.93705239783956	16.4533261019429	1.93073646449853	0.117346271054005	14.5613390709402	20.4304675366526	14.7121571235844	15.6816707566661	14.5613390709402	20.4304675366526	14.7121571235844	15.6816707566661
Ccdc125	0.0006274326512821	0.01128467725119	23.9052823315118	8.14184907796034	2.05277482192339	0.89722766134844	0.437080410265244	1.51807054944844	3.08302216506286	2.20269840329532	1.39200806607567	1.51807054944844	3.08302216506286	2.20269840329532	1.39200806607567
Gm24261	0.0017295856435436	0.0185463670311607	23.6780875363553	5.61503114551464	7.14017068457311	4.74589633552046	0.664675474183597	8.53184842454433	12.2309487928455	4.50166858995146	3.12934121008165	8.53184842454433	12.2309487928455	4.50166858995146	3.12934121008165
Gtf2h2	0.623939373931782	1.0	22.6870428422153	1.22907006916476	5.93426515045049	1.15425994856144	0.194507646574205	6.09527549609338	6.68478282371738	4.11233509027998	7.03678888321062	6.09527549609338	6.68478282371738	4.11233509027998	7.03678888321062
Naip5	0.690695781584761	1.0	26.1732580037665	10.7085352200398	139.273061033857	22.9798789239407	0.16499873524252	97.8359409817203	178.802491570037	139.725906927733	147.527875006037	97.8359409817203	178.802491570037	139.725906927733	147.527875006037
Smn1	0.760687168917495	1.0	26.7676767676768	11.9668237567381	9.30377745747661	1.16954801466438	0.125706791677881	7.11171562330865	10.2980786468259	9.55146781132187	10.5392320546791	7.11171562330865	10.2980786468259	9.55146781132187	10.5392320546791
Mrps27	0.0630888890706227	0.302657855823286	23.3804258804259	20.5667230268602	7.44472922956575	0.796633448951871	0.107006369793564	8.12460991278678	6.41219243582072	7.41201009801081	7.92096007618019	8.12460991278678	6.41219243582072	7.41201009801081	7.92096007618019
Zfp366	0.0035342175381348	0.0285259426102429	24.8331902718169	12.6768470068951	2.29401794274	0.987521734016248	0.430476900645661	1.00538460405254	2.53665798024208	3.05551979709541	2.65506107019255	1.00538460405254	2.53665798024208	3.05551979709541	2.65506107019255
LOC118568080	0.0538386068249257	0.265201297979483	24.1303237820628	10.5644838030437	8.41661669382925	3.764406961296	0.447258928169549	3.84917294018058	11.8653697817856	10.3308101643018	7.70376636511975	3.84917294018058	11.8653697817856	10.3308101643018	7.70376636511975
Gm2445	0.0008921590478393	0.0134969088269628	24.0819366852886	13.0080056210254	23.2291642706043	7.40170591632487	0.318638493839035	14.9784480626425	23.1850959718563	29.8669114070682	24.9413939030534	14.9784480626425	23.1850959718563	29.8669114070682	24.9413939030534
Btf3	0.0070499378413191	0.0487069974472881	23.1062465013665	7.91383354248204	70.8725576076896	8.5520367609451	0.120667816283481	65.9196756486273	83.1863408302302	67.8001529703583	65.2920828562296	65.9196756486273	83.1863408302302	67.8001529703583	65.2920828562296
Hexb	0.268836675902327	0.74170669759374	24.6443927437859	23.5269546964933	41.4727066805698	3.78523463671195	0.0912704990746446	47.3349637790074	38.6168398981811	39.6903021715615	39.8912976092508	47.3349637790074	38.6168398981811	39.6903021715615	39.8912976092508
Nsa2	0.778698032855969	1.0	24.6752311797927	10.4787255049519	17.2820689687702	1.47338414011898	0.0852550781264368	14.1636307241412	21.7843853406452	15.7742757887651	17.5690489382097	14.1636307241412	21.7843853406452	15.7742757887651	17.5690489382097
Gcnt4	7.20147739599053e-05	0.0043223414096969	24.0980009423167	10.595451880144	34.1123619452908	4.64094447236051	0.136048757919596	29.5137984009604	37.1768565770763	37.5200196521898	32.3152725013919	29.5137984009604	37.1768565770763	37.5200196521898	32.3152725013919
Cert1	0.823758451401797	1.0	24.6070484689801	10.5893421844809	17.5356201196895	1.42282208062031	0.081138965768466	14.2152163872918	22.2548850519965	15.8088336851579	18.0038217963628	14.2152163872918	22.2548850519965	15.8088336851579	18.0038217963628
Gm48745	0.0133116127299578	0.0822362937455937	24.0980009423167	10.5908504494438	8.09781577594323	2.55120919052822	0.315049052870193	5.28416213781932	10.1002445276819	9.68790275951054	7.36102975691967	5.28416213781932	10.1002445276819	9.68790275951054	7.36102975691967
Ap3b1	0.0006851669571773	0.0118229884600443	24.3872497733138	11.4428145538667	31.1098880473255	4.24752210548495	0.136532863732054	26.2090846841489	32.5100701016918	34.6687509516814	31.2873650646617	26.2090846841489	32.5100701016918	34.6687509516814	31.2873650646617
Bhmt	2.21305893379764e-05	0.0022223032751094	24.0086977745235	22.6413962491608	1.21179162611304	0.420739290188042	0.347204322196558	1.60667353238643	0.921307586520475	0.904246322269341	1.41432321228219	1.60667353238643	0.921307586520475	0.904246322269341	1.41432321228219
Gm30155	0.999214175002783	1.0	24.6666666666667	3.90239844790809	4.13354730755836	0.24930344906839	0.0603122283401784	3.31536501279848	5.18485872740191	3.18052672116136	4.86408470697473	3.31536501279848	5.18485872740191	3.18052672116136	4.86408470697473
Gm2076	0.0004294433265451	0.0090011867036078	23.9052823315118	7.76595015916337	2.31666011122057	0.628348251558632	0.271230228601629	2.0591634172318	3.04139486156834	2.37049890306305	1.7851769265951	2.0591634172318	3.04139486156834	2.37049890306305	1.7851769265951
Mtx3	0.699220111252109	1.0	22.7157903937765	10.0709835245721	5.90557596906764	0.674695248556515	0.114247154230248	4.78521964605068	7.54239136143614	5.28272273133823	5.85406562225814	4.78521964605068	7.54239136143614	5.28272273133823	5.85406562225814
Zfyve16	0.0004865506457564	0.0097315616861989	23.9052823315118	10.8844101987629	10.6185993452064	2.77940299209457	0.261748550984672	8.62732498919251	11.1621524970603	13.6561349850371	8.98558954690844	8.62732498919251	11.1621524970603	13.6561349850371	8.98558954690844
Dhfr	0.446237124800941	1.0	24.9040916782034	9.56731981196621	6.18096530706947	0.762519031814437	0.123365687062231	5.22071707944234	7.93508813932814	5.75260485218749	5.93687493088457	5.22071707944234	7.93508813932814	5.75260485218749	5.93687493088457
Rasgrf2	0.0417737760877258	0.214638246465379	23.9926335174954	9.94788142876967	4.73342113342054	1.19753794726047	0.252996281865815	3.50042457872847	6.11232256787224	5.13096050652766	4.18839338313429	3.50042457872847	6.11232256787224	5.13096050652766	4.18839338313429
Zcchc9	0.0006178731131276	0.0112088434612923	23.9766335174954	13.062906666663	18.2980935681551	6.10345015977166	0.333556615449477	12.2994857771277	17.4492458217629	24.3431778062826	19.0875933050618	12.2994857771277	17.4492458217629	24.3431778062826	19.0875933050618
Xrcc4	0.179486252094536	0.664982614805329	22.9794094794095	6.74792888049816	5.73087635062472	1.67101515282237	0.291581086484307	4.9599994171233	8.06862463974586	4.78864460853066	4.877127404485	4.9599994171233	8.06862463974586	4.78864460853066	4.877127404485
Cox7c	0.0149246777843328	0.0901094798301986	24.0980009423167	10.4441291994934	149.990609126132	17.3712510773217	0.115815591246207	131.170043818774	164.786383587647	160.054871648074	144.24241800412	131.170043818774	164.786383587647	160.054871648074	144.24241800412
Ccnh	0.278004154660761	0.746249644570927	23.0663129973475	4.14935399859053	8.07132051548383	1.08744599190388	0.134729625693559	8.17429986340013	9.29300733586144	6.87827204591812	7.91681119236455	8.17429986340013	9.29300733586144	6.87827204591812	7.91681119236455
LOC118568041	0.750095094386692	1.0	22.4495031616983	4.66287817975131	4.52768344374899	1.08680684119964	0.240035959824025	4.11183189281747	6.0457161333457	3.11522313068884	4.79515021925058	4.11183189281747	6.0457161333457	3.11522313068884	4.79515021925058
Polr3g	0.0053127875741324	0.0388275841226601	24.480658436214	11.3660659203322	7.24988971687222	2.0182561533181	0.27838439371307	4.53080185943939	8.38312960834249	8.56788165616905	7.6576820199645	4.53080185943939	8.38312960834249	8.56788165616905	7.6576820199645
Lysmd3	0.0001013591580585	0.0050488844061885	23.9052823315118	10.8193305016073	46.2564031089033	5.77879668080888	0.124929659299354	41.7297725178831	47.9875280324161	52.1049603004452	43.1127497724001	41.7297725178831	47.9875280324161	52.1049603004452	43.1127497724001
Fam172a	0.0307009643917733	0.16690430738534	24.1303237820628	10.6617345207194	2.42861479671238	0.48678067465703	0.200435522058083	1.85503350638595	2.82732616024676	2.71241771620162	2.33024402307348	1.85503350638595	2.82732616024676	2.71241771620162	2.33024402307348
Slf1	0.0021709892067804	0.0206787948955567	23.4427490898079	1.68646323049177	3.17646548934278	0.556816498591645	0.175294364273686	3.5867196154162	3.38753308776547	2.5381292943915	3.21922717597899	3.5867196154162	3.38753308776547	2.5381292943915	3.21922717597899
Gm8185	0.0001607448913004	0.0060922795796554	24.0819366852886	11.4910766954404	67.6061770728123	27.3555911427395	0.404631534087149	39.3655023822375	73.6598609740984	93.2848883397164	64.4418259650188	39.3655023822375	73.6598609740984	93.2848883397164	64.4418259650188
Gm15740	0.0007940984026318	0.0127254583640779	24.0819366852886	12.9547437886539	8.245842329729	2.3170685273682	0.280998403160632	5.65606369438076	8.30609209066376	10.3359206679731	8.70299371361015	5.65606369438076	8.30609209066376	10.3359206679731	8.70299371361015
Ttc37	0.0017402344559698	0.0185974453306655	23.7021573315118	5.15906259699368	5.79824279558949	0.627893899492839	0.108290377210567	6.10602790283708	6.40661093866039	5.38236554573095	5.28094317465361	6.10602790283708	6.40661093866039	5.38236554573095	5.28094317465361
Rhobtb3	0.0347910453015898	0.183707619781001	26.3622350674374	3.50673286863716	1.80845542839182	0.180547344578363	0.099835108869073	1.95013678275299	1.94142044330881	1.80066743598058	1.57957222985074	1.95013678275299	1.94142044330881	1.80066743598058	1.57957222985074
Gm41005	0.0104178398773712	0.0681300095437603	23.9052823315118	10.5794923731725	13.66093395705	1.96217894163545	0.143634318693329	12.3883815228968	14.1905309112692	15.7631008206203	12.2700459382395	12.3883815228968	14.1905309112692	15.7631008206203	12.2700459382395
Gm8288	0.0003514346289148	0.0082895267430424	23.9052823315118	10.9300489959591	2.62100605893195	1.24851860822072	0.476350905014498	1.69190892486727	2.87461847334675	3.96757231656739	1.93064440757579	1.69190892486727	2.87461847334675	3.96757231656739	1.93064440757579
Gm8278	0.0035402188959586	0.0285698207758619	24.2666666666667	13.67779342525	1.63060341676022	0.465438109038555	0.285439184202935	1.11093212119269	1.50696881195641	1.9664801077914	1.94534813835124	1.11093212119269	1.50696881195641	1.9664801077914	1.94534813835124
Gm19095	0.239864381558602	0.74170669759374	24.5762268369847	23.4388863268712	0.742127859697152	0.210743356121299	0.210743356121299	1.06210424984068	0.580035875264904	0.640456269979414	0.667821106392253	1.06210424984068	0.580035875264904	0.640456269979414	0.667821106392253
Cast	0.0028707933848019	0.0244962004746356	24.2666666666667	13.1969584955252	60.1758300941368	13.2157635682602	0.219619131926988	44.1211310812926	60.0194793871063	70.5444879775413	66.3008623658972	44.1211310812926	60.0194793871063	70.5444879775413	66.3008623658972
Erap1	0.0071124701104916	0.0490585779422029	24.1303237820628	22.8487758186019	38.7239201828262	2.06334932465711	0.0532835858279707	40.9534662675274	37.2582466562408	37.3105060512559	39.3293991511705	40.9534662675274	37.2582466562408	37.3105060512559	39.3293991511705
Ftl1-ps1	0.961832638183588	1.0	28.5740740740741	11.8820399508692	337.67359702817	21.9327949721729	0.0649526500300916	286.179686498629	366.954795214414	327.318309918236	376.598866832215	286.179686498629	366.954795214414	327.318309918236	376.598866832215
Ccdc127	0.498721538483512	1.0	26.7079728706523	11.237861619655	5.51685170889619	0.482831645796684	0.08751941710126	4.69920148281635	6.02910766573233	5.70611967524897	5.77992772313629	4.69920148281635	6.02910766573233	5.70611967524897	5.77992772313629
Sdha	8.70626867266466e-08	8.15148588557875e-05	23.9926335174954	8.75575305035029	184.665376745182	13.1666350088575	0.0712999655968318	176.554651396053	194.799641937492	193.066315433889	174.222979745056	176.554651396053	194.799641937492	193.066315433889	174.222979745056
Ahrr	0.002062741420905	0.0201176974343242	24.0819366852886	16.4768350714702	2.60232418331728	1.4318462625716	0.550218251726951	1.53011249552097	1.49890112239735	3.47154025422709	3.90047909406279	1.53011249552097	1.49890112239735	3.47154025422709	3.90047909406279
Exoc3	0.996167866873436	1.0	28.6170542635659	11.5575615009364	13.8547416119847	0.553375562369847	0.0399412401809909	12.2290668077492	15.1027934054528	13.2162496114094	15.0556185442769	12.2290668077492	15.1027934054528	13.2162496114094	15.0556185442769
Slc9a3	0.844733857899053	1.0	26.6740307559021	22.7162394356544	33.3878073392083	10.2458858944603	0.306875075394012	51.9172053068017	18.0428180773892	33.3772493611263	25.9410361854466	51.9172053068017	18.0428180773892	33.3772493611263	25.9410361854466
Gm6263	0.0029808142341961	0.0251170950127656	24.5488243430152	11.4858170836578	26.1362955400973	8.78602174078225	0.336161707664465	14.8487932417855	29.8630693847823	32.5650391361564	27.9418475917651	14.8487932417855	29.8630693847823	32.5650391361564	27.9418475917651
Tppp	0.0109550629928352	0.0706205571662318	26.0819366852886	14.9779320251551	47.6068495096919	31.6204390544911	0.664199361649709	20.5815752430168	24.3027031957669	70.7752932386851	73.3912628843364	20.5815752430168	24.3027031957669	70.7752932386851	73.3912628843364
Gm8062	0.737941205202991	1.0	22.4769849185481	4.0373420100158	2.01176182822351	0.50854086120651	0.252783830606617	1.94245235585072	2.59898736753986	1.22987793350688	2.27987030366719	1.94245235585072	2.59898736753986	1.22987793350688	2.27987030366719
Slc12a7	0.0052119474609591	0.038311985904445	24.9287586725876	12.6340054682901	75.309635327903	13.0753144163228	0.17362073736504	57.451463389888	79.6050548214995	84.8250325475223	80.4891948127085	57.451463389888	79.6050548214995	84.8250325475223	80.4891948127085
Slc6a18	0.0750646013761571	0.348566420001573	24.4136054421769	11.2006691556651	4.78853516921031	2.1067167055507	0.4399501373816	1.9891505861537	6.16036285775103	6.11123227421333	5.0239956952775	1.9891505861537	6.16036285775103	6.11123227421333	5.0239956952775
Lpcat1	0.978322825604906	1.0	23.3646532438479	4.87507516624158	3.54568497994958	0.400149733537239	0.112855410393207	2.77571229704603	4.59449469617727	2.5969378140174	4.19829058112089	2.77571229704603	4.59449469617727	2.5969378140174	4.19829058112089
Gm10263	0.0706476011838166	0.331779590076743	24.2870791419778	11.147962918871	88.2608576086662	19.9704702684087	0.226266442560013	61.8492563361827	101.708658289831	100.635432403401	89.7272788086961	61.8492563361827	101.708658289831	100.635432403401	89.7272788086961
Gm4057	0.953650244356062	1.0	24.1032175961753	17.3934712413064	7.25476651622522	0.488443576535675	0.067327263454072	8.00126083595327	5.80108019030485	8.73458084617447	6.47664648454709	8.00126083595327	5.80108019030485	8.73458084617447	6.47664648454709
Ice1	0.926232223778985	1.0	26.6740307559021	11.8926386408971	11.1509745714142	1.30988894858995	0.117468562070609	7.61807653274215	14.2322617178164	10.6052114899477	12.4712201115788	7.61807653274215	14.2322617178164	10.6052114899477	12.4712201115788
Gm47655	0.317133942068255	0.828329543680781	22.9040916782034	15.5882319437318	6.52905696898219	1.9283274935762	0.295345484460799	6.03929794239997	4.66184854512646	9.314447260465	6.13416413117575	6.03929794239997	4.66184854512646	9.314447260465	6.13416413117575
Gm17872	0.0039031910820907	0.0307520268713486	23.9052823315118	9.59469823328909	6.07950713791244	3.2212587753576	0.529855250151694	3.62661676901612	9.53147508107308	7.33514391496177	3.7688523565561	3.62661676901612	9.53147508107308	7.33514391496177	3.7688523565561
Srd5a1	0.017949826832229	0.106230281494869	24.1303237820628	10.6021988992397	6.05118900598018	1.91642506087504	0.31670223140958	3.89363555070248	7.58147613274808	7.21921130829486	5.55232193704775	3.89363555070248	7.58147613274808	7.21921130829486	5.55232193704775
BC048507	0.007135602663128	0.0491644773841772	23.1924916403554	13.3935404895967	10.2749598997739	3.37446090208384	0.32841596804267	8.34637345879337	8.50848611676211	14.4836293763656	9.52408194372675	8.34637345879337	8.50848611676211	14.4836293763656	9.52408194372675
Zfp85	0.0042659040833521	0.0326490833409327	23.3907550961815	17.6939818985044	1.09360742266201	0.0378273138063859	0.0345894815840845	1.09564043977214	1.04711362629406	1.11489551954345	1.11947503511123	1.09564043977214	1.04711362629406	1.11489551954345	1.11947503511123
Zfp58	0.121548238035065	0.501708044875384	23.2807347362321	3.06131923482677	3.46256304958124	1.1089266530691	0.32026179370314	4.0434957772957	4.22388566478939	2.08385845706952	3.51802157233426	4.0434957772957	4.22388566478939	2.08385845706952	3.51802157233426
Zfp456	0.0026688210817397	0.0232883888629061	24.6181311018131	0.221820077736156	1.36178102140653	0.422110316794933	0.309969305020093	1.90340330138155	1.2473828629134	1.03298891890036	1.23669968880893	1.90340330138155	1.2473828629134	1.03298891890036	1.23669968880893
Zfp595	0.003662169471594	0.0293203513593797	23.1863964593524	11.7368784645325	3.86655916393927	0.804993962196504	0.208193881967235	3.33691826833602	3.72882123191588	4.87567900971368	3.42699435457217	3.33691826833602	3.72882123191588	4.87567900971368	3.42699435457217
Zfp759	0.0019862819224789	0.0196563765352542	24.0819366852886	14.2887490332604	2.56337283234046	1.03936493862353	0.405467720306044	1.68051559877388	1.96565527109503	3.33502177763025	3.27512237002665	1.68051559877388	1.96565527109503	3.33502177763025	3.27512237002665
Zfp708	0.0048718809980773	0.0362897671868724	24.5488243430152	6.90111856320241	1.92658084074078	0.454514628205874	0.235917755743439	2.0633209743488	2.25363976744914	2.13290903578566	1.29735785930492	2.0633209743488	2.25363976744914	2.13290903578566	1.29735785930492
4933433G19Rik	0.0020783446010039	0.0201687187489751	23.2682608549423	8.20147514605756	8.66968950419121	1.35877176053241	0.156726692446775	7.84029426383669	10.3903504668094	8.60450885996377	7.66850814911619	7.84029426383669	10.3903504668094	8.60450885996377	7.66850814911619
Uqcrb	0.0002395294233407	0.0077441431865138	24.1957578235	7.49652049758147	246.673660749902	29.1464340104529	0.118157868666829	243.68702835943	272.741230380607	257.153710839125	214.097190964199	243.68702835943	272.741230380607	257.153710839125	214.097190964199
LOC118568054	0.0010884580805861	0.0149622980276147	23.5263835263835	17.8880150494324	2.62692785260297	1.14543798155752	0.436037091929468	2.64081022664467	1.34605150736078	2.97253037050763	3.61612762053879	2.64081022664467	1.34605150736078	2.97253037050763	3.61612762053879
Cbx3-ps5	0.000778087738792	0.0125772506642023	23.9926335174954	5.83798897449435	3.6526070128259	1.76982311776837	0.484536965393141	4.0556799347198	5.39276597543587	3.34941319570315	1.81093831553214	4.0556799347198	5.39276597543587	3.34941319570315	1.81093831553214
Gm3800	0.214078807115134	0.693021539821622	22.5416365236093	7.1124985385026	0.183912198446834	0.347244369829875	0.347244369829875	0.0	0.666676454117367	0.0	0.0	0.0	0.666676454117367	0.0	0.0
Ctsl	0.940558564374569	1.0	26.8423154672756	10.8547664789844	20.5048644377836	4.14023401463166	0.201914722586636	11.1968581253877	28.3382236386063	19.2453885355643	24.6636892239768	11.1968581253877	28.3382236386063	19.2453885355643	24.6636892239768
Gm46424	0.0019098242403979	0.0192424877979836	23.6780875363553	13.5802339900689	3.07813983208989	1.74213755843247	0.565970895886707	1.7421051756923	2.21992787863165	4.90234066340263	3.40786896176431	1.7421051756923	2.21992787863165	4.90234066340263	3.40786896176431
Gm7049	0.0043189208729861	0.0329849426612244	23.2726415983414	6.49828666520408	10.6922199155857	10.3619298723541	0.969109310710108	7.77200478094794	23.8647264873062	6.45537647709133	3.67824916194045	7.77200478094794	23.8647264873062	6.45537647709133	3.67824916194045
