CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	GFRNA1_rep1	GFRNA2_rep1	GFRNA3_rep1	GFRNA4_rep1	GFRNA1_rep2	GFRNA2_rep2	GFRNA3_rep2	GFRNA4_rep2
Siah1b	0.813118584254026	1.0	22.3813204508857	16.6944362233121	1.99482405605751	0.119515441419991	0.0599127732879844	2.04080982329739	1.809055960699	2.22777855539055	1.91410474834975	2.04080982329739	1.809055960699	2.22777855539055	1.91410474834975
S100g	0.0856464932293091	0.258026519555514	23.9926335174954	9.75026101112643	12.0021774522705	2.58311538201522	0.215220562459403	11.2195364141036	12.7877643221911	14.8740541048766	9.12389930046716	11.2195364141036	12.7877643221911	14.8740541048766	9.12389930046716
Gm15209	0.0794760753090582	0.242310250952824	23.6065122227141	4.19275647693788	21.0037643083106	4.30393195113948	0.204912409412085	22.6759861159861	25.1778023706696	17.2211270682044	18.8658167353688	22.6759861159861	25.1778023706696	17.2211270682044	18.8658167353688
Txlng	0.631577781860409	1.0	22.6020922123208	17.8088746410354	5.12931903653968	0.630938396802795	0.123006268923454	5.58259895168605	4.12449487374561	5.71314353940388	5.19898588348815	5.58259895168605	4.12449487374561	5.71314353940388	5.19898588348815
Gm8737	0.887940364241499	1.0	24.5112036919121	9.95839947601856	7.66928873715167	0.655521346323574	0.0854735515626226	5.99671863231249	10.3345506712608	6.30476337644668	8.0997484186819	5.99671863231249	10.3345506712608	6.30476337644668	8.0997484186819
Gm7331	0.0987981332735276	0.29046547770985	23.9926335174954	9.86972151619304	423.410346506999	47.0717920559943	0.111172984893547	408.495154247445	435.263030875759	477.76424295631	372.0564066514	408.495154247445	435.263030875759	477.76424295631	372.0564066514
Gm15204	0.989632647519952	1.0	24.4635416666667	24.0897262778721	0.937834168916309	0.104155581978924	0.104155581978924	0.805256642447707	1.09715532130514	0.638836263930521	1.2038602650528	0.805256642447707	1.09715532130514	0.638836263930521	1.2038602650528
Nhs	0.122190298918171	0.347107502135285	26.6626746506986	13.3518538708516	0.0724555031267171	0.0127690972754989	0.0127690972754989	0.0521031102822147	0.0753586623876317	0.0789423481904108	0.0847420987659488	0.0521031102822147	0.0753586623876317	0.0789423481904108	0.0847420987659488
Prkaca-ps1	0.118949139445809	0.339544400809375	24.2542296636855	21.2782211946687	2.21694703533376	0.179006922397774	0.0807447898144414	2.21800149112646	2.1273033769218	2.0467501095412	2.46735526077328	2.21800149112646	2.1273033769218	2.0467501095412	2.46735526077328
Eif1ax	0.0712201626541655	0.220895663065576	27.532766259082	3.07639476228039	8.02495304822369	0.561710443794463	0.0699954803995765	8.40866512812886	8.40547267379742	8.28107666505535	7.19136826111754	8.40866512812886	8.40547267379742	8.28107666505535	7.19136826111754
Rps6ka3	0.83387826149561	1.0	28.6604361370717	27.9972389780659	9.11004135192064	0.35856967961749	0.0393598300782569	9.80168291122236	8.92910082004491	9.22798458751526	8.47219220757665	9.80168291122236	8.92910082004491	9.22798458751526	8.47219220757665
Gm8659	0.155514258291627	0.422359550116372	23.1140028213952	14.4644658374267	23.4130981555642	4.25584279692964	0.181771876949067	21.3454480221348	20.6543095238127	28.9695317680584	22.5406533724241	21.3454480221348	20.6543095238127	28.9695317680584	22.5406533724241
Gm8644	0.0795142740317012	0.242412094836516	23.8198198198198	23.1157484190276	4.83848880209087	1.48560561989827	0.307039177037319	5.51322855099015	4.62113836645402	3.02406644873887	6.23760819610472	5.51322855099015	4.62113836645402	3.02406644873887	6.23760819610472
Mbtps2	0.0809568183647645	0.246082834107144	23.5125887041898	3.08853451277751	1.73282023405372	0.364005771884618	0.21006551327778	1.94224747579333	1.99354272610139	1.32831727784448	1.66960668401585	1.94224747579333	1.99354272610139	1.32831727784448	1.66960668401585
Gm6568	0.0652709484248112	0.205085692710834	23.2682608549423	9.14776537841831	11.5136515183179	4.29473739420557	0.373012626565323	8.251053829476	17.816616847227	10.9839168774473	8.42206089273892	8.251053829476	17.816616847227	10.9839168774473	8.42206089273892
Gm15160	0.919019189926736	1.0	28.2692281766094	16.33123977489	0.0658177550148144	0.0482688542743	0.0482688542743	0.0	0.0737489712201334	0.0	0.173403217620535	0.0	0.0737489712201334	0.0	0.173403217620535
Shroom2	0.218734002061531	0.513892769992052	22.9794094794095	6.58404439958658	1.79385134348314	0.0807532774298736	0.0450167053826623	1.76042813293834	1.90897821974211	1.7388155297943	1.7565896790675	1.76042813293834	1.90897821974211	1.7388155297943	1.7565896790675
Tspyl2	0.809413959368153	1.0	23.7290676260225	23.1062141773506	2.11918716045998	0.275422889364243	0.129966288255758	2.04355172250424	2.20702207283539	1.64326986490206	2.59464452491726	2.04355172250424	2.20702207283539	1.64326986490206	2.59464452491726
Gm52430	0.0030230502066162	0.0155154031997586	24.2666666666667	13.5738852188271	0.0966601219754091	0.0191404366304644	0.0191404366304644	0.075210567548876	0.092226382310145	0.111104045601319	0.108424234111315	0.075210567548876	0.092226382310145	0.111104045601319	0.108424234111315
Gm52480	0.214078807115134	0.504315087547017	22.5416365236093	12.3461112611431	0.413768581626645	0.781256886176654	0.781256886176654	0.0	0.0	1.49990461561781	0.0	0.0	0.0	1.49990461561781	0.0
Smc1a	0.614715920788597	1.0	22.8880023527306	0.577360278962483	17.10609585524	1.07367132247847	0.0627654218451943	17.2014280561406	17.4901970576101	15.4429270816534	18.4612965886947	17.2014280561406	17.4901970576101	15.4429270816534	18.4612965886947
Gm15191	0.188078320230764	0.493279843019545	23.2622191756887	16.4787255438418	25.6062023171614	3.20172084374108	0.125036926760329	24.6019599108632	22.0471495905857	29.6405640284701	26.2849551646854	24.6019599108632	22.0471495905857	29.6405640284701	26.2849551646854
Gm15151	0.071659423858087	0.222012918122496	24.1303237820628	9.30698903242829	82.1268498840881	6.30714719063091	0.0767976270797269	80.99310310773	85.0708565518704	88.2636177652017	74.3310677275821	80.99310310773	85.0708565518704	88.2636177652017	74.3310677275821
Phf8	0.46691578621102	0.919769159005803	22.8017572137416	4.01768175234143	4.22109711306591	0.141490401817672	0.0335198167745787	4.23045594362838	4.37637580279737	4.04106870934454	4.23546582613563	4.23045594362838	4.37637580279737	4.04106870934454	4.23546582613563
Gm6451	0.186368593664749	0.4896465794053	26.8752556237219	13.5372678080189	7.24197330399821	0.571273450021268	0.0788836724523513	6.29876465679015	7.37149768159859	7.44382879658722	7.90150282801486	6.29876465679015	7.37149768159859	7.44382879658722	7.90150282801486
Maged2	0.538712334500523	1.0	22.3514684641309	5.1129464139171	3.09756214628018	0.679173852209913	0.219260767060161	2.89266310735942	4.01383044686953	2.36148157784149	3.07269736890545	2.89266310735942	4.01383044686953	2.36148157784149	3.07269736890545
Tmem29	0.998543484579869	1.0	24.6188579017264	16.8190475657543	3.5038559106333	0.0245277200263802	0.0070002079571665	3.58676781622366	3.38849458913864	3.62591620381002	3.41290144808968	3.58676781622366	3.38849458913864	3.62591620381002	3.41290144808968
Gm5644	0.0871605432566124	0.261979068218956	24.2870791419778	8.52964134421885	114.401204223013	7.35415936880602	0.0642839331871878	114.980257672185	118.948608268286	120.078625744891	103.985422175525	114.980257672185	118.948608268286	120.078625744891	103.985422175525
Amot	0.530635826706327	1.0	27.9034153914393	25.1663956746766	1.36121457211919	0.106052973988577	0.0779105485356868	1.5429087022609	1.27959998429233	1.31579670803307	1.26794199890684	1.5429087022609	1.27959998429233	1.31579670803307	1.26794199890684
Gm15066	0.0773157128532872	0.236665564336704	23.4817719680465	17.386505786785	6.5654809938748	0.363551089310208	0.0553731081773565	6.51618645048458	6.13071957850287	6.83500837496722	6.79984642917102	6.51618645048458	6.13071957850287	6.83500837496722	6.79984642917102
Gm8202	0.104868316128416	0.305293786787388	23.1863964593524	0.341172608576046	79.0750316332094	6.85936154321231	0.0867449737488509	82.6779024698001	79.8021710932212	70.2812448460915	84.3385649623015	82.6779024698001	79.8021710932212	70.2812448460915	84.3385649623015
Gm4760	4.97797587694082e-05	0.0013428813856321	23.9926335174954	10.4116870808385	0.996284673663502	0.28976221672646	0.28976221672646	0.790889903047123	1.12295258267827	1.27081950551541	0.800108094165492	0.790889903047123	1.12295258267827	1.27081950551541	0.800108094165492
Ammecr1	0.192573996931827	0.503274512089127	24.1303237820628	21.5922867052679	0.603176892389876	0.135062747739953	0.135062747739953	0.78126274371792	0.451748068051643	0.56298167725121	0.613499626793978	0.78126274371792	0.451748068051643	0.56298167725121	0.613499626793978
Gm4995	0.876724277725008	1.0	28.6604361370717	28.553842408513	51.8516994985873	1.26967724082942	0.0244867044495622	54.1798125980216	51.3470383511733	52.649429609325	49.3059204621205	54.1798125980216	51.3470383511733	52.649429609325	49.3059204621205
Gm6368	0.128945331834349	0.362346989340421	23.1431917892522	14.3998244919273	14.1045972167394	4.27261940050993	0.302923886081566	11.846913272911	11.5071980260256	19.5916200263846	13.3241781129488	11.846913272911	11.5071980260256	19.5916200263846	13.3241781129488
Gm15294	0.586005331936514	1.0	22.4031227736169	17.1789521820331	5.01972283893811	0.546210630313481	0.108812906178109	5.18260270406286	4.2011482915745	5.79021209897875	4.98085794061744	5.18260270406286	4.2011482915745	5.79021209897875	4.98085794061744
Col4a6	0.924958734353034	1.0	24.3318955570939	17.8634482715081	0.641669209194392	0.0933710270577758	0.0933710270577758	0.759973025504304	0.408091789235092	0.821818241190303	0.572854370729135	0.759973025504304	0.408091789235092	0.821818241190303	0.572854370729135
Psmd10	0.0811811869141321	0.246616573285562	23.4208579526349	5.87519480198385	27.2026427263426	1.6294917840795	0.0599019661608658	27.2427035921492	29.2194842223615	26.0938076329664	26.148038080135	27.2427035921492	29.2194842223615	26.0938076329664	26.148038080135
Gm6088	0.474196191676512	0.931787223279159	22.7734411405398	5.98897929437081	1.46334210575988	0.0977359613007976	0.0667895503833982	1.42293541507793	1.60578031780325	1.37088056266144	1.44186743588354	1.42293541507793	1.60578031780325	1.37088056266144	1.44186743588354
Tsc22d3	0.0952772067027451	0.281818305369689	23.5125887041898	15.0758914690073	40.8379162723567	26.5639829163476	0.650473514348449	26.3788201891695	20.6059020640973	71.0550761052984	45.2823798416511	26.3788201891695	20.6059020640973	71.0550761052984	45.2823798416511
Cldn2	0.0919184007626994	0.273677621469181	26.560157790927	0.143201127850523	91.4048534666388	18.5574932456787	0.203025250212253	119.365407617931	89.2797296768058	81.0745631722306	74.1180646233318	119.365407617931	89.2797296768058	81.0745631722306	74.1180646233318
Rnf128	0.100988579991816	0.29611329906665	23.5749559082893	3.22932756471258	208.401453877579	12.3350037421833	0.0591886645350814	215.16294647588	217.930941398873	195.394677967887	205.140428385069	215.16294647588	217.930941398873	195.394677967887	205.140428385069
Gm6275	0.412102609226125	0.824058527917404	25.0081570309707	21.3753106905164	19.7745173505664	0.205268602328031	0.0103804608066528	20.00404879666	19.4131016190434	19.8225785677245	19.8209257617529	20.00404879666	19.4131016190434	19.8225785677245	19.8209257617529
Btf3-ps3	0.697796226457906	1.0	22.5465111310516	16.3612799346811	6.39448213730329	0.447746321050329	0.0700207321619253	6.44886566152591	5.79388650101058	7.23135270908215	6.13646405142954	6.44886566152591	5.79388650101058	7.23135270908215	6.13646405142954
Gm4917	0.649400367365347	1.0	22.5465111310516	4.47738593207495	2.71152040461604	0.33250656204694	0.12262735013201	2.64114636784272	3.14054351631703	2.28578972333718	2.76909125881819	2.64114636784272	3.14054351631703	2.28578972333718	2.76909125881819
Bex3	0.678399179310901	1.0	26.8752556237219	12.2752112872774	6.98589439198977	0.487204096709015	0.0697411196578719	6.12777698195259	7.26592476155374	7.12214835603594	7.5339815894534	6.12777698195259	7.26592476155374	7.12214835603594	7.5339815894534
Tceal9	0.119592668331189	0.341050579172913	24.0819366852886	9.57115034185551	14.8476574769123	1.86568184139456	0.12565496235993	14.4461916651296	15.4274444176938	16.9321255822002	12.6127845303833	14.4461916651296	15.4274444176938	16.9321255822002	12.6127845303833
Gm18614	0.999971244560376	1.0	25.8648233486943	24.652446928868	0.415300950377623	0.0076283951731828	0.0076283951731828	0.635925140880365	0.222799523580824	0.626275962310593	0.174620082305592	0.635925140880365	0.222799523580824	0.626275962310593	0.174620082305592
Gprasp1	0.362228099251976	0.735822671464529	25.5918319990718	17.977870910724	2.17370664117233	0.434720007862687	0.199990191697732	1.87699526155372	1.95356185720726	1.92553621572012	2.84786922283419	1.87699526155372	1.95356185720726	1.92553621572012	2.84786922283419
Nxf7	0.0002515248532614	0.0037802749869332	23.8892823315118	23.6274106599167	0.985241482343987	0.534618813386822	0.534618813386822	1.45809083086933	0.94365226452105	0.41882358058315	1.12885019965249	1.45809083086933	0.94365226452105	0.41882358058315	1.12885019965249
Cenpi	0.0041742659523555	0.0199363982887915	23.2149270482604	7.85448035691656	0.149082093217209	0.0655391266150138	0.0655391266150138	0.115249475234757	0.239163330397495	0.130962395816655	0.102242883322226	0.115249475234757	0.239163330397495	0.130962395816655	0.102242883322226
Trmt2b	0.144032916011988	0.396675029995104	23.2022459172718	3.18896190986967	11.6548084604585	1.2753067505573	0.109423226892493	12.2686782185325	12.5854706622192	10.0618938203493	11.724020566442	12.2686782185325	12.5854706622192	10.0618938203493	11.724020566442
Gm7823	0.0093093543641416	0.0389081298914305	23.0850358228754	1.97589373096822	0.943124949329672	0.216451863900696	0.216451863900696	1.05874950433348	1.04911795490351	0.663526577169215	1.01753523797032	1.05874950433348	1.04911795490351	0.663526577169215	1.01753523797032
Gm2836	0.149758787162307	0.409677227580299	23.1431917892522	6.1409691757599	1.67492081844667	0.171407465198654	0.102337652807741	1.64845678257518	1.90375944605949	1.54613714798399	1.58428680030162	1.64845678257518	1.90375944605949	1.54613714798399	1.58428680030162
Gm7746	0.902948050362269	1.0	28.3822534249915	26.3794463190176	39.5504570312451	1.12429442724665	0.0284268378076756	42.0816243558208	38.1752878776342	39.7300315625275	37.9358744698776	42.0816243558208	38.1752878776342	39.7300315625275	37.9358744698776
Rps12-ps22	0.757484369523242	1.0	25.3409355202638	7.0657760083178	12.7479379137479	1.14357785937212	0.089706889624779	13.7240860025183	12.916417814719	14.0837368807231	10.529707635688	13.7240860025183	12.916417814719	14.0837368807231	10.529707635688
Rps12-ps21	0.18147405923247	0.47906991231905	23.0277576824062	11.9741675958296	11.7871949903498	1.66397476993431	0.141168002336146	10.9644235880451	11.0932676835316	14.1123100941147	10.7462736186177	10.9644235880451	11.0932676835316	14.1123100941147	10.7462736186177
Gm16421	0.604294429893887	1.0	22.6451077943615	5.80824704223253	1.25434582332383	0.25579210135989	0.203924704498222	1.11642623700167	1.63744228173859	1.00247271075534	1.23075600179242	1.11642623700167	1.63744228173859	1.00247271075534	1.23075600179242
Gm5648	0.0003828210781287	0.0048375533339437	23.9052823315118	7.94183049095862	0.576428685320899	0.245489694674235	0.245489694674235	0.457673396845717	0.855190090512254	0.611703523793625	0.377020632250709	0.457673396845717	0.855190090512254	0.611703523793625	0.377020632250709
