CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Lrrn1	10.3770216090904	0.0847536011836137	14	2.318550376784	22.8368794326241	0.0984161485819085	6	1	0.15	0.665238987917835
Lrrn2	8.01663086341264	0.0577333300400132	24	0.3164420474574	20	0.728737242512168	6	1	0.15	0.990967779667776
Lrrn3	12.356190843993	0.131072321918837	1	0.201553453587771	28	0.817459880228763	6	1	0.15	1
Lrrn4	8.15839180186787	0.166823268399487	24	0.95112834913784	20	0.386304890655425	6	1	0.15	0.714503304372927
Lrrn4cl	7.36909941073139	0.231430084493554	1	0.453248953467499	28	0.635559889091276	6	1	0.15	0.911362244956565
Lrrtm1	6.38295417608784	0.0213377175418942	24	2.15061637906161	20	0.116412381500605	6	1	0.15	0.665238987917835
Lrrtm2	19.9999263197062	0.0760294978409128	1	2.30687894365191	28	0.0995715354738628	6	1	0.15	0.665238987917835
Lrrtm3	7.26331881295524	0.0636316008181831	6	1.12990232436582	25.76	0.323064810441441	6	1	0.15	0.668287453140043
Lrrtm4	11.9999993124039	0.155298999999988	24	1.23055432316666	20	0.292130598032291	6	1	0.15	0.665238987917835
Lrsam1	8.13023430263654	3.17037906309766	1	1.26775355002719	28	0.281463205112061	6	1	0.15	0.665238987917835
Lrtm1	10.3425702674946	0.00743699448322376	24	2.03785429011089	20	0.130308014314137	6	1	0.15	0.665238987917835
Lrtm2	7.69117939561579	0.0426852785357519	4	0.972591281413659	26.6115702479339	0.378101998895812	6	1	0.15	0.708384922028748
Lrwd1	7.3108177253777	2.71489970971816	15	2.01807259627844	22.5174825174825	0.132911392275489	6	1	0.15	0.665238987917835
Lsamp	4.72141523829324	0	1	1.27315423682717	28	0.279947207893423	6	1	0.15	0.665238987917835
Lsg1	12.6145095304515	3.37042816831689	1	1.49915029524799	28	0.223319835478427	6	1	0.15	0.665238987917835
Lsm1	13.2537075296434	13.9075892124693	19	2.39835235367821	21.3245033112583	0.090867547596883	6	1	0.15	0.665238987917835
Lsm10	19.9999263197062	9.2977379325143	1	2.23801182172971	28	0.10667037341126	6	1	0.15	0.665238987917835
Lsm11	4.58414517213765	0.32516872351448	24	1.98805165250294	20	0.136962015256013	6	1	0.15	0.665238987917835
Lsm12	7.36802938380119e-05	25.38017917211	15	2.26666220626036	22.5174825174825	0.103657590965469	6	1	0.15	0.665238987917835
Lsm14a	9.10968911787209	18.1497424145283	1	1.21904375090766	28	0.295512615527255	6	1	0.15	0.666690023716667
Lsm14b	11.9331685979327	13.5708454572179	21	2.35110981554759	20.7741935483871	0.0952633787474885	6	1	0.15	0.665238987917835
Lsm2	7.76843103895918	7.44203374039698	24	0.455197792252846	20	0.634322491464881	6	1	0.15	0.910092766679877
